序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000903,云内动力,10.071942329406738,4.59,219016899,8814000964.32,8949440481.119999,2.484874963760376,334088658,092500,092500,0,5/3,2,汽车零部
2,001332,锡装股份,10.005422592163086,40.57,141856937,1095390000.0,4462700000.0,12.9771146774292,159697476,092500,093112,1,2/2,2,专用设备
3,002366,融发核电,10.016155242919922,6.81,182258754,8556522495.9,14171185382.88,2.130056381225586,631798431,092500,092500,0,3/3,3,电源设备
4,603333,尚纬股份,10.026738166809082,8.23,24049706,5115172032.780001,5115172016.320001,0.4701641798019409,585501952,092501,092501,0,4/4,4,电网设备
5,605388,均瑶健康,10.01430606842041,7.69,33153897,4617721960.0,4617721960.0,0.7179708480834961,337156515,092501,092501,0,2/2,2,食品饮料
6,603577,汇金通,10.053476333618164,10.29,26859473,3489741338.9999995,3489741380.16,0.7696694135665894,639879019,092503,092503,0,2/2,2,电网设备
7,603607,京华激光,9.989701271057129,32.04,589981456,5719678272.0,5719678272.0,10.319719314575195,198766676,093000,094948,1,6/5,4,造纸印刷
8,603056,德邦股份,9.992961883544922,15.63,133536742,15939714514.44,15939714576.960001,0.8400169610977173,169727733,093001,093001,0,1/1,1,物流行业
9,001230,劲旅环境,10.0,21.12,49277107,1142121319.68,2819437568.6400003,4.368753433227539,107729276,093015,093015,0,1/1,1,环保行业
10,603518,锦泓集团,10.060606002807617,9.08,96014273,3124000640.72,3147908734.72,3.1095802783966064,118717349,093024,093024,0,1/1,1,纺织服装
11,603192,汇得科技,9.996140480041504,28.5,218252592,3952000009.5,4022879509.5,5.536477565765381,187895683,093025,093025,0,5/5,5,化学制品
12,601579,会稽山,9.98593521118164,23.46,319471936,11248211575.140001,11248211551.68,2.8631811141967773,183053570,093027,093436,1,5/3,2,酿酒行业
13,600192,长城电工,10.068026542663574,8.09,307369392,3573741320.0,3573741320.0,8.669437408447266,87272646,093033,093933,4,2/2,2,电网设备
14,688455,科捷智能,20.0,17.28,217049836,2243793605.76,3125073605.76,9.852921485900879,41483888,093051,094939,2,2/2,2,通用设备
15,600172,黄河旋风,10.1010103225708,4.36,298426560,5564475070.0,6287924332.8,5.408313274383545,434973839,093119,093119,0,1/1,1,非金属材
16,603693,江苏新能,9.984151840209961,13.88,242600851,12373685214.400002,12373685325.44,1.9918104410171509,423730999,093204,093204,0,1/1,1,电力行业
17,002846,英联股份,10.034305572509766,12.83,274857392,3297542171.68,5388518298.56,8.593756675720215,334425869,093221,093221,0,3/2,1,包装材料
18,002549,凯美特气,10.038986206054688,11.29,1037805984,7816739048.539999,7850477836.16,13.47310733795166,311547550,093309,095330,2,2/2,2,化学制品
19,002259,升达林业,10.073710441589355,4.48,116108195,3370430636.1600003,3370430658.5600004,3.5821924209594727,224023094,093536,093536,0,4/2,1,燃气
20,600189,泉阳泉,9.986320495605469,8.04,297070608,5750190408.48,5750190376.32,5.249956130981445,135627797,093602,093602,0,1/1,1,食品饮料
21,600530,交大昂立,10.012836456298828,8.57,382567568,6641064400.0,6641064400.0,5.877399921417236,176365458,093611,093611,0,1/1,1,食品饮料
22,000561,烽火电子,9.989806175231934,10.79,929754464,6493314833.719999,8090009667.999999,14.8880615234375,320055094,093739,094239,3,4/3,1,通信设备
23,603390,通达电气,10.00758171081543,14.51,729892496,5074948895.15,5102760487.84,14.766158103942871,5600860,093937,094101,2,5/4,2,汽车零部
24,600708,光明地产,10.060976028442383,3.61,158677883,8033252753.309999,8045378616.96,2.0116395950317383,111439826,094138,094138,0,1/1,1,房地产开
25,002286,保龄宝,9.991079330444336,12.33,440726688,4557263927.4,4559231746.08,9.975790023803711,405453555,094200,095330,1,1/1,1,食品饮料
26,002437,誉衡药业,9.885931968688965,2.89,465935216,6072965348.77,6490332313.92,7.819402694702148,576310445,094200,094200,0,1/1,1,化学制药
27,002907,华森制药,9.978768348693848,15.54,91786499,4800121151.7,6489446812.799999,1.9864004850387573,467708934,094751,094751,0,1/1,1,中药
28,300858,科拓生物,19.986356735229492,17.59,366085648,3334245255.86,4634879125.62,11.426055908203125,423981145,094830,094830,0,1/1,1,食品饮料
29,300534,陇神戎发,19.958202362060547,11.48,470841616,3467426237.2400002,3482400691.84,14.45708179473877,1232461804,095151,095151,0,1/1,1,中药
