序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000903,云内动力,10.071942329406738,4.59,211170294,8814000964.32,8949440481.119999,2.395850658416748,329473413,092500,092500,0,5/3,2,汽车零部
2,001332,锡装股份,10.005422592163086,40.57,134539691,1095390000.0,4462700000.0,12.309110641479492,139605629,092500,093112,1,2/2,2,专用设备
3,002366,融发核电,10.016155242919922,6.81,163372581,8556522495.9,14171185382.88,1.9093338251113892,654197202,092500,092500,0,3/3,3,电源设备
4,603333,尚纬股份,10.026738166809082,8.23,23624215,5115172032.780001,5115172016.320001,0.4618459641933441,625335975,092501,092501,0,4/4,4,电网设备
5,605388,均瑶健康,10.01430606842041,7.69,30856586,4617721960.0,4617721960.0,0.6682209968566895,341544736,092501,092501,0,2/2,2,食品饮料
6,603577,汇金通,10.053476333618164,10.29,25120463,3489741338.9999995,3489741380.16,0.7198373675346375,643865365,092503,092503,0,2/2,2,电网设备
7,603607,京华激光,9.989701271057129,32.04,405222176,5719678272.0,5719678272.0,7.085822582244873,174426272,093000,093000,0,6/5,4,造纸印刷
8,603056,德邦股份,9.992961883544922,15.63,126254725,15939714514.44,15939714576.960001,0.7943322062492371,235007647,093001,093001,0,1/1,1,物流行业
9,001230,劲旅环境,10.0,21.12,44650454,1142121319.68,2819437568.6400003,3.963660478591919,127080792,093015,093015,0,1/1,1,环保行业
10,603518,锦泓集团,10.060606002807617,9.08,86321319,3124000640.72,3147908734.72,2.7993063926696777,129084040,093024,093024,0,1/1,1,纺织服装
11,603192,汇得科技,9.996140480041504,28.5,212374182,3952000009.5,4022879509.5,5.38773250579834,203486893,093025,093025,0,5/5,5,化学制品
12,601579,会稽山,9.98593521118164,23.46,317355856,11248211575.140001,11248211551.68,2.8443684577941895,192456338,093027,093436,1,5/3,2,酿酒行业
13,600192,长城电工,10.068026542663574,8.09,303304400,3573741320.0,3573741320.0,8.555691719055176,89053029,093033,093933,4,2/2,2,电网设备
14,688455,科捷智能,20.0,17.28,185138086,2243793605.76,3125073605.76,8.430665016174316,61105345,093051,093303,1,2/2,2,通用设备
15,600172,黄河旋风,10.1010103225708,4.36,286392432,5564475070.0,6287924332.8,5.192046165466309,492932723,093119,093119,0,1/1,1,非金属材
16,603693,江苏新能,9.984151840209961,13.88,237381971,12373685214.400002,12373685325.44,1.949633240699768,447494947,093204,093204,0,1/1,1,电力行业
17,002846,英联股份,10.034305572509766,12.83,261470279,3297542171.68,5388518298.56,8.187784194946289,411185488,093221,093221,0,3/2,1,包装材料
18,002549,凯美特气,10.038986206054688,11.29,882573472,7816739048.539999,7850477836.16,11.486821174621582,559236760,093309,093330,1,2/2,2,化学制品
19,002259,升达林业,10.073710441589355,4.48,111111651,3370430636.1600003,3370430658.5600004,3.433945894241333,289651510,093536,093536,0,4/2,1,燃气
20,600189,泉阳泉,9.986320495605469,8.04,274681632,5750190408.48,5750190376.32,4.860595226287842,166654961,093602,093602,0,1/1,1,食品饮料
21,600530,交大昂立,10.012836456298828,8.57,331920592,6641064400.0,6641064400.0,5.1147661209106445,299229665,093611,093611,0,1/1,1,食品饮料
22,000561,烽火电子,9.989806175231934,10.79,901819104,6493314833.719999,8090009667.999999,14.457844734191895,438091760,093739,094239,3,4/3,1,通信设备
23,603390,通达电气,10.00758171081543,14.51,663879248,5074948895.15,5102760487.84,13.465391159057617,152595866,093937,094101,2,5/4,2,汽车零部
24,600708,光明地产,10.060976028442383,3.61,143269172,8033252753.309999,8045378616.96,1.8198280334472656,156681151,094138,094138,0,1/1,1,房地产开
25,002437,誉衡药业,9.885931968688965,2.89,440860080,6072965348.77,6490332313.92,7.4065046310424805,718961773,094200,094200,0,1/1,1,化学制药
26,603332,苏州龙杰,10.016695022583008,19.77,497646256,4277183827.68,4277183827.68,11.910728454589844,115574312,094422,094422,0,13/9,3,化纤行业
