序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301260,格力博,24.88,20.02,4.15,354379.0,835986367.6,16.26,24.88,21.51,21.77,20.73,4.53,16.69,17.15,2.58,12198469289.0,5281299246.0,0.0,0.89,66.53,87.77
2,688455,科捷智能,17.28,20.0,2.88,130041.0,220681436.0,10.28,17.28,15.8,16.3,14.4,9.74,10.01,-17.98,3.38,3125073606.0,2243793606.0,0.0,0.0,43.64,57.66
3,300858,科拓生物,17.59,19.99,2.93,232453.0,393997988.61,16.51,17.59,15.17,15.17,14.66,13.82,12.26,57.0,2.56,4634879126.0,3334245256.0,0.0,0.0,35.62,22.32
4,300703,创源股份,20.58,17.73,3.1,353874.0,671608663.97,16.25,20.58,17.74,17.79,17.48,4.01,20.86,45.26,4.22,3712464067.0,3491635378.0,2.64,2.9,38.59,45.75
5,688336,三生国健,59.64,16.76,8.56,137201.0,754170222.0,19.26,59.64,49.8,49.81,51.08,4.29,2.22,89.32,6.49,36785104695.0,36785104695.0,0.03,0.61,134.8,178.43
6,300313,*ST天山,6.61,15.76,0.9,89637.0,54813424.69,17.34,6.69,5.7,5.79,5.71,7.43,4.54,-104.29,-236.74,2068780588.0,1304501935.0,3.28,3.44,18.88,13.97
7,300509,新美星,8.88,13.41,1.05,346281.0,309958567.02,18.39,9.4,7.96,7.96,7.83,29.24,14.01,31.09,4.35,2632032000.0,2194279284.0,0.0,1.49,-7.21,28.14
8,300534,陇神戎发,10.82,13.06,1.25,612367.0,666832841.48,20.38,11.48,9.53,9.58,9.57,10.93,20.27,33.89,4.73,3282192900.0,3268079433.0,0.0,-0.46,31.63,24.37
9,832802,保丽洁,25.53,12.62,2.86,37062.0,90475271.58,16.37,26.6,22.89,23.5,22.67,4.53,21.8,100.04,3.83,1610516649.0,433982377.0,-1.5,-0.93,38.52,64.29
10,301070,开勒股份,82.16,12.46,9.1,62372.0,510486508.0,14.02,86.86,76.62,78.6,73.06,5.33,14.68,-256.55,6.93,5303855232.0,3491931456.0,-1.49,-1.92,40.88,47.98
11,300464,星徽股份,5.67,10.96,0.56,352802.0,190212694.0,13.89,5.8,5.09,5.11,5.11,3.97,9.93,-230.55,20.33,2620768479.0,2014792967.0,3.28,5.39,6.18,9.67
12,839725,惠丰钻石,31.89,10.92,3.14,55277.0,175554135.14,8.87,32.55,30.0,30.0,28.75,6.18,13.14,-253.6,4.66,2910759750.0,1341859830.0,0.13,-0.06,-12.08,-17.89
13,300997,欢乐家,17.92,10.75,1.74,238061.0,422065819.66,13.91,19.18,16.93,16.93,16.18,6.58,6.17,57.22,7.53,7839524672.0,6917250028.0,0.17,-0.33,21.49,18.21
14,832786,骑士乳业,11.82,10.36,1.11,268164.0,315304250.43,14.75,12.34,10.76,10.76,10.71,5.44,24.49,57.99,3.42,2471006460.0,1294348745.0,-0.67,-0.67,48.31,68.38
15,300204,舒泰神,19.07,10.23,1.77,366978.0,663038500.44,19.42,19.96,16.6,16.8,17.3,2.99,7.78,-975.48,9.56,9111122624.0,9000645270.0,-1.65,-2.51,150.59,157.35
16,600172,黄河旋风,4.36,10.1,0.4,743965.0,321851097.0,4.55,4.36,4.18,4.31,3.96,5.79,5.83,-9.39,4.68,6287924315.0,5564475070.0,0.0,0.0,-1.36,4.81
17,002574,明牌珠宝,6.77,10.08,0.62,538938.0,343704261.0,11.54,6.77,6.06,6.09,6.15,3.5,10.21,-23.5,1.17,3574560000.0,3574560000.0,0.0,2.58,41.63,46.85
18,002259,升达林业,4.48,10.07,0.41,279965.0,120797410.51,11.79,4.48,4.0,4.01,4.07,2.22,3.72,74.12,12.68,3370430636.0,3370430636.0,0.0,0.0,77.78,88.24
19,000903,云内动力,4.59,10.07,0.42,501679.0,230270661.0,0.0,4.59,4.59,4.59,4.17,0.92,2.61,-90.94,5.55,8949440504.0,8814000964.0,0.0,0.0,28.21,33.43
