序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,688455,科捷智能,17.28,20.0,2.88,125025.0,212013166.0,10.28,17.28,15.8,16.3,14.4,25.75,9.63,-17.98,3.38,3125073606.0,2243793606.0,0.0,0.0,43.64,57.66
2,300858,科拓生物,17.59,19.99,2.93,209662.0,353908672.38,16.51,17.59,15.17,15.17,14.66,32.65,11.06,57.0,2.56,4634879126.0,3334245256.0,4.39,3.59,35.62,22.32
3,301260,格力博,23.81,14.86,3.08,246002.0,570215164.11,15.73,24.77,21.51,21.77,20.73,8.38,11.59,16.41,2.47,11673856663.0,5054169415.0,0.21,0.13,59.37,79.7
4,301070,开勒股份,83.8,14.7,10.74,51637.0,421976359.0,14.02,86.86,76.62,78.6,73.06,11.76,12.15,-261.67,7.07,5409725760.0,3561634080.0,1.11,2.2,43.69,50.94
5,300534,陇神戎发,10.91,14.0,1.34,285518.0,299050952.48,16.51,11.11,9.53,9.58,9.57,14.27,9.45,34.17,4.77,3309493950.0,3295263088.0,1.3,4.4,32.73,25.4
6,300509,新美星,8.92,13.92,1.09,281588.0,253157598.18,18.39,9.4,7.96,7.96,7.83,66.58,11.4,31.23,4.37,2643888000.0,2204163425.0,-0.11,0.0,-6.79,28.72
7,839725,惠丰钻石,32.1,11.65,3.35,48254.0,153126301.27,8.87,32.55,30.0,30.0,28.75,14.83,11.47,-255.27,4.69,2929927500.0,1350696160.0,-0.96,0.06,-11.5,-17.35
8,832786,骑士乳业,11.92,11.3,1.21,193877.0,226560394.64,14.75,12.34,10.76,10.76,10.71,10.82,17.7,58.48,3.45,2491911760.0,1305299242.0,-1.41,1.19,49.56,69.8
9,600172,黄河旋风,4.36,10.1,0.4,675238.0,291886029.0,4.55,4.36,4.18,4.31,3.96,13.77,5.29,-9.39,4.68,6287924315.0,5564475070.0,0.0,0.0,-1.36,4.81
10,000903,云内动力,4.59,10.07,0.42,470234.0,215837406.0,0.0,4.59,4.59,4.59,4.17,2.3,2.45,-90.94,5.55,8949440504.0,8814000964.0,0.0,0.0,28.21,33.43
11,600192,长城电工,8.09,10.07,0.74,379941.0,304918350.0,5.17,8.09,7.71,7.72,7.35,72.62,8.6,-22.38,3.14,3573741320.0,3573741320.0,0.0,0.0,18.45,40.21
12,002259,升达林业,4.48,10.07,0.41,266126.0,114597538.51,11.79,4.48,4.0,4.01,4.07,5.52,3.54,74.12,12.68,3370430636.0,3370430636.0,0.0,0.0,77.78,88.24
13,603518,锦泓集团,9.08,10.06,0.83,103300.0,92667331.0,7.03,9.08,8.5,8.5,8.25,7.08,3.0,8.84,0.87,3147908735.0,3124000641.0,0.0,0.0,6.7,-4.32
14,600708,光明地产,3.61,10.06,0.33,428796.0,151873315.0,9.45,3.61,3.3,3.3,3.28,24.51,1.93,-10.05,0.84,8045378642.0,8033252753.0,0.0,0.0,9.06,-2.96
15,603577,汇金通,10.29,10.05,0.94,24761.0,25478555.0,0.0,10.29,10.29,10.29,9.35,2.87,0.73,58.34,1.86,3489741339.0,3489741339.0,0.0,0.0,21.92,30.25
16,002549,凯美特气,11.29,10.04,1.03,805685.0,894297454.46,5.17,11.29,10.76,10.76,10.26,8.33,11.64,61.81,3.88,7850477802.0,7816739049.0,0.0,0.0,70.54,84.18
17,002846,英联股份,12.83,10.03,1.17,215760.0,268294594.33,9.61,12.83,11.71,11.71,11.66,7.49,8.39,121.98,3.88,5388518350.0,3297542172.0,0.0,0.0,45.46,56.08
18,603333,尚纬股份,8.23,10.03,0.75,29075.0,23928725.0,0.0,8.23,8.23,8.23,7.48,2.97,0.47,-88.23,2.46,5115172033.0,5115172033.0,0.0,0.0,62.01,47.76
19,002366,融发核电,6.81,10.02,0.62,262935.0,179058735.0,0.0,6.81,6.81,6.81,6.19,2.76,2.09,1138.09,3.05,14171185328.0,8556522496.0,0.0,0.0,39.26,48.37
20,603332,苏州龙杰,19.77,10.02,1.8,262750.0,507658342.0,6.96,19.77,18.52,18.77,17.97,7.13,12.14,81.52,3.34,4277183828.0,4277183828.0,0.0,0.0,111.22,129.62
21,001332,锡装股份,40.57,10.01,3.69,34668.0,140355441.32,4.2,40.57,39.02,40.57,36.88,35.18,12.84,24.06,1.87,4462700000.0,1095390000.0,0.0,0.0,21.5,17.87
22,605388,均瑶健康,7.69,10.01,0.7,42546.0,32717874.0,0.0,7.69,7.69,7.69,6.99,5.65,0.71,105.84,2.6,4617721960.0,4617721960.0,0.0,0.0,22.45,22.26
23,600530,交大昂立,8.57,10.01,0.78,412733.0,345958247.0,12.45,8.57,7.6,7.6,7.79,6.65,5.33,-241.15,20.83,6641064400.0,6641064400.0,0.0,0.0,77.43,77.43
24,603390,通达电气,14.51,10.01,1.32,474107.0,668446998.0,9.25,14.51,13.29,13.36,13.19,12.77,13.56,68.08,3.18,5102760488.0,5074948895.0,0.0,0.0,30.84,32.15
25,603192,汇得科技,28.5,10.0,2.59,75488.0,214593192.0,1.89,28.5,28.01,28.49,25.91,18.86,5.44,52.01,2.55,4022879510.0,3952000010.0,0.0,0.0,71.58,92.05
26,001230,劲旅环境,21.12,10.0,1.92,21935.0,45707299.04,7.08,21.12,19.76,19.76,19.2,14.03,4.06,18.18,1.49,2819437569.0,1142121320.0,0.0,0.0,15.92,27.38
27,603056,德邦股份,15.63,9.99,1.42,82686.0,128879002.0,2.11,15.63,15.33,15.47,14.21,6.59,0.81,-58.28,1.9,15939714514.0,15939714514.0,0.0,0.0,9.92,9.07
