序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301260,格力博,24.88,20.02,4.15,365919.0,864697613.92,16.26,24.88,21.51,21.77,20.73,3.27,17.24,17.15,2.58,12198469289.0,5281299246.0,0.0,0.0,66.53,87.77
2,300703,创源股份,20.98,20.02,3.5,426426.0,823713010.47,18.54,20.98,17.74,17.79,17.48,3.38,25.13,46.14,4.3,3784620803.0,3559500011.0,0.0,0.0,41.28,48.58
3,688455,科捷智能,17.28,20.0,2.88,130557.0,221572444.0,10.28,17.28,15.8,16.3,14.4,6.72,10.05,-17.98,3.38,3125073606.0,2243793606.0,0.0,0.0,43.64,57.66
4,300858,科拓生物,17.59,19.99,2.93,238626.0,404856471.51,16.51,17.59,15.17,15.17,14.66,9.76,12.59,57.0,2.56,4634879126.0,3334245256.0,0.0,0.0,35.62,22.32
5,688336,三生国健,59.17,15.84,8.09,165723.0,926042166.0,22.51,61.3,49.8,49.81,51.08,3.58,2.69,88.62,6.44,36495215372.0,36495215372.0,-0.24,0.07,132.95,176.24
6,300534,陇神戎发,10.96,14.52,1.39,646984.0,704599054.98,20.38,11.48,9.53,9.58,9.57,7.98,21.42,34.33,4.79,3324661200.0,3310365118.0,0.18,0.27,33.33,25.98
7,300509,新美星,8.83,12.77,1.0,358432.0,320622129.02,18.39,9.4,7.96,7.96,7.83,20.93,14.51,30.92,4.32,2617212000.0,2181924108.0,0.46,0.57,-7.73,27.42
8,300464,星徽股份,5.76,12.72,0.65,645629.0,362653626.4,20.16,6.12,5.09,5.11,5.11,5.02,18.17,-234.21,20.65,2662367979.0,2046773808.0,-0.86,-1.2,7.87,11.41
9,300313,*ST天山,6.42,12.43,0.71,108572.0,67035706.69,17.34,6.69,5.7,5.79,5.71,6.3,5.5,-101.29,-229.94,2009314882.0,1267004905.0,0.78,0.0,15.47,10.69
10,300997,欢乐家,18.05,11.56,1.87,252691.0,448356459.63,13.91,19.18,16.93,16.93,16.18,4.83,6.55,57.63,7.58,7896396224.0,6967430971.0,1.18,0.33,22.37,19.06
11,832802,保丽洁,25.24,11.34,2.57,42633.0,104714261.68,16.37,26.6,22.89,23.5,22.67,3.58,25.08,98.9,3.79,1592222492.0,429052690.0,-0.04,0.24,36.95,62.42
12,832786,骑士乳业,11.83,10.46,1.12,283838.0,333886115.47,14.75,12.34,10.76,10.76,10.71,3.96,25.92,58.04,3.42,2473096990.0,1295443795.0,-0.08,-0.34,48.43,68.52
13,300511,雪榕生物,7.44,10.22,0.69,644291.0,460034741.77,12.0,7.49,6.68,6.75,6.75,2.21,13.25,145.65,3.23,4219367034.0,3618311203.0,0.54,-0.53,90.77,114.41
14,600172,黄河旋风,4.36,10.1,0.4,764119.0,330638066.0,4.55,4.36,4.18,4.31,3.96,4.09,5.99,-9.39,4.68,6287924315.0,5564475070.0,0.0,0.0,-1.36,4.81
15,002574,明牌珠宝,6.77,10.08,0.62,575215.0,368263790.0,11.54,6.77,6.06,6.09,6.15,2.58,10.89,-23.5,1.17,3574560000.0,3574560000.0,0.0,0.0,41.63,46.85
16,000903,云内动力,4.59,10.07,0.42,515118.0,236439336.42,0.0,4.59,4.59,4.59,4.17,0.65,2.68,-90.94,5.55,8949440504.0,8814000964.0,0.0,0.0,28.21,33.43
17,002259,升达林业,4.48,10.07,0.41,286183.0,123583074.51,11.79,4.48,4.0,4.01,4.07,1.56,3.8,74.12,12.68,3370430636.0,3370430636.0,0.0,0.0,77.78,88.24
18,600192,长城电工,8.09,10.07,0.74,499887.0,401848196.0,5.17,8.09,7.71,7.72,7.35,24.77,11.32,-22.38,3.14,3573741320.0,3573741320.0,0.0,0.0,18.45,40.21
19,603518,锦泓集团,9.08,10.06,0.83,123978.0,111442882.0,7.03,9.08,8.5,8.5,8.25,2.23,3.6,8.84,0.87,3147908735.0,3124000641.0,0.0,0.0,6.7,-4.32
20,603577,汇金通,10.29,10.05,0.94,27637.0,28438164.0,0.0,10.29,10.29,10.29,9.35,0.8,0.81,58.34,1.86,3489741339.0,3489741339.0,0.0,0.0,21.92,30.25
21,600616,金枫酒业,6.9,10.05,0.63,508342.0,338462701.0,9.41,6.9,6.31,6.45,6.27,3.85,7.6,406.3,2.35,4616134155.0,4616134155.0,0.0,0.0,31.68,21.05
22,002103,广博股份,11.51,10.04,1.05,687947.0,762297199.61,11.28,11.51,10.33,10.33,10.46,2.35,18.24,51.4,5.7,6149481689.0,4340135414.0,0.0,0.0,9.51,21.8
23,002549,凯美特气,11.29,10.04,1.03,952954.0,1060533879.46,5.17,11.29,10.76,10.76,10.26,2.58,13.76,61.81,3.88,7850477802.0,7816739049.0,0.0,0.0,70.54,84.18
24,002471,中超控股,5.7,10.04,0.52,3840189.0,2112037973.1,6.56,5.7,5.36,5.36,5.18,3.4,29.43,-96.39,4.51,7803300000.0,7438481549.0,0.0,0.0,107.27,108.79
25,002846,英联股份,12.83,10.03,1.17,229404.0,285799422.94,9.61,12.83,11.71,11.71,11.66,2.09,8.93,121.98,3.88,5388518350.0,3297542172.0,0.0,0.0,45.46,56.08
26,603333,尚纬股份,8.23,10.03,0.75,33615.0,27665367.0,0.0,8.23,8.23,8.23,7.48,0.86,0.54,-88.23,2.46,5115172033.0,5115172033.0,0.0,0.0,62.01,47.76
27,002366,融发核电,6.81,10.02,0.62,314685.0,214300498.62,0.0,6.81,6.81,6.81,6.19,0.86,2.5,1138.09,3.05,14171185328.0,8556522496.0,0.0,0.0,39.26,48.37
28,603697,有友食品,14.05,10.02,1.28,150876.0,206195358.0,9.4,14.05,12.85,12.85,12.77,3.86,3.53,29.85,3.46,6009073977.0,6009073977.0,0.0,0.0,66.08,40.92
29,603332,苏州龙杰,19.77,10.02,1.8,420654.0,818772748.0,6.96,19.77,18.52,18.77,17.97,3.0,19.44,81.52,3.34,4277183828.0,4277183828.0,0.0,0.0,111.22,129.62
30,603767,中马传动,16.71,10.01,1.52,295931.0,484505954.0,11.78,16.71,14.92,15.19,15.19,4.73,9.59,213.26,3.76,5157232365.0,5157232365.0,0.0,0.0,17.68,44.3
31,605388,均瑶健康,7.69,10.01,0.7,49811.0,38304813.0,0.0,7.69,7.69,7.69,6.99,1.63,0.83,105.84,2.6,4617721960.0,4617721960.0,0.0,0.0,22.45,22.26
32,603390,通达电气,14.51,10.01,1.32,706868.0,1002425522.0,9.25,14.51,13.29,13.36,13.19,5.0,20.21,68.08,3.18,5102760488.0,5074948895.0,0.0,0.0,30.84,32.15
33,001332,锡装股份,40.57,10.01,3.69,36483.0,147718531.19,4.2,40.57,39.02,40.57,36.88,9.72,13.51,24.06,1.87,4462700000.0,1095390000.0,0.0,0.0,21.5,17.87
34,600530,交大昂立,8.57,10.01,0.78,599779.0,506240939.0,12.45,8.57,7.6,7.6,7.79,2.42,7.74,-241.15,20.83,6641064400.0,6641064400.0,0.0,0.0,77.43,77.43
35,001230,劲旅环境,21.12,10.0,1.92,38462.0,80612851.04,7.08,21.12,19.76,19.76,19.2,6.46,7.11,18.18,1.49,2819437569.0,1142121320.0,0.0,0.0,15.92,27.38
36,603192,汇得科技,28.5,10.0,2.59,77928.0,221547192.0,1.89,28.5,28.01,28.49,25.91,4.81,5.62,52.01,2.55,4022879510.0,3952000010.0,0.0,0.0,71.58,92.05
37,603900,莱绅通灵,13.86,10.0,1.26,496694.0,651834524.0,11.59,13.86,12.4,12.83,12.6,2.54,14.54,41.94,2.45,4754310422.0,4733312522.0,0.0,0.0,132.55,150.63
38,300204,舒泰神,19.03,10.0,1.73,437356.0,797656721.24,19.42,19.96,16.6,16.8,17.3,2.46,9.27,-973.43,9.54,9092011722.0,8981766098.0,-0.68,-1.65,150.07,156.82
39,000953,河化股份,8.15,9.99,0.74,578789.0,441020255.9,13.9,8.15,7.12,7.2,7.41,2.0,15.81,547.69,20.32,2983895889.0,2983895889.0,0.0,0.25,54.65,45.8
40,002286,保龄宝,12.33,9.99,1.12,522752.0,630090381.23,10.08,12.33,11.2,11.21,11.21,2.51,14.14,22.64,2.18,4559231795.0,4557263927.0,0.0,0.0,65.06,67.07
41,601579,会稽山,23.46,9.99,2.13,143901.0,335007153.0,3.89,23.46,22.63,23.03,21.33,1.38,3.0,30.0,3.11,11248211575.0,11248211575.0,0.0,0.0,131.59,112.12
