序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,300575,中旗股份,7.12,20.07,1.19,734419.0,491401540.98,20.91,7.12,5.88,5.93,5.93,8.65,21.43,-24.26,1.6,3309065568.0,2440082498.0,0.0,0.0,15.96,18.27
2,301260,格力博,24.88,20.02,4.15,379127.0,897559267.2,16.26,24.88,21.51,21.77,20.73,1.13,17.86,17.15,2.58,12198469289.0,5281299246.0,0.0,0.0,66.53,87.77
3,301137,哈焊华通,39.59,20.01,6.6,391248.0,1411997290.38,19.37,39.59,33.2,36.0,32.99,2.47,38.47,292.6,5.28,7197992506.0,4026374262.0,0.0,0.0,118.61,126.62
4,688455,科捷智能,17.28,20.0,2.88,132673.0,225230119.0,10.28,17.28,15.8,16.3,14.4,2.28,10.22,-17.98,3.38,3125073606.0,2243793606.0,0.0,0.0,43.64,57.66
5,300858,科拓生物,17.59,19.99,2.93,263420.0,448468519.45,16.51,17.59,15.17,15.17,14.66,3.59,13.9,57.0,2.56,4634879126.0,3334245256.0,0.0,0.0,35.62,22.32
6,300313,*ST天山,6.85,19.96,1.14,189342.0,121476102.25,20.14,6.85,5.7,5.79,5.71,3.66,9.59,-108.08,-245.34,2143895163.0,1351866605.0,0.0,0.0,23.2,18.1
7,300464,星徽股份,6.13,19.96,1.02,865970.0,496925159.21,20.35,6.13,5.09,5.11,5.11,2.27,24.37,-249.26,21.98,2833388144.0,2178250598.0,0.0,0.0,14.79,18.57
8,301190,善水科技,26.7,16.7,3.82,195722.0,506899920.79,22.9,27.46,22.22,22.72,22.88,2.88,27.55,85.4,2.98,5730794550.0,1896952230.0,0.26,-1.29,57.24,69.09
9,688336,三生国健,58.9,15.31,7.82,213173.0,1203888076.0,22.51,61.3,49.8,49.81,51.08,1.55,3.46,88.21,6.41,36328683208.0,36328683208.0,0.68,1.76,131.89,174.98
10,300255,常山药业,31.7,14.86,4.1,598085.0,1768087321.95,19.06,32.77,27.51,27.56,27.6,1.56,6.53,1925.54,18.6,29134229833.0,29039662583.0,0.0,0.06,55.24,58.58
11,300703,创源股份,20.0,14.42,2.52,483788.0,942564618.97,18.54,20.98,17.74,17.79,17.48,1.28,28.51,43.99,4.1,3607836800.0,3393231660.0,-0.99,-4.67,34.68,41.64
12,301277,新天地,16.41,14.12,2.03,635748.0,981142917.15,22.04,17.26,14.09,14.66,14.38,1.65,62.93,28.43,4.33,6434006544.0,1657711944.0,-0.24,0.37,60.41,71.12
13,300796,贝斯美,10.04,12.43,1.11,262121.0,252030482.96,18.37,10.46,8.82,8.93,8.93,4.49,7.26,34.89,2.09,3625874435.0,3625874435.0,0.3,0.8,-3.65,-1.67
14,300261,雅本化学,7.7,12.41,0.85,896563.0,662791732.87,16.06,7.91,6.81,6.86,6.85,3.28,9.57,-145.37,3.72,7417482927.0,7215511203.0,0.0,1.58,12.9,12.41
15,300509,新美星,8.8,12.39,0.97,438460.0,390741551.02,18.39,9.4,7.96,7.96,7.83,8.64,17.74,30.81,4.31,2608320000.0,2174511002.0,0.0,0.57,-8.05,26.98
