序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000701,厦门信达,10.082645416259766,6.66,124395027,4446922332.96,4500875312.64,2.797328472137451,183036566,092500,092500,0,2/2,2,商业百货
2,000889,中嘉博创,10.091742515563965,3.6,15098400,3131458833.6,3370648032.0,0.4821522831916809,181130760,092500,092500,0,3/3,3,通信服务
3,002826,易明医药,9.97286319732666,16.21,22802607,2799689644.3500004,3090886327.5,0.8144690990447998,800558407,092500,092500,0,3/3,3,中药
4,002951,金时科技,9.98217487335205,12.34,97551069,4997681490.0,4997700000.0,1.9519264698028564,66194228,092500,092500,0,4/4,4,包装材料
5,600082,海泰发展,9.951457023620605,4.53,39170249,2873539416.36,2926904682.7200003,1.3631359338760376,259917112,092501,092501,0,1/1,1,房地产开
6,603226,菲林格尔,9.959758758544922,10.93,77350535,3885525046.1,3885525111.68,1.994632363319397,37012718,092502,093041,1,4/4,3,装修建材
7,603679,华体科技,10.014103889465332,15.6,87960038,2567473927.2,2567473927.2,3.4259369373321533,172296321,092502,092502,0,2/2,2,光学光电
8,603017,中衡设计,10.017730712890625,12.41,892904064,3423990704.98,3423990680.16,26.392250061035156,72580778,093026,105532,4,5/4,1,工程咨询
9,002153,石基信息,10.01220989227295,9.01,230839718,14413871874.039999,24590036498.399998,1.614115595817566,296838711,093039,093039,0,1/1,1,软件开发
10,603829,洛凯股份,9.993753433227539,17.61,63512316,2817600000.0,2817600000.0,2.274606227874756,64366117,093046,093243,1,1/1,1,电网设备
11,002298,中电鑫龙,9.95850658416748,7.95,932740336,5196640057.2,5883881623.2,18.03708267211914,211583685,093054,093054,0,3/3,3,电网设备
12,603042,华脉科技,10.017678260803223,18.67,1342001056,2998212312.8,2998212312.8,45.678077697753906,113521068,093101,111028,4,3/3,3,通信设备
13,002546,新联电子,10.054844856262207,6.02,683080800,4823417217.92,5020975606.08,14.334321975708008,72745439,093130,094300,4,2/2,2,电网设备
14,002629,仁智股份,9.980806350708008,5.73,156385352,2039595981.0900002,2441541540.0,7.707796096801758,165809583,093203,093203,0,1/1,1,采掘行业
15,003040,楚天龙,10.028247833251953,15.58,405165040,7117727019.64,7184498381.44,5.792879581451416,268643306,093203,093203,0,1/1,1,通信设备
16,002716,湖南白银,9.887005805969238,3.89,561867040,8598763652.32,10981814809.6,6.595804214477539,285812381,093224,093521,1,1/1,1,贵金属
17,000815,美利云,10.040485382080078,13.59,1051926288,9448624645.65,9448624713.6,11.352791786193848,1024096194,093430,111945,1,1/1,1,造纸印刷
18,603086,先达股份,9.979633331298828,10.8,358065696,4695981944.400001,4695981868.8,7.87107515335083,136944464,093526,093526,0,1/1,1,农药兽药
19,600403,大有能源,9.919570922851562,4.1,141090851,9802330848.199999,9802330840.0,1.4751988649368286,109906912,093556,093556,0,1/1,1,煤炭行业
20,603045,福达合金,10.02967357635498,18.54,182775264,2511153173.7,2511153173.7,7.376284599304199,98821908,093635,093635,0,1/1,1,有色金属
