序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000701,厦门信达,10.082645416259766,6.66,112971795,4446922332.96,4500875312.64,2.5404491424560547,232150070,092500,092500,0,2/2,2,商业百货
2,000889,中嘉博创,10.091742515563965,3.6,14610240,3131458833.6,3370648032.0,0.4665633738040924,189415080,092500,092500,0,3/3,3,通信服务
3,002826,易明医药,9.97286319732666,16.21,21552816,2799689644.3500004,3090886327.5,0.769828736782074,844798739,092500,092500,0,3/3,3,中药
4,002951,金时科技,9.98217487335205,12.34,20137646,4997681490.0,4997700000.0,0.4029397666454315,142491214,092500,092500,0,4/4,4,包装材料
5,600082,海泰发展,9.951457023620605,4.53,35073072,2873539416.36,2926904682.7200003,1.2205530405044556,301303890,092501,092501,0,1/1,1,房地产开
6,603226,菲林格尔,9.959758758544922,10.93,74309175,3885525046.1,3885525111.68,1.916358232498169,40988593,092502,093041,1,4/4,3,装修建材
7,603679,华体科技,10.014103889465332,15.6,84771960,2567473927.2,2567473927.2,3.301765203475952,175155240,092502,092502,0,2/2,2,光学光电
8,002153,石基信息,10.01220989227295,9.01,214733901,14413871874.039999,24590036498.399998,1.5023772716522217,443018294,093039,093039,0,1/1,1,软件开发
9,603829,洛凯股份,9.993753433227539,17.61,61224777,2817600000.0,2817600000.0,2.1934187412261963,84806044,093046,093243,1,1/1,1,电网设备
10,002298,中电鑫龙,9.95850658416748,7.95,889646240,5196640057.2,5883881623.2,17.207815170288086,328402551,093054,093054,0,3/3,3,电网设备
11,002546,新联电子,10.054844856262207,6.02,663120032,4823417217.92,5020975606.08,13.920492172241211,75803840,093130,094300,4,2/2,2,电网设备
12,002629,仁智股份,9.980806350708008,5.73,147327941,2039595981.0900002,2441541540.0,7.263717174530029,204565584,093203,093203,0,1/1,1,采掘行业
13,003040,楚天龙,10.028247833251953,15.58,371713712,7117727019.64,7184498381.44,5.322907447814941,538775096,093203,093203,0,1/1,1,通信设备
14,002716,湖南白银,9.887005805969238,3.89,517074192,8598763652.32,10981814809.6,6.074882507324219,431335609,093224,093521,1,1/1,1,贵金属
15,603086,先达股份,9.979633331298828,10.8,340676160,4695981944.400001,4695981868.8,7.500768661499023,196253118,093526,093526,0,1/1,1,农药兽药
16,600403,大有能源,9.919570922851562,4.1,130719081,9802330848.199999,9802330840.0,1.369389533996582,140452322,093556,093556,0,1/1,1,煤炭行业
17,603045,福达合金,10.02967357635498,18.54,149868618,2511153173.7,2511153173.7,6.0658650398254395,167458471,093635,093635,0,1/1,1,有色金属
18,603032,德新科技,10.037735939025879,14.58,112165270,3377647123.2,3404644034.4,3.366872787475586,111708169,093832,093929,1,1/1,1,电池
19,002763,汇洁股份,10.029069900512695,7.57,88961644,2297933681.5,3103124680.0,3.931157112121582,185204592,093903,093903,0,1/1,1,纺织服装
20,600151,航天机电,10.060976028442383,7.22,261304010,10355301512.14,10355301519.359999,2.585123062133789,201619835,094049,094049,0,1/1,1,光伏设备
21,002213,大为股份,10.006670951843262,16.49,296488752,3400479479.5599995,3913429556.2,9.024553298950195,440940951,094154,094154,0,1/1,1,半导体
22,002037,保利联合,10.045146942138672,9.75,234606673,4717864768.5,4717864788.0,5.099381923675537,394024098,094227,094227,0,1/1,1,化学制品
23,601212,白银有色,10.0,3.19,620316528,23621230690.09,23621230336.0,2.6577610969543457,180843333,094259,094859,1,1/1,1,有色金属
24,603585,苏利股份,9.982688903808594,19.06,181848149,3430864670.58,3504245670.58,5.438191890716553,124956273,094501,094501,0,2/2,2,农药兽药
25,603680,今创集团,10.038241386413574,11.51,146426206,9020603008.17,9020603019.68,1.6702463626861572,184377170,094503,094503,0,1/1,1,交运设备
26,600844,丹化科技,10.163934707641602,3.36,142231856,2764374930.24,3415521446.4,5.263703346252441,160370112,094703,094703,0,1/1,1,化学原料
27,002391,长青股份,9.946714401245117,6.19,233445716,2872907820.09,4020977847.36,8.241354942321777,104286644,094945,100230,2,1/1,1,农药兽药
28,600468,百利电气,9.95850658416748,7.95,1759872208,8647495801.95,8647495857.6,21.079179763793945,384540387,095227,100451,4,15/8,1,电网设备
29,605020,永和股份,10.014374732971191,22.96,257025631,8704628423.12,10802447461.12,3.0212411880493164,172819782,100218,100218,0,1/1,1,化学制品
30,002522,浙江众成,9.937888145446777,5.31,264567775,4805655557.49,4809688571.5199995,5.77262544631958,639711630,100827,100827,0,1/1,1,塑料制品
31,000506,中润资源,9.987668991088867,8.92,646128768,8283744972.12,8286838419.2,8.056085586547852,393523863,101003,101003,0,2/2,2,贵金属
32,603937,丽岛新材,10.021097183227539,10.43,17473426,2178627244.64,2178627244.64,0.8473251461982727,294224042,101004,101004,0,1/1,1,有色金属
