序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000701,厦门信达,10.082645416259766,6.66,117605157,4446922332.96,4500875312.64,2.644641637802124,211121786,092500,092500,0,2/2,2,商业百货
2,000889,中嘉博创,10.091742515563965,3.6,14891040,3131458833.6,3370648032.0,0.4755304455757141,179107920,092500,092500,0,3/3,3,通信服务
3,002826,易明医药,9.97286319732666,16.21,22596740,2799689644.3500004,3090886327.5,0.807115912437439,835764906,092500,092500,0,3/3,3,中药
4,002951,金时科技,9.98217487335205,12.34,94556151,4997681490.0,4997700000.0,1.8920003175735474,75841973,092500,092500,0,4/4,4,包装材料
5,600082,海泰发展,9.951457023620605,4.53,36721331,2873539416.36,2926904682.7200003,1.2779128551483154,275397934,092501,092501,0,1/1,1,房地产开
6,603226,菲林格尔,9.959758758544922,10.93,75058995,3885525046.1,3885525111.68,1.9356560707092285,39825619,092502,093041,1,4/4,3,装修建材
7,603679,华体科技,10.014103889465332,15.6,87237758,2567473927.2,2567473927.2,3.3978049755096436,173129361,092502,092502,0,2/2,2,光学光电
8,002153,石基信息,10.01220989227295,9.01,224112311,14413871874.039999,24590036498.399998,1.5674424171447754,411612236,093039,093039,0,1/1,1,软件开发
9,603829,洛凯股份,9.993753433227539,17.61,62992821,2817600000.0,2817600000.0,2.256168842315674,68654152,093046,093243,1,1/1,1,电网设备
10,002298,中电鑫龙,9.95850658416748,7.95,921508576,5196640057.2,5883881623.2,17.820947647094727,240804705,093054,093054,0,3/3,3,电网设备
11,002546,新联电子,10.054844856262207,6.02,677424400,4823417217.92,5020975606.08,14.217052459716797,70148411,093130,094300,4,2/2,2,电网设备
12,002629,仁智股份,9.980806350708008,5.73,152988608,2039595981.0900002,2441541540.0,7.541255950927734,175183290,093203,093203,0,1/1,1,采掘行业
13,003040,楚天龙,10.028247833251953,15.58,394775472,7117727019.64,7184498381.44,5.646912097930908,366121960,093203,093203,0,1/1,1,通信设备
14,002716,湖南白银,9.887005805969238,3.89,549240208,8598763652.32,10981814809.6,6.448959827423096,353811021,093224,093521,1,1/1,1,贵金属
15,603086,先达股份,9.979633331298828,10.8,354244448,4695981944.400001,4695981868.8,7.789702415466309,143060709,093526,093526,0,1/1,1,农药兽药
16,600403,大有能源,9.919570922851562,4.1,138477921,9802330848.199999,9802330840.0,1.448542594909668,114612072,093556,093556,0,1/1,1,煤炭行业
17,603045,福达合金,10.02967357635498,18.54,173088114,2511153173.7,2511153173.7,6.9905195236206055,114838614,093635,093635,0,1/1,1,有色金属
18,603032,德新科技,10.037735939025879,14.58,117996395,3377647123.2,3404644034.4,3.5395114421844482,114232842,093832,093929,1,1/1,1,电池
19,002763,汇洁股份,10.029069900512695,7.57,100836249,2297933681.5,3103124680.0,4.447908401489258,163399661,093903,093903,0,1/1,1,纺织服装
20,600939,重庆建工,9.880239486694336,3.67,442576016,6979603977.83,6979604003.5199995,6.532663822174072,75332981,094136,101633,3,3/2,1,工程建设
21,002213,大为股份,10.006670951843262,16.49,308475344,3400479479.5599995,3913429556.2,9.377049446105957,316086916,094154,094154,0,1/1,1,半导体
22,002037,保利联合,10.045146942138672,9.75,253005898,4717864768.5,4717864788.0,5.489372730255127,290125173,094227,094227,0,1/1,1,化学制品
23,601212,白银有色,10.0,3.19,643570352,23621230690.09,23621230336.0,2.7562055587768555,142611821,094259,094859,1,1/1,1,有色金属
24,603585,苏利股份,9.982688903808594,19.06,185130014,3430864670.58,3504245670.58,5.533849239349365,116228146,094501,094501,0,2/2,2,农药兽药
25,603680,今创集团,10.038241386413574,11.51,150653852,9020603008.17,9020603019.68,1.7171128988265991,113018600,094503,094503,0,1/1,1,交运设备
26,600844,丹化科技,10.163934707641602,3.36,164369384,2764374930.24,3415521446.4,6.064518451690674,115940328,094703,094703,0,1/1,1,化学原料
27,002391,长青股份,9.946714401245117,6.19,280212480,2872907820.09,4020977847.36,9.872464179992676,43540460,094945,103503,3,1/1,1,农药兽药
28,600468,百利电气,9.95850658416748,7.95,1808318416,8647495801.95,8647495857.6,21.63941192626953,246579569,095227,100451,4,15/8,1,电网设备
29,605020,永和股份,10.014374732971191,22.96,274527632,8704628423.12,10802447461.12,3.222306489944458,115550263,100218,100218,0,1/1,1,化学制品
30,002522,浙江众成,9.937888145446777,5.31,347136144,4805655557.49,4809688571.5199995,7.4907755851745605,243404028,100827,100827,0,1/1,1,塑料制品
31,000506,中润资源,9.987668991088867,8.92,734375280,8283744972.12,8286838419.2,9.121588706970215,186435867,101003,101724,1,2/2,2,贵金属
32,603937,丽岛新材,10.021097183227539,10.43,43313751,2178627244.64,2178627244.64,2.0334081649780273,143393726,101004,101004,0,1/1,1,有色金属
33,300584,海辰药业,20.0,34.32,677251296,2818190952.72,4118400000.0,25.940446853637695,593461440,101145,101145,0,1/1,1,化学制药
34,600751,海航科技,10.0,3.41,533930560,8774574667.32,9886741816.16,6.208796977996826,217753734,101743,103401,1,1/1,1,航运港口
35,000722,湖南发展,9.97697639465332,14.33,837800000,6651388181.06,6651388267.04,13.081883430480957,688820172,102639,102639,0,1/1,1,电力行业
36,002827,高争民爆,9.993132591247559,32.03,494580800,8840243966.25,8840280000.0,5.784411430358887,609665426,103027,103027,0,1/1,1,化学制品
37,605122,四方新材,9.974205017089844,12.79,61843204,2204407660.0,2204407660.0,2.894235134124756,150253083,103057,103057,0,1/1,1,水泥建材
38,600232,金鹰股份,10.034602165222168,6.36,48094202,2319609939.84,2319609939.84,2.1651763916015625,230263164,103255,103255,0,1/1,1,纺织服装
39,002096,易普力,10.025707244873047,12.84,221705478,9000117916.92,15927259461.119999,2.5524837970733643,222903350,103300,103300,0,1/1,1,化学制品
40,000036,华联控股,9.915014266967773,3.88,169161019,5747313178.04,5757664044.16,3.0408899784088135,237412920,104006,104006,0,1/1,1,房地产开
41,001298,好上好,9.984871864318848,21.81,500847568,3360590622.12,6473993160.0,15.727396965026855,1481110753,104412,104412,0,1/1,1,电子元件
