序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301024,霍普股份,45.56,19.99,7.59,33355.0,151965516.68,0.0,45.56,45.56,45.56,37.97,2.42,5.54,-82.06,6.86,2896932600.0,2743167600.0,0.0,0.0,87.49,91.43
2,688070,纵横股份,47.11,19.99,7.85,73601.0,325064882.0,18.14,47.11,39.99,39.99,39.26,8.76,8.4,-36.93,7.61,4125893800.0,4125893800.0,0.0,0.0,5.49,33.46
3,300149,睿智医药,10.16,18.69,1.6,1552631.0,1529481012.65,14.84,10.27,9.0,9.0,8.56,3.01,31.23,190.43,4.15,5059314159.0,5050377616.0,0.3,1.3,52.1,58.26
4,430047,诺思兰德,21.12,15.85,2.89,248495.0,532555818.51,26.6,23.0,18.15,18.19,18.23,6.4,13.8,-187.66,17.91,5792624091.0,3803847738.0,0.0,-0.24,47.18,83.17
5,301633,港迪技术,80.75,15.69,10.95,41341.0,326723440.42,21.15,83.76,69.0,69.58,69.8,9.57,29.7,-216.5,4.88,4496160000.0,1124040000.0,0.04,0.11,-2.82,-3.27
6,300546,雄帝科技,25.53,15.63,3.45,747432.0,1925472721.3,9.06,26.5,24.5,24.73,22.08,3.93,55.71,-113.7,4.39,4764732601.0,3424932090.0,0.43,0.2,30.45,51.78
7,837748,路桥信息,44.0,14.64,5.62,89917.0,393900629.94,14.3,46.52,41.03,44.54,38.38,2.69,14.42,-128.62,10.74,3376560000.0,2743293300.0,0.0,-0.86,76.42,125.41
8,688799,华纳药厂,46.69,13.74,5.64,165078.0,767908078.0,22.31,49.26,40.1,40.78,41.05,3.35,12.57,37.19,3.41,6131330800.0,6131330800.0,-0.34,-0.32,60.17,58.32
9,300975,商络电子,12.34,13.11,1.43,877670.0,1070740361.24,20.07,12.85,10.66,10.87,10.91,6.4,18.71,57.84,3.87,8477649153.0,5789413595.0,-0.48,-0.72,3.35,9.79
10,300204,舒泰神,25.97,12.72,2.93,555596.0,1392032482.09,24.05,27.5,21.96,23.0,23.04,1.19,11.77,-1328.43,13.01,12407753253.0,12257302447.0,0.23,-0.08,246.73,250.47
11,688131,皓元医药,42.88,12.08,4.62,95493.0,391447444.0,12.1,42.89,38.26,38.26,38.26,3.2,4.63,36.25,3.23,9045955409.0,8841034676.0,0.78,1.04,-5.78,20.62
12,688488,艾迪药业,13.68,10.59,1.31,191821.0,253731058.0,20.94,14.82,12.23,12.25,12.37,2.68,4.56,92.36,5.78,5756308813.0,5756308813.0,0.22,-0.07,62.86,74.05
