序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301024,霍普股份,45.56,19.99,7.59,29077.0,132472670.68,0.0,45.56,45.56,45.56,37.97,4.88,4.83,-82.06,6.86,2896932600.0,2743167600.0,0.0,0.0,87.49,91.43
2,300149,睿智医药,10.27,19.98,1.71,1368633.0,1343245446.99,14.84,10.27,9.0,9.0,8.56,6.09,27.53,192.49,4.19,5114090198.0,5105056901.0,0.0,0.0,53.74,59.97
3,430047,诺思兰德,21.61,18.54,3.38,147050.0,309011359.91,23.04,22.35,18.15,18.19,18.23,8.8,8.16,-192.02,18.32,5927017358.0,3892099887.0,0.75,1.74,50.59,87.42
4,300546,雄帝科技,26.14,18.39,4.06,693819.0,1788046614.3,9.06,26.5,24.5,24.73,22.08,8.37,51.72,-116.42,4.49,4878578543.0,3506765563.0,0.93,-0.68,33.57,55.41
5,688799,华纳药厂,48.39,17.88,7.34,98403.0,443693714.0,20.19,48.39,40.1,40.78,41.05,4.61,7.49,38.55,3.54,6354574800.0,6354574800.0,1.07,1.85,66.0,64.09
6,837748,路桥信息,44.8,16.73,6.42,76674.0,336785543.36,14.3,46.52,41.03,44.54,38.38,5.31,12.3,-130.96,10.93,3437952000.0,2793171360.0,0.92,-0.44,79.63,129.51
7,300204,舒泰神,26.77,16.19,3.73,437508.0,1079580946.38,21.88,27.0,21.96,23.0,23.04,2.16,9.27,-1369.35,13.41,12789971297.0,12634885888.0,0.64,1.21,257.41,261.27
8,301633,港迪技术,80.34,15.1,10.54,25833.0,198543057.0,17.13,80.96,69.0,69.58,69.8,13.66,18.56,-215.4,4.86,4473331200.0,1118332800.0,0.43,0.8,-3.31,-3.76
9,688070,纵横股份,44.69,13.83,5.43,39878.0,168503492.0,12.51,44.9,39.99,39.99,39.26,10.91,4.55,-35.03,7.22,3913950200.0,3913950200.0,2.03,4.17,0.07,26.6
10,300905,宝丽迪,29.76,13.67,3.58,180012.0,522538485.86,15.28,31.0,27.0,27.51,26.18,13.17,13.27,49.21,2.87,5294237219.0,4037636724.0,-0.13,-0.3,7.13,15.53
11,300238,冠昊生物,15.99,13.65,1.92,304725.0,460636763.84,16.99,16.48,14.09,14.26,14.07,7.35,11.49,71.3,7.61,4239839659.0,4239493971.0,-0.25,-0.44,27.21,32.81
12,688136,科兴制药,56.6,13.22,6.61,43069.0,225843355.0,21.18,58.79,48.2,48.92,49.99,2.93,2.16,110.45,6.79,11299751350.0,11299751350.0,-2.41,1.89,162.89,158.92
13,871970,大禹生物,9.56,11.94,1.02,87185.0,81611221.87,16.98,9.9,8.45,8.51,8.54,10.56,12.63,-82.16,3.67,1064605424.0,660031004.0,-0.31,-1.14,27.81,70.11
14,831856,浩淼科技,27.69,10.54,2.64,83825.0,228134757.76,13.05,28.88,25.61,26.37,25.05,8.69,17.54,66.39,5.09,2394596671.0,1323055807.0,-0.04,-0.43,50.24,230.04
15,300753,爱朋医疗,25.85,10.42,2.44,219267.0,556649819.54,15.72,27.22,23.54,23.78,23.41,7.77,26.6,-46.15,4.84,3258340800.0,2130907242.0,-0.12,0.15,27.97,47.13
16,002310,东方园林,2.37,10.23,0.22,1359032.0,310674266.18,12.56,2.37,2.1,2.1,2.15,6.17,3.24,-728.71,9.27,14218393417.0,9951851481.0,0.0,0.0,45.4,26.06
17,600743,华远地产,2.16,10.2,0.2,731084.0,155873034.0,6.63,2.16,2.03,2.05,1.96,7.49,3.12,-90.39,7.73,5067577888.0,5067577888.0,0.0,0.0,10.77,1.89
18,002177,御银股份,6.34,10.07,0.58,183614.0,116411073.12,0.0,6.34,6.34,6.34,5.76,0.5,2.74,183.59,2.83,4825952804.0,4242792123.0,0.0,0.0,30.72,40.89
19,000566,海南海药,6.12,10.07,0.56,502690.0,303661918.84,10.43,6.12,5.54,5.54,5.56,1.6,4.31,-29.03,17.38,7939874571.0,7135367566.0,0.0,0.0,22.16,27.77
20,002173,创新医疗,11.62,10.04,1.06,790710.0,897690571.11,10.42,11.62,10.52,10.56,10.56,6.51,18.99,-91.98,2.91,5127724170.0,4837457628.0,0.0,0.0,21.93,45.98
21,002537,海联金汇,8.33,10.04,0.76,237931.0,198196872.86,0.0,8.33,8.33,8.33,7.57,0.78,2.03,48.28,2.41,9779559486.0,9779559486.0,0.0,0.0,46.65,44.87
22,002550,千红制药,7.9,10.03,0.72,1424671.0,1102868403.33,10.03,7.9,7.18,7.2,7.18,4.99,14.88,15.7,4.0,10110420000.0,7566142682.0,0.25,0.89,47.94,29.93
23,002900,哈三联,15.03,10.03,1.37,143876.0,213792905.5,10.03,15.03,13.66,13.66,13.66,1.14,8.31,-41.21,2.3,4754853977.0,2601393076.0,0.0,0.0,54.15,55.75
24,002875,安奈儿,16.9,10.03,1.54,135954.0,226400814.5,8.33,16.9,15.62,15.62,15.36,4.58,7.45,-107.99,5.17,3599782337.0,3082900941.0,0.0,0.0,29.01,30.4
25,002907,华森制药,20.63,10.03,1.88,126992.0,255167076.81,7.63,20.63,19.2,19.2,18.75,1.91,4.11,53.37,5.13,8615011958.0,6372361606.0,0.0,0.0,64.38,59.31
26,603477,巨星农牧,21.85,10.02,1.99,402119.0,871088044.0,8.46,21.85,20.17,20.31,19.86,10.29,7.88,21.49,3.51,11145035924.0,11145035924.0,0.0,0.0,25.57,23.1
