序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,001390,N古麒,34.5,185.6,22.42,269128.0,879424746.92,82.7,39.0,29.01,30.0,12.08,,54.93,45.27,4.64,6900000000.0,1690460222.0,2.37,0.29,185.6,185.6
2,834475,三友科技,24.67,29.98,5.69,101920.0,232037156.89,27.24,24.67,19.5,19.7,18.98,15.18,24.24,-110.57,7.05,2538424584.0,1037370046.0,0.0,0.0,13.27,53.04
3,300149,睿智医药,8.56,20.06,1.43,623424.0,505654736.91,21.04,8.56,7.06,7.12,7.13,2.77,12.54,160.44,3.49,4262571772.0,4255042558.0,0.0,0.0,31.49,33.33
4,300804,广康生化,41.26,20.01,6.88,105955.0,380876356.74,26.93,41.26,32.0,32.0,34.38,7.7,38.53,44.61,2.28,3053240000.0,1134650000.0,0.0,0.0,73.43,82.89
5,688206,概伦电子,27.77,20.01,4.63,193128.0,521110781.0,8.95,27.77,25.7,25.73,23.14,21.77,10.82,2008.7,6.09,12084888978.0,4955087354.0,0.0,0.0,42.78,46.85
6,300204,舒泰神,23.04,20.0,3.84,528220.0,1159794065.76,20.0,23.04,19.2,19.5,19.2,2.49,11.19,-1178.55,11.55,11007879667.0,10874403095.0,0.0,0.0,213.04,210.93
7,300698,万马科技,41.59,19.99,6.93,203865.0,806565465.06,18.98,41.59,35.01,35.01,34.66,13.49,17.2,278.1,11.44,5573060000.0,4930325769.0,0.0,0.0,-2.69,20.69
8,301005,超捷股份,36.61,19.99,6.1,163785.0,572255055.62,19.8,36.61,30.57,30.57,30.51,17.35,12.37,77.21,6.47,4937295953.0,4846131085.0,0.0,0.0,19.84,25.16
9,300815,玉禾田,26.78,19.98,4.46,525225.0,1324258882.94,15.91,26.78,23.23,23.71,22.32,6.85,13.58,16.55,2.58,10674293760.0,10359533209.0,0.0,0.0,69.28,71.78
10,300682,朗新集团,16.94,19.97,2.82,475229.0,757902764.8,20.4,16.94,14.06,14.09,14.12,12.14,4.6,1357.16,2.72,18299389872.0,17517137364.0,0.0,0.0,29.02,38.85
11,300368,汇金股份,7.34,19.93,1.22,429413.0,289082412.9,20.1,7.34,6.11,6.14,6.12,5.09,8.12,-69.06,28.24,3882445107.0,3882445107.0,0.0,0.0,54.2,69.12
12,301082,久盛电气,26.8,18.27,4.14,652450.0,1634842868.79,24.58,27.19,21.62,21.62,22.66,4.31,31.18,-229.07,5.96,6065085863.0,5607404495.0,0.19,0.15,69.84,101.05
13,688280,精进电动-UW,8.5,17.73,1.28,444832.0,348853874.0,18.28,8.55,7.23,7.26,7.22,4.99,8.55,25.85,7.97,5016884170.0,4424625233.0,2.29,1.92,56.83,93.62
14,831370,新安洁,6.11,16.38,0.86,597612.0,353545909.92,21.14,6.65,5.54,5.65,5.25,7.62,22.34,-53.62,2.92,1871370800.0,1634785912.0,-0.33,-1.13,55.08,79.18
15,835579,机科股份,35.38,15.13,4.65,99751.0,332236930.72,20.92,36.65,30.22,30.37,30.73,7.33,22.38,255.72,8.7,4581002400.0,1577042980.0,1.96,1.38,53.76,90.42
16,836270,天铭科技,19.16,14.8,2.47,66933.0,125308877.65,13.96,19.89,17.56,17.58,16.69,14.55,8.25,53.51,4.61,2004442560.0,1553613834.0,-0.47,-0.73,42.45,83.7
17,301095,广立微,54.2,14.64,6.92,107950.0,583297234.7,8.29,56.25,52.33,52.33,47.28,22.87,10.03,-197.87,3.52,10855234970.0,5832947415.0,0.22,0.67,1.19,4.59
18,688648,中邮科技,68.36,14.49,8.65,89638.0,574530681.0,19.91,69.9,58.01,58.01,59.71,2.12,13.56,-104.63,6.05,9296960000.0,4520573245.0,-0.2,0.15,193.9,193.52
19,688356,键凯科技,79.96,14.24,9.97,27827.0,214356886.0,14.57,83.2,73.0,73.4,69.99,4.51,4.59,102.05,3.79,4849629972.0,4849629972.0,-0.05,0.0,29.43,40.43
20,688382,益方生物-U,27.68,14.14,3.43,74410.0,194800049.0,15.59,27.7,23.92,24.13,24.25,2.55,1.85,-69.6,9.04,16008114722.0,11107927644.0,0.11,0.11,68.17,108.12
21,920128,胜业电气,45.04,13.97,5.52,69163.0,306213522.22,15.69,46.98,40.78,41.0,39.52,3.21,33.41,97.15,6.84,3656797600.0,932328000.0,-0.88,-1.44,31.16,56.5
22,301322,绿通科技,29.4,13.43,3.48,60604.0,172411290.97,15.66,29.98,25.92,25.92,25.92,9.89,6.52,37.04,1.51,4188265435.0,2734370814.0,-0.07,-0.64,33.58,36.81
23,301269,华大九天,131.81,13.38,15.55,113976.0,1504492397.96,6.87,136.0,128.01,129.0,116.26,17.96,4.34,1841.82,14.35,71565154440.0,34576589797.0,0.62,1.0,23.03,8.84
24,300255,常山药业,36.17,13.31,4.25,383771.0,1289760045.29,14.88,36.36,31.61,32.32,31.92,2.49,4.19,2197.06,21.23,33242431957.0,33134529830.0,0.5,0.78,80.76,80.94
25,300771,智莱科技,15.35,13.12,1.78,526723.0,760001891.75,19.82,16.16,13.47,13.47,13.57,3.45,29.07,135.79,1.93,3684000000.0,2781406768.0,1.93,0.46,38.41,48.02
26,300546,雄帝科技,20.78,12.93,2.38,247554.0,473636057.25,17.88,21.2,17.91,18.2,18.4,4.66,18.45,-92.55,3.57,3878227319.0,2787704223.0,-1.38,3.95,9.95,23.54
27,301366,一博科技,48.5,12.56,5.41,70976.0,332342967.28,11.63,49.49,44.48,44.48,43.09,12.72,12.95,-270.78,3.35,7275000049.0,2658949693.0,0.54,0.31,-21.34,11.73
28,300844,山水比德,47.29,12.11,5.11,38797.0,175697135.36,13.94,47.55,41.67,42.67,42.18,3.36,4.44,-199.38,5.6,4279555840.0,4129599250.0,1.31,0.62,108.33,111.02
29,300950,德固特,19.5,11.94,2.08,106776.0,203518108.49,18.37,20.5,17.3,17.3,17.42,5.76,11.89,30.99,3.99,2934360000.0,1751010300.0,0.0,-0.56,16.49,22.26
30,300468,四方精创,21.55,11.89,2.29,800105.0,1617362094.39,14.02,21.88,19.18,19.51,19.26,5.59,15.1,221.67,7.16,11435491876.0,11417062101.0,0.7,1.41,25.29,32.21
31,300422,博世科,6.43,11.63,0.67,931462.0,565959076.85,21.53,6.74,5.5,5.71,5.76,9.85,18.03,-82.23,2.63,3432850901.0,3321354463.0,-0.31,-0.92,52.73,47.82
32,300643,万通智控,23.32,11.05,2.32,151202.0,343912576.54,13.33,23.73,20.93,20.93,21.0,2.41,6.57,36.42,4.51,5380839567.0,5367051990.0,0.13,0.04,82.9,94.98
33,301079,邵阳液压,33.66,10.61,3.23,194483.0,621451062.98,16.33,34.49,29.52,30.09,30.43,3.38,27.95,1134.07,7.64,3680322432.0,2342324473.0,0.6,0.78,85.76,120.87
34,688202,美迪西,33.31,10.3,3.11,63842.0,206928711.0,12.88,33.92,30.03,30.15,30.2,6.88,4.74,-77.1,2.11,4485960361.0,4485960361.0,-0.51,-0.48,-2.6,10.41
