序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,001390,N古麒,33.9,180.63,21.82,291850.0,957494569.49,82.7,39.0,29.01,30.0,12.08,,59.56,44.48,4.56,6780000000.0,1661060913.0,-0.35,-0.35,180.63,180.63
2,834475,三友科技,24.67,29.98,5.69,102476.0,233409623.0,27.24,24.67,19.5,19.7,18.98,9.97,24.37,-110.57,7.05,2538424584.0,1037370046.0,0.0,0.0,13.27,53.04
3,837748,路桥信息,38.38,29.97,8.85,65521.0,218860508.81,33.12,38.38,28.6,29.29,29.53,4.08,10.51,-112.19,9.37,2945281200.0,2392899929.0,1.32,8.48,60.85,96.62
4,300149,睿智医药,8.56,20.06,1.43,641859.0,521435096.91,21.04,8.56,7.06,7.12,7.13,1.91,12.91,160.44,3.49,4262571772.0,4255042558.0,0.0,0.0,31.49,33.33
5,301024,霍普股份,37.97,20.01,6.33,27409.0,93971979.0,19.34,37.97,31.85,32.0,31.64,5.62,4.55,-68.39,5.71,2414322450.0,2286173700.0,12.17,10.57,56.71,59.54
6,688206,概伦电子,27.77,20.01,4.63,200185.0,540707071.0,8.95,27.77,25.7,25.73,23.14,14.92,11.22,2008.7,6.09,12084888978.0,4955087354.0,0.0,0.0,42.78,46.85
7,300804,广康生化,41.26,20.01,6.88,107136.0,385750978.18,26.93,41.26,32.0,32.0,34.38,5.14,38.96,44.61,2.28,3053240000.0,1134650000.0,0.0,0.0,73.43,82.89
8,831370,新安洁,6.3,20.0,1.05,628369.0,372533682.46,21.14,6.65,5.54,5.65,5.25,5.3,23.49,-55.29,3.01,1929564000.0,1685622135.0,2.27,0.96,59.9,84.75
9,300546,雄帝科技,22.08,20.0,3.68,549501.0,1133522554.67,22.66,22.08,17.91,18.2,18.4,6.92,40.96,-98.34,3.79,4120849817.0,2962103429.0,0.0,0.0,16.83,31.27
10,300204,舒泰神,23.04,20.0,3.84,537182.0,1180442905.44,20.0,23.04,19.2,19.5,19.2,1.7,11.38,-1178.55,11.55,11007879667.0,10874403095.0,0.0,0.0,213.04,210.93
11,300468,四方精创,23.11,19.99,3.85,1363747.0,2890415848.19,20.4,23.11,19.18,19.51,19.26,6.38,25.74,237.72,7.68,12263304745.0,12243540842.0,0.0,0.0,34.36,41.78
12,301005,超捷股份,36.61,19.99,6.1,170223.0,595827502.42,19.8,36.61,30.57,30.57,30.51,11.92,12.86,77.21,6.47,4937295953.0,4846131085.0,0.0,0.0,19.84,25.16
13,300698,万马科技,41.59,19.99,6.93,216275.0,858178655.06,18.98,41.59,35.01,35.01,34.66,9.46,18.24,278.1,11.44,5573060000.0,4930325769.0,0.0,0.0,-2.69,20.69
14,300815,玉禾田,26.78,19.98,4.46,527787.0,1331121525.74,15.91,26.78,23.23,23.71,22.32,4.55,13.64,16.55,2.58,10674293760.0,10359533209.0,0.0,0.0,69.28,71.78
15,300682,朗新集团,16.94,19.97,2.82,506941.0,811623638.16,20.4,16.94,14.06,14.09,14.12,8.67,4.9,1357.16,2.72,18299389872.0,17517137364.0,0.0,0.0,29.02,38.85
