序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,001390,N古麒,39.0,222.85,26.92,206187.0,652778686.33,82.7,39.0,29.01,30.0,12.08,,42.08,51.17,5.25,7800000000.0,1910955033.0,0.0,0.0,222.85,222.85
2,834475,三友科技,24.67,29.98,5.69,98537.0,223690259.75,27.24,24.67,19.5,19.7,18.98,33.13,23.43,-110.57,7.05,2538424584.0,1037370046.0,0.0,0.0,13.27,53.04
3,300149,睿智医药,8.56,20.06,1.43,558954.0,450468648.03,21.04,8.56,7.06,7.12,7.13,5.59,11.24,160.44,3.49,4262571772.0,4255042558.0,0.0,0.0,31.49,33.33
4,688206,概伦电子,27.77,20.01,4.63,168997.0,454100050.0,8.95,27.77,25.7,25.73,23.14,43.55,9.47,2008.7,6.09,12084888978.0,4955087354.0,0.0,0.0,42.78,46.85
5,300204,舒泰神,23.04,20.0,3.84,507316.0,1111630973.28,20.0,23.04,19.2,19.5,19.2,5.39,10.75,-1178.55,11.55,11007879667.0,10874403095.0,0.0,0.0,213.04,210.93
6,300815,玉禾田,26.78,19.98,4.46,509267.0,1281525394.22,15.91,26.78,23.23,23.71,22.32,14.77,13.16,16.55,2.58,10674293760.0,10359533209.0,0.0,0.0,69.28,71.78
7,301005,超捷股份,35.69,16.98,5.18,129272.0,446653675.5,19.08,36.39,30.57,30.57,30.51,30.43,9.77,75.27,6.31,4813222960.0,4724349042.0,1.57,3.0,16.82,22.02
8,300698,万马科技,40.18,15.93,5.52,147816.0,577732240.8,18.98,41.59,35.01,35.01,34.66,21.74,12.47,268.68,11.05,5384120000.0,4763175990.0,-3.39,-3.39,-5.99,16.6
9,300682,朗新集团,16.35,15.79,2.23,260183.0,402272349.07,17.28,16.5,14.06,14.09,14.12,14.95,2.52,1309.89,2.63,17662043944.0,16907036358.0,-0.61,1.87,24.52,34.02
10,301269,华大九天,133.83,15.11,17.57,94357.0,1247312288.76,6.87,136.0,128.01,129.0,116.26,33.05,3.6,1870.04,14.57,72661896811.0,35106479118.0,-0.06,0.62,24.91,10.51
11,301095,广立微,54.38,15.02,7.1,94813.0,512303460.7,8.29,56.25,52.33,52.33,47.28,44.63,8.81,-198.53,3.53,10891285565.0,5852318827.0,-0.15,0.44,1.53,4.94
12,836270,天铭科技,19.19,14.98,2.5,45608.0,83990748.52,9.77,19.19,17.56,17.58,16.69,22.66,5.62,53.59,4.62,2007581040.0,1556046423.0,4.35,5.44,42.68,83.99
13,300422,博世科,6.6,14.58,0.84,802511.0,482410925.98,21.53,6.74,5.5,5.71,5.76,19.09,15.54,-84.4,2.7,3523610567.0,3409166323.0,1.07,3.45,56.77,51.72
14,300804,广康生化,39.23,14.11,4.85,85347.0,298272127.74,21.82,39.5,32.0,32.0,34.38,13.78,31.04,42.42,2.16,2903020000.0,1078825000.0,0.38,0.82,64.9,73.89
15,688356,键凯科技,79.24,13.22,9.25,23957.0,183605658.0,14.57,83.2,73.0,73.4,69.99,8.87,3.95,101.13,3.76,4805961468.0,4805961468.0,-1.68,-1.82,28.26,39.16
16,688382,益方生物-U,27.35,12.78,3.1,54509.0,140705916.0,15.59,27.7,23.92,24.13,24.25,4.14,1.36,-68.77,8.94,15817266533.0,10975499315.0,0.11,1.56,66.16,105.64
17,831370,新安洁,5.9,12.38,0.65,417643.0,241648981.83,14.1,6.28,5.54,5.65,5.25,12.17,15.61,-51.78,2.82,1807052000.0,1578598507.0,0.34,4.24,49.75,73.02
18,301366,一博科技,48.02,11.44,4.93,54799.0,254609266.28,11.63,49.49,44.48,44.48,43.09,21.83,10.0,-268.1,3.32,7203000048.0,2632634314.0,0.08,-0.99,-22.12,10.62
19,301322,绿通科技,28.74,10.88,2.82,38499.0,107640234.07,11.88,29.0,25.92,25.92,25.92,13.97,4.14,36.21,1.47,4094243150.0,2672986979.0,-0.52,0.14,30.58,33.74
20,688648,中邮科技,66.0,10.53,6.29,62350.0,389728829.0,13.38,66.0,58.01,58.01,59.71,3.37,9.43,-101.02,5.84,8976000000.0,4364508984.0,1.54,1.68,183.75,183.38
21,000826,启迪环境,2.28,10.14,0.21,298256.0,68002450.08,0.0,2.28,2.28,2.28,2.07,4.69,2.09,-6.12,4.71,3249805405.0,3249394347.0,0.0,0.0,18.13,14.0
22,000903,云内动力,5.56,10.1,0.51,139860.0,77762059.92,0.0,5.56,5.56,5.56,5.05,0.6,0.73,-110.16,6.72,10840716602.0,10676654763.0,0.0,0.0,64.5,61.63
23,600869,远东股份,5.24,10.08,0.48,726116.0,370799553.0,11.55,5.24,4.69,4.72,4.76,16.56,3.27,63.29,2.69,11629408389.0,11629408389.0,0.0,0.0,5.01,10.32
24,603333,尚纬股份,9.96,10.06,0.91,490089.0,477537530.0,5.75,9.96,9.44,9.5,9.05,8.17,7.89,-106.77,2.98,6190414757.0,6190414757.0,0.0,0.0,91.17,78.82
25,605388,均瑶健康,9.31,10.05,0.85,159456.0,148453545.0,0.0,9.31,9.31,9.31,8.46,14.1,2.66,128.14,3.15,5590506040.0,5590506040.0,0.0,0.0,45.92,48.01
26,002973,侨银股份,14.8,10.04,1.35,325905.0,464770523.44,8.55,14.8,13.65,13.99,13.45,36.2,14.62,22.37,2.44,6048250332.0,3298905052.0,0.0,0.0,15.09,39.89
27,603065,宿迁联盛,10.3,10.04,0.94,223823.0,220436432.0,12.07,10.3,9.17,9.3,9.36,6.84,11.38,138.64,2.09,4315365992.0,2025736587.0,0.0,0.0,33.94,41.68
28,603066,音飞储存,13.06,10.03,1.19,177309.0,229177797.0,10.53,13.06,11.81,11.82,11.87,14.5,6.03,29.53,2.73,3841991766.0,3841991766.0,0.0,0.0,12.98,22.86
29,603390,通达电气,17.56,10.03,1.6,141670.0,248772573.0,0.0,17.56,17.56,17.56,15.96,1.89,4.05,82.39,3.88,6175360039.0,6141702453.0,0.0,0.0,69.66,59.93
30,603693,江苏新能,16.8,10.02,1.53,519346.0,856716954.0,6.55,16.8,15.8,16.8,15.27,16.45,5.83,22.87,2.18,14976794784.0,14976794784.0,0.0,0.0,72.66,70.56
31,000539,粤电力Ａ,5.27,10.02,0.48,872415.0,457851108.7,4.59,5.27,5.05,5.27,4.79,13.45,3.42,-18.07,1.22,27668996606.0,13459035340.0,0.0,0.0,17.37,16.34
32,002232,启明信息,19.11,10.02,1.74,165515.0,308831654.02,10.13,19.11,17.35,17.36,17.37,15.31,4.05,-129.67,5.71,7807360975.0,7807360975.0,0.0,0.0,-1.14,0.53
33,603089,正裕工业,13.29,10.02,1.21,136308.0,178135661.0,9.11,13.29,12.19,12.19,12.08,13.11,6.01,24.95,2.4,3014832553.0,3014832553.0,0.0,0.0,31.32,48.16
34,603056,德邦股份,18.91,10.01,1.72,367871.0,687884497.0,5.29,18.91,18.0,18.01,17.19,8.93,3.61,-70.51,2.3,19284708987.0,19284708987.0,0.0,0.0,35.75,31.96
35,002393,力生制药,19.46,10.01,1.77,63974.0,120215728.68,10.34,19.46,17.63,17.71,17.69,11.88,2.56,22.68,1.07,5014939281.0,4871316852.0,0.0,0.0,18.08,12.55
36,002907,华森制药,18.8,10.01,1.71,255495.0,450883686.32,11.94,18.8,16.76,16.79,17.09,11.23,8.27,48.64,4.67,7850810703.0,5807096374.0,0.0,0.0,51.0,44.62
37,002968,新大正,10.78,10.0,0.98,115178.0,121121892.4,9.49,10.78,9.85,9.85,9.8,10.46,5.4,18.03,2.03,2439274501.0,2297212966.0,0.0,0.0,17.81,18.33
38,000037,深南电A,9.46,10.0,0.86,168077.0,155746409.82,10.47,9.46,8.56,8.66,8.6,13.49,4.96,-115.85,3.87,5702134158.0,3206071099.0,0.0,0.0,17.08,18.84
39,603076,XD乐惠国,32.9,10.0,2.99,95626.0,303819110.0,9.96,32.9,29.92,30.7,29.91,10.74,7.92,111.07,3.13,3971074218.0,3971074218.0,0.3,0.3,47.2,45.32
40,001230,劲旅环境,25.55,9.99,2.32,41568.0,106206367.75,0.0,25.55,25.55,25.55,23.23,12.26,7.69,21.99,1.81,3410825278.0,1381685593.0,0.0,0.0,41.63,54.1
