序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3166145,2844408440.52,3061671962.4,0.11131118983030319,256450273,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,163463070,4726000957.68,5351001778.08,3.458803176879883,271827033,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,6610890,2545800453.9,2810590035.0,0.2596782445907593,909944420,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,119180198,10560240607.83,10560240521.279999,1.1285746097564697,175962225,092500,092500,0,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,112104287,4185905101.84,4234099651.04,2.688929796218872,328174897,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,937554160,5362785792.0,5409089280.0,17.560739517211914,170080128,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,272959088,4544083170.0,4544100000.0,6.081844806671143,62277642,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,788282032,99135020570.64,99135020100.48,0.7954071760177612,813431338,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,102942733,3548130226.13,7065333292.96,2.932756185531616,157487006,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,148742612,6675316065.99,6675316090.559999,2.2507452964782715,59801976,093032,093032,0,2/2,2,工程建设
11,002969,嘉美包装,10.0,4.07,422613392,3865587603.6800003,3888686774.7200003,11.016858100891113,66261228,093051,095200,4,2/2,2,包装材料
12,605099,共创草坪,10.009750366210938,33.85,161816578,13543046500.0,13595581700.0,1.2042038440704346,172542623,093108,093108,0,4/4,4,家用轻工
13,300513,恒实科技,20.05108642578125,9.4,340044048,2645505957.6,2948696828.8,13.169350624084473,329346916,093136,093957,1,1/1,1,通信服务
14,000695,滨海能源,10.0,17.05,354025552,3780332206.2000003,3787615539.9500003,9.708939552307129,265004757,093148,093148,0,13/8,1,造纸印刷
15,603226,菲林格尔,9.955751419067383,9.94,113733709,3533588193.7999997,3533588253.44,3.285924196243286,45478899,093157,093157,0,3/3,2,装修建材
16,002856,美芝股份,10.009182929992676,11.98,78504409,1438817826.9,1621047439.8400002,5.618989944458008,210362810,093318,093318,0,1/1,1,装修装饰
17,002546,新联电子,10.060362815856934,5.47,256912323,4382739565.12,4562248598.88,5.922976016998291,246695359,093336,093633,1,1/1,1,电网设备
18,601007,金陵饭店,9.960680961608887,8.39,292195232,3272100000.0,3272100000.0,9.07506275177002,139773196,093517,093608,1,1/1,1,旅游酒店
19,002932,明德生物,9.994874000549316,21.46,124221772,3349587555.06,4989899737.22,3.7757227420806885,238758509,093721,093721,0,1/1,1,医疗器械
20,002339,积成电子,9.943181991577148,7.74,254305071,3705862494.96,3901674185.28,7.046762943267822,291761544,093809,093809,0,1/1,1,电网设备
21,000530,冰山冷热,10.018214225769043,6.04,311788448,3624233717.8,5093003572.4800005,8.847406387329102,304794104,093921,093921,0,1/1,1,通用设备
22,300651,金陵体育,20.016340255737305,29.38,745234144,2202797112.88,3782755442.44,35.5334587097168,57618587,093936,100815,6,3/3,3,家用轻工
23,002878,元隆雅图,10.017783164978027,18.56,603211088,4346909036.16,4862344735.36,14.36519718170166,422434954,093939,093939,0,5/3,1,文化传媒
24,603585,苏利股份,10.031745910644531,17.33,79747642,3119458800.6899996,3186179300.6899996,2.6231689453125,144338797,094125,094125,0,1/1,1,农药兽药
25,603518,锦泓集团,9.991809844970703,13.43,797099424,4620630903.62,4652373326.4,17.897077560424805,123711546,094450,101347,1,7/5,1,纺织服装
26,600178,东安动力,9.967584609985352,13.57,573407856,6330081504.77,6390430429.440001,9.223685264587402,456904600,094751,094751,0,1/1,1,汽车零部
27,603176,汇通集团,10.1010103225708,5.45,169079833,2516734828.15,2585050540.0,6.788081645965576,63343715,094759,095117,2,1/1,1,工程建设
28,002265,建设工业,10.014655113220215,22.52,673886304,9077745003.0,23264069808.0,7.662995338439941,676744331,095206,095206,0,1/1,1,汽车零部
29,002115,三维通信,10.012836456298828,8.57,584968624,6446315709.24,6950195680.96,9.316136360168457,616307436,095239,095239,0,1/1,1,互联网服
30,001379,腾达科技,10.00485610961914,22.65,243305518,1524345000.0,4530000000.0,16.26849937438965,188912325,095303,100857,2,1/1,1,通用设备
31,603679,华体科技,10.007758140563965,14.18,134729141,2333767967.16,2333767967.16,5.9767656326293945,164668086,095551,095551,0,1/1,1,光学光电
32,002134,天津普林,10.018993377685547,23.17,226213353,5696339124.56,5696339124.56,4.145491600036621,248746725,100036,100036,0,1/1,1,电子元件
33,003035,南网能源,9.91735553741455,5.32,477512336,20151515146.84,20151515130.88,2.4515233039855957,537285430,100330,100330,0,4/2,1,专业服务
34,000665,湖北广电,10.0,5.5,483953440,6254106815.0,6254322184.0,8.084624290466309,686299900,100533,100533,0,1/1,1,文化传媒
35,605388,均瑶健康,9.989806175231934,10.79,683951808,6479222359.999999,6479222359.999999,11.608854293823242,414909229,100901,100901,0,8/6,1,食品饮料
36,600818,中路股份,10.027347564697266,12.07,109690090,2872151973.7000003,3879876201.28,3.980395555496216,174609448,101554,101554,0,1/1,1,交运设备
