序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3119711,2844408440.52,3061671962.4,0.1096787229180336,259133962,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,160656384,4726000957.68,5351001778.08,3.3994150161743164,272158167,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,6594676,2545800453.9,2810590035.0,0.25904136896133423,925422894,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,117128963,10560240607.83,10560240521.279999,1.1091505289077759,182922576,092500,092500,0,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,108701804,4185905101.84,4234099651.04,2.6076455116271973,332764391,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,935292064,5362785792.0,5409089280.0,17.518558502197266,173248146,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,272794160,4544083170.0,4544100000.0,6.0782151222229,61289160,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,786033088,99135020570.64,99135020100.48,0.7931386232376099,815492206,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,101470368,3548130226.13,7065333292.96,2.89125919342041,159603578,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,147740507,6675316065.99,6675316090.559999,2.2357332706451416,61499061,093032,093032,0,2/2,2,工程建设
11,002969,嘉美包装,10.0,4.07,415374896,3865587603.6800003,3888686774.7200003,10.82960319519043,72318609,093051,095200,4,2/2,2,包装材料
12,600698,湖南天雁,9.941520690917969,7.52,630011456,6244196437.92,8055574640.639999,10.248690605163574,192462744,093054,095414,1,1/1,1,汽车零部
13,605099,共创草坪,10.009750366210938,33.85,161318983,13543046500.0,13595581700.0,1.2005295753479004,172986058,093108,093108,0,4/4,4,家用轻工
14,300513,恒实科技,20.05108642578125,9.4,337800256,2645505957.6,2948696828.8,13.084535598754883,344792996,093136,093957,1,1/1,1,通信服务
15,000695,滨海能源,10.0,17.05,334510112,3780332206.2000003,3787615539.9500003,9.192703247070312,327789677,093148,093148,0,13/8,1,造纸印刷
16,603226,菲林格尔,9.955751419067383,9.94,113139605,3533588193.7999997,3533588253.44,3.269111156463623,47809521,093157,093157,0,3/3,2,装修建材
17,002856,美芝股份,10.009182929992676,11.98,77284845,1438817826.9,1621047439.8400002,5.534228324890137,220120520,093318,093318,0,1/1,1,装修装饰
18,002546,新联电子,10.060362815856934,5.47,252856318,4382739565.12,4562248598.88,5.83043098449707,263377218,093336,093633,1,1/1,1,电网设备
19,601007,金陵饭店,9.960680961608887,8.39,289673184,3272100000.0,3272100000.0,8.99798583984375,144634362,093517,093608,1,1/1,1,旅游酒店
20,002932,明德生物,9.994874000549316,21.46,121991048,3349587555.06,4989899737.22,3.7091257572174072,240648019,093721,093721,0,1/1,1,医疗器械
21,002339,积成电子,9.943181991577148,7.74,250232283,3705862494.96,3901674185.28,6.936861515045166,309221436,093809,093809,0,1/1,1,电网设备
22,000530,冰山冷热,10.018214225769043,6.04,308001984,3624233717.8,5093003572.4800005,8.742929458618164,340036900,093921,093921,0,1/1,1,通用设备
23,300651,金陵体育,20.016340255737305,29.38,743082048,2202797112.88,3782755442.44,35.435760498046875,52490308,093936,100815,6,3/3,3,家用轻工
24,002878,元隆雅图,10.017783164978027,18.56,598675024,4346909036.16,4862344735.36,14.260846138000488,453420874,093939,093939,0,5/3,1,文化传媒
25,603585,苏利股份,10.031745910644531,17.33,78598316,3119458800.6899996,3186179300.6899996,2.586325168609619,147217656,094125,094125,0,1/1,1,农药兽药
26,600178,东安动力,9.967584609985352,13.57,570049280,6330081504.77,6390430429.440001,9.170628547668457,497219713,094751,094751,0,1/1,1,汽车零部
27,603176,汇通集团,10.1010103225708,5.45,161339198,2516734828.15,2585050540.0,6.480515003204346,76430800,094759,095117,2,1/1,1,工程建设
28,002265,建设工业,10.014655113220215,22.52,664767952,9077745003.0,23264069808.0,7.5625481605529785,735116171,095206,095206,0,1/1,1,汽车零部
29,002115,三维通信,10.012836456298828,8.57,549264032,6446315709.24,6950195680.96,8.762260437011719,745027379,095239,095239,0,1/1,1,互联网服
30,001379,腾达科技,10.00485610961914,22.65,231296488,1524345000.0,4530000000.0,15.480683326721191,229242915,095303,100857,2,1/1,1,通用设备
31,603679,华体科技,10.007758140563965,14.18,131680441,2333767967.16,2333767967.16,5.846131324768066,190108424,095551,095551,0,1/1,1,光学光电
32,002134,天津普林,10.018993377685547,23.17,221896782,5696339124.56,5696339124.56,4.069713592529297,302962208,100036,100036,0,1/1,1,电子元件
33,003035,南网能源,9.91735553741455,5.32,458710528,20151515146.84,20151515130.88,2.3582210540771484,713914622,100330,100330,0,4/2,1,专业服务
34,000665,湖北广电,10.0,5.5,466952384,6254106815.0,6254322184.0,7.812786102294922,858047850,100533,100533,0,1/1,1,文化传媒
35,605388,均瑶健康,9.989806175231934,10.79,644395232,6479222359.999999,6479222359.999999,10.998340606689453,500729015,100901,100901,0,8/6,1,食品饮料
