序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3339373,2844408440.52,3061671962.4,0.11740131676197052,167867362,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,174764767,4726000957.68,5351001778.08,3.697941780090332,232734661,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,7628908,2545800453.9,2810590035.0,0.2996663749217987,579388643,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,760937248,10560240607.83,10560240521.279999,7.2239556312561035,49136373,092500,134751,9,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,138271379,4185905101.84,4234099651.04,3.314053773880005,166190704,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,974120848,5362785792.0,5409089280.0,18.242599487304688,98980000,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,286632912,4544083170.0,4544100000.0,6.3827595710754395,46644816,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,937767680,99135020570.64,99135020100.48,0.9461970925331116,498479695,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,123424882,3548130226.13,7065333292.96,3.5100221633911133,84630329,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,162323855,6675316065.99,6675316090.559999,2.454200029373169,38420460,093032,093032,0,2/2,2,工程建设
11,002969,嘉美包装,10.0,4.07,818614496,3865587603.6800003,3888686774.7200003,21.557788848876953,12241339,093051,142824,7,2/2,2,包装材料
12,600698,湖南天雁,9.941520690917969,7.52,839820160,6244196437.92,8055574640.639999,13.611194610595703,66773005,093054,102224,7,1/1,1,汽车零部
13,605099,共创草坪,10.009750366210938,33.85,171159178,13543046500.0,13595581700.0,1.2731882333755493,111358748,093108,093108,0,4/4,4,家用轻工
14,300513,恒实科技,20.05108642578125,9.4,362374864,2645505957.6,2948696828.8,14.013455390930176,147056288,093136,093957,1,1/1,1,通信服务
15,000695,滨海能源,10.0,17.05,405482352,3780332206.2000003,3787615539.9500003,11.070111274719238,143339452,093148,093148,0,13/8,1,造纸印刷
16,603226,菲林格尔,9.955751419067383,9.94,115715556,3533588193.7999997,3533588253.44,3.342010021209717,42474226,093157,093157,0,3/3,2,装修建材
17,002856,美芝股份,10.009182929992676,11.98,86847281,1438817826.9,1621047439.8400002,6.198832035064697,159817992,093318,093318,0,1/1,1,装修装饰
18,002546,新联电子,10.060362815856934,5.47,273624272,4382739565.12,4562248598.88,6.304288387298584,147886920,093336,093633,1,1/1,1,电网设备
19,601007,金陵饭店,9.960680961608887,8.39,317250832,3272100000.0,3272100000.0,9.84079647064209,52764584,093517,093608,1,1/1,1,旅游酒店
20,002932,明德生物,9.994874000549316,21.46,153994668,3349587555.06,4989899737.22,4.664575576782227,121609442,093721,093721,0,1/1,1,医疗器械
21,002339,积成电子,9.943181991577148,7.74,272802048,3705862494.96,3901674185.28,7.5458903312683105,151728760,093809,093809,0,1/1,1,电网设备
22,000530,冰山冷热,10.018214225769043,6.04,344144976,3624233717.8,5093003572.4800005,9.740188598632812,179924714,093921,093921,0,1/1,1,通用设备
23,300651,金陵体育,20.016340255737305,29.38,759250448,2202797112.88,3782755442.44,36.16975784301758,62047034,093936,100815,6,3/3,3,家用轻工
24,002878,元隆雅图,10.017783164978027,18.56,639015184,4346909036.16,4862344735.36,15.188865661621094,191847370,093939,093939,0,5/3,1,文化传媒
25,603585,苏利股份,10.031745910644531,17.33,85083895,3119458800.6899996,3186179300.6899996,2.7942323684692383,99419090,094125,094125,0,1/1,1,农药兽药
26,300082,奥克股份,20.025188446044922,9.53,1072886512,6463319743.139999,6481335922.24,17.378589630126953,134357027,094451,102248,1,1/1,1,化学原料
27,600178,东安动力,9.967584609985352,13.57,603079824,6330081504.77,6390430429.440001,9.692431449890137,197116639,094751,094751,0,1/1,1,汽车零部
28,603176,汇通集团,10.1010103225708,5.45,259778484,2516734828.15,2585050540.0,10.393213272094727,15732515,094759,105244,5,1/1,1,工程建设
29,002265,建设工业,10.014655113220215,22.52,722057520,9077745003.0,23264069808.0,8.193647384643555,262699358,095206,095206,0,1/1,1,汽车零部
30,002115,三维通信,10.012836456298828,8.57,1709582048,6446315709.24,6950195680.96,26.999937057495117,260265329,095239,140242,1,1/1,1,互联网服
