序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3318772,2844408440.52,3061671962.4,0.11667705327272415,190205059,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,172383928,4726000957.68,5351001778.08,3.64756441116333,267883306,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,7426970,2545800453.9,2810590035.0,0.2917341887950897,671733269,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,662002688,10560240607.83,10560240521.279999,6.285600185394287,39790497,092500,132927,7,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,130361319,4185905101.84,4234099651.04,3.12508487701416,206094039,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,968610880,5362785792.0,5409089280.0,18.139854431152344,122455123,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,278792368,4544083170.0,4544100000.0,6.2102155685424805,51532248,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,915675328,99135020570.64,99135020100.48,0.923911988735199,591652400,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,117811727,3548130226.13,7065333292.96,3.3518216609954834,109532601,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,158951096,6675316065.99,6675316090.559999,2.4036741256713867,48342177,093032,093032,0,2/2,2,工程建设
11,600698,湖南天雁,9.941520690917969,7.52,834553904,6244196437.92,8055574640.639999,13.52685546875,76621197,093054,102224,7,1/1,1,汽车零部
12,605099,共创草坪,10.009750366210938,33.85,166183228,13543046500.0,13595581700.0,1.236446499824524,159696548,093108,093108,0,4/4,4,家用轻工
13,300513,恒实科技,20.05108642578125,9.4,358147424,2645505957.6,2948696828.8,13.853657722473145,200298151,093136,093957,1,1/1,1,通信服务
14,000695,滨海能源,10.0,17.05,392352144,3780332206.2000003,3787615539.9500003,10.72278118133545,206269297,093148,093148,0,13/8,1,造纸印刷
15,603226,菲林格尔,9.955751419067383,9.94,115406044,3533588193.7999997,3533588253.44,3.3332509994506836,46412832,093157,093157,0,3/3,2,装修建材
16,002856,美芝股份,10.009182929992676,11.98,81310125,1438817826.9,1621047439.8400002,5.813991546630859,188060842,093318,093318,0,1/1,1,装修装饰
17,002546,新联电子,10.060362815856934,5.47,270136592,4382739565.12,4562248598.88,6.224710941314697,182036130,093336,093633,1,1/1,1,电网设备
18,601007,金陵饭店,9.960680961608887,8.39,307851504,3272100000.0,3272100000.0,9.553540229797363,79966642,093517,093608,1,1/1,1,旅游酒店
19,002932,明德生物,9.994874000549316,21.46,143362290,3349587555.06,4989899737.22,4.347151756286621,150881976,093721,093721,0,1/1,1,医疗器械
20,002339,积成电子,9.943181991577148,7.74,268684832,3705862494.96,3901674185.28,7.43479061126709,202898209,093809,093809,0,1/1,1,电网设备
21,000530,冰山冷热,10.018214225769043,6.04,340321664,3624233717.8,5093003572.4800005,9.634695053100586,208340498,093921,093921,0,1/1,1,通用设备
22,300651,金陵体育,20.016340255737305,29.38,755090240,2202797112.88,3782755442.44,35.98089599609375,64923336,093936,100815,6,3/3,3,家用轻工
23,002878,元隆雅图,10.017783164978027,18.56,630197328,4346909036.16,4862344735.36,14.986011505126953,258158538,093939,093939,0,5/3,1,文化传媒
24,603585,苏利股份,10.031745910644531,17.33,84109949,3119458800.6899996,3186179300.6899996,2.7630107402801514,108018236,094125,094125,0,1/1,1,农药兽药
25,300082,奥克股份,20.025188446044922,9.53,1056499488,6463319743.139999,6481335922.24,17.125051498413086,273553351,094451,102248,1,1/1,1,化学原料
26,600178,东安动力,9.967584609985352,13.57,593462768,6330081504.77,6390430429.440001,9.540504455566406,285901078,094751,094751,0,1/1,1,汽车零部
27,603176,汇通集团,10.1010103225708,5.45,257620284,2516734828.15,2585050540.0,10.307458877563477,14819640,094759,105244,5,1/1,1,工程建设
28,002265,建设工业,10.014655113220215,22.52,710498016,9077745003.0,23264069808.0,8.06630802154541,388119994,095206,095206,0,1/1,1,汽车零部
29,001379,腾达科技,10.00485610961914,22.65,264637288,1524345000.0,4530000000.0,17.667905807495117,74459610,095303,100857,2,1/1,1,通用设备
30,603679,华体科技,10.007758140563965,14.18,149100656,2333767967.16,2333767967.16,6.5925726890563965,115874620,095551,095551,0,1/1,1,光学光电
31,002104,恒宝股份,10.0,10.56,3032352464,6331163562.240001,7478403609.6,49.74711227416992,81142818,100015,132048,8,5/4,1,通信设备
32,002134,天津普林,10.018993377685547,23.17,246623806,5696339124.56,5696339124.56,4.503799915313721,167577581,100036,100036,0,1/1,1,电子元件
33,003035,南网能源,9.91735553741455,5.32,543776640,20151515146.84,20151515130.88,2.780353546142578,256604385,100330,100330,0,4/2,1,专业服务
34,000665,湖北广电,10.0,5.5,525763792,6254106815.0,6254322184.0,8.753150939941406,266517900,100533,100533,0,1/1,1,文化传媒
35,605298,必得科技,10.03184700012207,13.82,120452856,2551890640.0,2596087000.0,4.824543476104736,33302510,102555,103752,1,1/1,1,交运设备
36,605018,长华集团,10.04291820526123,12.82,247116769,6026243466.26,6041114653.440001,4.240948677062988,140796316,102822,102822,0,1/1,1,汽车零部
37,605299,舒华体育,9.988901138305664,9.91,229943950,4072310839.59,4072310908.96,5.828876495361328,91753717,102952,102952,0,1/1,1,家用轻工
38,605066,天正电气,10.0,7.81,494177744,3924002706.25,3956685580.3199997,12.95813274383545,119147017,103854,103854,0,1/1,1,电网设备
39,002370,亚太药业,10.027854919433594,3.95,348248480,2945386743.5,2945386767.2000003,12.204791069030762,133724350,104036,111500,1,1/1,1,化学制药
40,002250,联化科技,10.01838207244873,11.97,2202117488,10851213847.32,10908657446.400002,21.467788696289062,129807468,104354,132500,3,6/5,1,农药兽药
41,001389,广合科技,10.004125595092773,53.33,469487648,8012436791.4,22677782976.64,6.024153709411621,279751367,110830,112145,1,1/1,1,电子元件
42,002184,海得控制,10.033726692199707,13.05,305567456,3136848127.2000003,4592404202.400001,10.107967376708984,328479292,111112,111112,0,1/1,1,专用设备
43,603901,永创智能,9.972298622131348,11.91,386415904,5768538302.46,5808170852.16,7.095778942108154,155558248,111155,111155,0,1/1,1,专用设备
44,002491,通鼎互联,10.058026313781738,5.69,478254656,6694107875.990001,6998668682.240001,7.382821083068848,363404476,112327,112327,0,1/1,1,通信设备
45,603042,华脉科技,9.980557441711426,16.97,874413344,2725209584.7999997,2725209584.7999997,33.92047882080078,202088772,112536,112536,0,2/2,2,通信设备
46,002981,朝阳科技,9.991568565368652,26.09,259135241,3115832558.35,3528753770.35,8.659991264343262,240670648,112745,112745,0,1/1,1,消费电子
47,600601,方正科技,10.023309707641602,4.72,793965152,19683784314.64,19683784281.6,4.1232476234436035,466368615,130106,132945,2,1/1,1,电子元件
48,600589,大位科技,10.01430606842041,7.69,1549325296,11369433454.1,11369433438.720001,14.236093521118164,771274702,130334,130334,0,1/1,1,互联网服
49,301306,西测测试,20.010684967041016,44.92,384550096,1764457600.0,3791248000.0,23.68923568725586,695233353,131642,131642,0,1/1,1,专业服务
50,002335,科华数据,10.0,42.46,1298298272,19305400464.24,21884480478.08,7.003155708312988,1310355852,132245,132245,0,1/1,1,电源设备
51,688316,青云科技-U,20.004064559936523,59.03,367103424,2121787306.6000001,2821615582.64,18.89358901977539,253188052,132402,132402,0,1/1,1,互联网服
