序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3193613,2844408440.52,3061671962.4,0.11227687448263168,219848836,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,167252797,4726000957.68,5351001778.08,3.538991928100586,264429535,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,6791676,2545800453.9,2810590035.0,0.2667796015739441,787120937,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,481345008,10560240607.83,10560240521.279999,4.565343379974365,90522645,092500,104339,6,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,120523820,4185905101.84,4234099651.04,2.8900699615478516,308100881,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,951253520,5362785792.0,5409089280.0,17.816190719604492,144051642,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,273659216,4544083170.0,4544100000.0,6.097252368927002,55329096,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,878922848,99135020570.64,99135020100.48,0.8868388533592224,666260601,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,108925304,3548130226.13,7065333292.96,3.1013681888580322,135974580,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,155540429,6675316065.99,6675316090.559999,2.3525805473327637,52820937,093032,093032,0,2/2,2,工程建设
11,600698,湖南天雁,9.941520690917969,7.52,826801456,6244196437.92,8055574640.639999,13.402701377868652,68730544,093054,102224,7,1/1,1,汽车零部
12,605099,共创草坪,10.009750366210938,33.85,164294398,13543046500.0,13595581700.0,1.2224997282028198,163196638,093108,093108,0,4/4,4,家用轻工
13,300513,恒实科技,20.05108642578125,9.4,344388576,2645505957.6,2948696828.8,13.333573341369629,292280986,093136,093957,1,1/1,1,通信服务
14,000695,滨海能源,10.0,17.05,381680640,3780332206.2000003,3787615539.9500003,10.440491676330566,228308025,093148,093148,0,13/8,1,造纸印刷
15,603226,菲林格尔,9.955751419067383,9.94,114361291,3533588193.7999997,3533588253.44,3.303684711456299,39780923,093157,093157,0,3/3,2,装修建材
16,002856,美芝股份,10.009182929992676,11.98,79988731,1438817826.9,1621047439.8400002,5.7221527099609375,199123174,093318,093318,0,1/1,1,装修装饰
17,002546,新联电子,10.060362815856934,5.47,264776542,4382739565.12,4562248598.88,6.10241174697876,200629754,093336,093633,1,1/1,1,电网设备
18,601007,金陵饭店,9.960680961608887,8.39,299172640,3272100000.0,3272100000.0,9.288302421569824,106396232,093517,093608,1,1/1,1,旅游酒店
19,002932,明德生物,9.994874000549316,21.46,133032926,3349587555.06,4989899737.22,4.038774490356445,172623767,093721,093721,0,1/1,1,医疗器械
20,002339,积成电子,9.943181991577148,7.74,260537319,3705862494.96,3901674185.28,7.214935779571533,234494058,093809,093809,0,1/1,1,电网设备
21,000530,冰山冷热,10.018214225769043,6.04,330417264,3624233717.8,5093003572.4800005,9.36141300201416,254111618,093921,093921,0,1/1,1,通用设备
22,300651,金陵体育,20.016340255737305,29.38,749061472,2202797112.88,3782755442.44,35.707210540771484,62423098,093936,100815,6,3/3,3,家用轻工
23,002878,元隆雅图,10.017783164978027,18.56,617279568,4346909036.16,4862344735.36,14.688840866088867,332886666,093939,093939,0,5/3,1,文化传媒
24,603585,苏利股份,10.031745910644531,17.33,82163790,3119458800.6899996,3186179300.6899996,2.700623035430908,124129937,094125,094125,0,1/1,1,农药兽药
25,603518,锦泓集团,9.991809844970703,13.43,817563856,4620630903.62,4652373326.4,18.339969635009766,84617017,094450,101347,1,7/5,1,纺织服装
26,300082,奥克股份,20.025188446044922,9.53,1035892608,6463319743.139999,6481335922.24,16.806222915649414,462110271,094451,102248,1,1/1,1,化学原料
27,600178,东安动力,9.967584609985352,13.57,582982656,6330081504.77,6390430429.440001,9.374944686889648,392387582,094751,094751,0,1/1,1,汽车零部
28,603176,汇通集团,10.1010103225708,5.45,241855069,2516734828.15,2585050540.0,9.68104362487793,35675155,094759,105244,5,1/1,1,工程建设
29,002265,建设工业,10.014655113220215,22.52,692186048,9077745003.0,23264069808.0,7.864584922790527,549764996,095206,095206,0,1/1,1,汽车零部
30,001379,腾达科技,10.00485610961914,22.65,259054063,1524345000.0,4530000000.0,17.301633834838867,85809525,095303,100857,2,1/1,1,通用设备
31,603679,华体科技,10.007758140563965,14.18,141426355,2333767967.16,2333767967.16,6.263735294342041,135065918,095551,095551,0,1/1,1,光学光电
32,002104,恒宝股份,10.0,10.56,2657238864,6331163562.240001,7478403609.6,43.808677673339844,330303705,100015,105445,3,5/4,1,通信设备
33,002134,天津普林,10.018993377685547,23.17,238449430,5696339124.56,5696339124.56,4.360297679901123,186780877,100036,100036,0,1/1,1,电子元件
34,003035,南网能源,9.91735553741455,5.32,508377920,20151515146.84,20151515130.88,2.6046907901763916,410500254,100330,100330,0,4/2,1,专业服务
