序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3004280,2844408440.52,3061671962.4,0.10562054812908173,272757763,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,148077630,4726000957.68,5351001778.08,3.133254289627075,280409043,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,5839988,2545800453.9,2810590035.0,0.22939692437648773,1034307274,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,106594097,10560240607.83,10560240521.279999,1.0093908309936523,251740212,092500,092500,0,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,88180149,4185905101.84,4234099651.04,2.117389440536499,368778495,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,867534160,5362785792.0,5409089280.0,16.25507354736328,446522349,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,242138570,4544083170.0,4544100000.0,5.403420448303223,57307833,093018,094000,4,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,670194448,99135020570.64,99135020100.48,0.6762892007827759,929089758,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,91251625,3548130226.13,7065333292.96,2.6032555103302,169297720,093024,093024,0,1/1,1,电力行业
10,603238,诺邦股份,10.022649765014648,19.43,160190897,3448999870.0,3448999870.0,4.669753074645996,47374226,093024,093230,2,2/2,2,美容护理
11,600939,重庆建工,10.031347274780273,3.51,136028690,6675316065.99,6675316090.559999,2.060283660888672,76582935,093032,093032,0,2/2,2,工程建设
12,002969,嘉美包装,10.0,4.07,338926656,3865587603.6800003,3888686774.7200003,8.849404335021973,89470765,093051,093306,3,2/2,2,包装材料
13,605099,共创草坪,10.009750366210938,33.85,157290833,13543046500.0,13595581700.0,1.1707863807678223,184430743,093108,093108,0,4/4,4,家用轻工
14,300513,恒实科技,20.05108642578125,9.4,319109440,2645505957.6,2948696828.8,12.378023147583008,468717764,093136,093957,1,1/1,1,通信服务
15,000695,滨海能源,10.0,17.05,310686176,3780332206.2000003,3787615539.9500003,8.562496185302734,475435840,093148,093148,0,13/8,1,造纸印刷
16,603226,菲林格尔,9.955751419067383,9.94,111651100,3533588193.7999997,3533588253.44,3.2269866466522217,48504814,093157,093157,0,3/3,2,装修建材
17,002856,美芝股份,10.009182929992676,11.98,71959735,1438817826.9,1621047439.8400002,5.164125442504883,295424404,093318,093318,0,1/1,1,装修装饰
18,002546,新联电子,10.060362815856934,5.47,231891449,4382739565.12,4562248598.88,5.35207986831665,371275703,093336,093633,1,1/1,1,电网设备
19,601007,金陵饭店,9.960680961608887,8.39,269076576,3272100000.0,3272100000.0,8.368523597717285,202350003,093517,093608,1,1/1,1,旅游酒店
20,002932,明德生物,9.994874000549316,21.46,109388985,3349587555.06,4989899737.22,3.3328986167907715,328563952,093721,093721,0,1/1,1,医疗器械
21,002339,积成电子,9.943181991577148,7.74,233686330,3705862494.96,3901674185.28,6.490381240844727,522142025,093809,093809,0,1/1,1,电网设备
22,000530,冰山冷热,10.018214225769043,6.04,272807504,3624233717.8,5093003572.4800005,7.771842002868652,525349536,093921,093921,0,1/1,1,通用设备
23,002878,元隆雅图,10.017783164978027,18.56,557540496,4346909036.16,4862344735.36,13.314552307128906,735104138,093939,093939,0,5/3,1,文化传媒
24,603585,苏利股份,10.031745910644531,17.33,68554888,3119458800.6899996,3186179300.6899996,2.26436448097229,191619543,094125,094125,0,1/1,1,农药兽药
25,603518,锦泓集团,9.991809844970703,13.43,502255184,4620630903.62,4652373326.4,11.453088760375977,150415247,094450,094450,0,7/5,1,纺织服装
26,300082,奥克股份,20.025188446044922,9.53,634552320,6463319743.139999,6481335922.24,10.510320663452148,1020421891,094451,094451,0,1/1,1,化学原料
