序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3338719,2844408440.52,3061671962.4,0.11737832427024841,175098967,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,174501595,4726000957.68,5351001778.08,3.692373275756836,240716581,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,7597954,2545800453.9,2810590035.0,0.2984504997730255,602192897,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,759027952,10560240607.83,10560240521.279999,7.205875873565674,50666577,092500,134751,9,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,137539935,4185905101.84,4234099651.04,3.2965798377990723,176574672,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,972973760,5362785792.0,5409089280.0,18.221208572387695,103161220,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,281822896,4544083170.0,4544100000.0,6.276906967163086,48024876,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,936968400,99135020570.64,99135020100.48,0.9453908801078796,511158343,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,122860917,3548130226.13,7065333292.96,3.4941275119781494,84735552,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,161303498,6675316065.99,6675316090.559999,2.4389145374298096,43492059,093032,093032,0,2/2,2,工程建设
11,002969,嘉美包装,10.0,4.07,815682864,3865587603.6800003,3888686774.7200003,21.481948852539062,259259,093051,142824,7,2/2,2,包装材料
12,600698,湖南天雁,9.941520690917969,7.52,839192992,6244196437.92,8055574640.639999,13.601150512695312,67048237,093054,102224,7,1/1,1,汽车零部
13,605099,共创草坪,10.009750366210938,33.85,167618468,13543046500.0,13595581700.0,1.2470442056655884,116964308,093108,093108,0,4/4,4,家用轻工
14,300513,恒实科技,20.05108642578125,9.4,362105200,2645505957.6,2948696828.8,14.00326156616211,154390055,093136,093957,1,1/1,1,通信服务
15,000695,滨海能源,10.0,17.05,404721920,3780332206.2000003,3787615539.9500003,11.049995422363281,150635147,093148,093148,0,13/8,1,造纸印刷
16,603226,菲林格尔,9.955751419067383,9.94,115679036,3533588193.7999997,3533588253.44,3.3409767150878906,42645929,093157,093157,0,3/3,2,装修建材
17,002856,美芝股份,10.009182929992676,11.98,86697531,1438817826.9,1621047439.8400002,6.188424110412598,171613500,093318,093318,0,1/1,1,装修装饰
18,002546,新联电子,10.060362815856934,5.47,273252304,4382739565.12,4562248598.88,6.295801639556885,155743481,093336,093633,1,1/1,1,电网设备
19,601007,金陵饭店,9.960680961608887,8.39,316086288,3272100000.0,3272100000.0,9.805207252502441,55551742,093517,093608,1,1/1,1,旅游酒店
20,002932,明德生物,9.994874000549316,21.46,152015734,3349587555.06,4989899737.22,4.605495452880859,137679012,093721,093721,0,1/1,1,医疗器械
21,002339,积成电子,9.943181991577148,7.74,272423568,3705862494.96,3901674185.28,7.535677433013916,159138262,093809,093809,0,1/1,1,电网设备
22,000530,冰山冷热,10.018214225769043,6.04,343754192,3624233717.8,5093003572.4800005,9.729405403137207,185182534,093921,093921,0,1/1,1,通用设备
23,300651,金陵体育,20.016340255737305,29.38,758903776,2202797112.88,3782755442.44,36.15401840209961,60801322,093936,100815,6,3/3,3,家用轻工
24,002878,元隆雅图,10.017783164978027,18.56,638439824,4346909036.16,4862344735.36,15.175629615783691,203465930,093939,093939,0,5/3,1,文化传媒
25,603585,苏利股份,10.031745910644531,17.33,85052701,3119458800.6899996,3186179300.6899996,2.7932324409484863,99968451,094125,094125,0,1/1,1,农药兽药
26,300082,奥克股份,20.025188446044922,9.53,1069037344,6463319743.139999,6481335922.24,17.31903648376465,142628114,094451,102248,1,1/1,1,化学原料
27,600178,东安动力,9.967584609985352,13.57,601726896,6330081504.77,6390430429.440001,9.67105770111084,208368883,094751,094751,0,1/1,1,汽车零部
28,603176,汇通集团,10.1010103225708,5.45,259704909,2516734828.15,2585050540.0,10.390289306640625,17948485,094759,105244,5,1/1,1,工程建设
29,002265,建设工业,10.014655113220215,22.52,720373024,9077745003.0,23264069808.0,8.175090789794922,268604102,095206,095206,0,1/1,1,汽车零部
30,002115,三维通信,10.012836456298828,8.57,1695534112,6446315709.24,6950195680.96,26.782014846801758,313169653,095239,140242,1,1/1,1,互联网服
31,001379,腾达科技,10.00485610961914,22.65,271047232,1524345000.0,4530000000.0,18.088409423828125,59814120,095303,100857,2,1/1,1,通用设备
32,603679,华体科技,10.007758140563965,14.18,151589246,2333767967.16,2333767967.16,6.699206829071045,104204480,095551,095551,0,1/1,1,光学光电
33,002104,恒宝股份,10.0,10.56,3043159568,6331163562.240001,7478403609.6,49.917808532714844,119585442,100015,132048,8,5/4,1,通信设备
34,002134,天津普林,10.018993377685547,23.17,254582701,5696339124.56,5696339124.56,4.643519401550293,149108774,100036,100036,0,1/1,1,电子元件
35,003035,南网能源,9.91735553741455,5.32,561298592,20151515146.84,20151515130.88,2.867304563522339,204157697,100330,100330,0,4/2,1,专业服务
36,000665,湖北广电,10.0,5.5,531315488,6254106815.0,6254322184.0,8.841919898986816,218521600,100533,100533,0,1/1,1,文化传媒
37,605298,必得科技,10.03184700012207,13.82,121503176,2551890640.0,2596087000.0,4.865702152252197,30906122,102555,103752,1,1/1,1,交运设备
38,605018,长华集团,10.04291820526123,12.82,252174259,6026243466.26,6041114653.440001,4.324872970581055,104387516,102822,102822,0,1/1,1,汽车零部
39,605299,舒华体育,9.988901138305664,9.91,234338212,4072310839.59,4072310908.96,5.936782360076904,75271236,102952,102952,0,1/1,1,家用轻工
40,605066,天正电气,10.0,7.81,499456720,3924002706.25,3956685580.3199997,13.092662811279297,90731698,103854,103854,0,1/1,1,电网设备
41,002370,亚太药业,10.027854919433594,3.95,355191840,2945386743.5,2945386767.2000003,12.440526962280273,105081277,104036,111500,1,1/1,1,化学制药
42,002250,联化科技,10.01838207244873,11.97,2220036576,10851213847.32,10908657446.400002,21.632923126220703,110042604,104354,132500,3,6/5,1,农药兽药
43,001389,广合科技,10.004125595092773,53.33,482557392,8012436791.4,22677782976.64,6.187272071838379,169999667,110830,112145,1,1/1,1,电子元件
44,002184,海得控制,10.033726692199707,13.05,313870928,3136848127.2000003,4592404202.400001,10.372674942016602,259635557,111112,111112,0,1/1,1,专用设备
45,603901,永创智能,9.972298622131348,11.91,390292608,5768538302.46,5808170852.16,7.162983417510986,121986340,111155,111155,0,1/1,1,专用设备
46,002491,通鼎互联,10.058026313781738,5.69,506167760,6694107875.990001,6998668682.240001,7.799800872802734,209760023,112327,112327,0,1/1,1,通信设备
47,603042,华脉科技,9.980557441711426,16.97,894149456,2725209584.7999997,2725209584.7999997,34.644683837890625,154506589,112536,112536,0,2/2,2,通信设备
48,002981,朝阳科技,9.991568565368652,26.09,269524016,3115832558.35,3528753770.35,8.993410110473633,189555381,112745,112745,0,1/1,1,消费电子
49,600601,方正科技,10.023309707641602,4.72,917476880,19683784314.64,19683784281.6,4.75072717666626,258085824,130106,132945,2,1/1,1,电子元件
