序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,3339373,2844408440.52,3061671962.4,0.11740131676197052,167254891,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,175017817,4726000957.68,5351001778.08,3.703296184539795,219070684,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,7637752,2545800453.9,2810590035.0,0.30001378059387207,537614009,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,761465200,10560240607.83,10560240521.279999,7.228955268859863,48873261,092500,134751,9,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,138534572,4185905101.84,4234099651.04,3.3203413486480713,162529256,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,974613360,5362785792.0,5409089280.0,18.25178337097168,97266013,093006,094418,2,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,286638512,4544083170.0,4544100000.0,6.382883071899414,47291088,093018,095154,5,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,938382016,99135020570.64,99135020100.48,0.9468168020248413,508796573,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,123577039,3548130226.13,7065333292.96,3.514310598373413,81954334,093024,093024,0,1/1,1,电力行业
10,600939,重庆建工,10.031347274780273,3.51,162626066,6675316065.99,6675316090.559999,2.4587273597717285,37944153,093032,093032,0,2/2,2,工程建设
11,002969,嘉美包装,10.0,4.07,819571760,3865587603.6800003,3888686774.7200003,21.582551956176758,10821723,093051,142824,7,2/2,2,包装材料
12,600698,湖南天雁,9.941520690917969,7.52,840074336,6244196437.92,8055574640.639999,13.615264892578125,65833005,093054,102224,7,1/1,1,汽车零部
13,605099,共创草坪,10.009750366210938,33.85,171253958,13543046500.0,13595581700.0,1.273888111114502,111240273,093108,093108,0,4/4,4,家用轻工
14,300513,恒实科技,20.05108642578125,9.4,363560208,2645505957.6,2948696828.8,14.058260917663574,131431608,093136,093957,1,1/1,1,通信服务
15,000695,滨海能源,10.0,17.05,405854032,3780332206.2000003,3787615539.9500003,11.07994270324707,137346377,093148,093148,0,13/8,1,造纸印刷
16,603226,菲林格尔,9.955751419067383,9.94,115727146,3533588193.7999997,3533588253.44,3.3423380851745605,42919876,093157,093157,0,3/3,2,装修建材
17,002856,美芝股份,10.009182929992676,11.98,86913171,1438817826.9,1621047439.8400002,6.20341157913208,154997240,093318,093318,0,1/1,1,装修装饰
18,002546,新联电子,10.060362815856934,5.47,273932224,4382739565.12,4562248598.88,6.311315059661865,133414394,093336,093633,1,1/1,1,电网设备
19,601007,金陵饭店,9.960680961608887,8.39,317705568,3272100000.0,3272100000.0,9.854694366455078,52315719,093517,093608,1,1/1,1,旅游酒店
20,002932,明德生物,9.994874000549316,21.46,154344209,3349587555.06,4989899737.22,4.675010681152344,120189047,093721,093721,0,1/1,1,医疗器械
21,002339,积成电子,9.943181991577148,7.74,273021104,3705862494.96,3901674185.28,7.5518012046813965,137533600,093809,093809,0,1/1,1,电网设备
22,000530,冰山冷热,10.018214225769043,6.04,344416784,3624233717.8,5093003572.4800005,9.747688293457031,162601994,093921,093921,0,1/1,1,通用设备
23,300651,金陵体育,20.016340255737305,29.38,759453168,2202797112.88,3782755442.44,36.178958892822266,61806118,093936,100815,6,3/3,3,家用轻工
24,002878,元隆雅图,10.017783164978027,18.56,640693008,4346909036.16,4862344735.36,15.227463722229004,173641866,093939,093939,0,5/3,1,文化传媒
25,603585,苏利股份,10.031745910644531,17.33,85297054,3119458800.6899996,3186179300.6899996,2.801065444946289,98692963,094125,094125,0,1/1,1,农药兽药
26,300082,奥克股份,20.025188446044922,9.53,1074451344,6463319743.139999,6481335922.24,17.402801513671875,117154424,094451,102248,1,1/1,1,化学原料
27,600178,东安动力,9.967584609985352,13.57,603512704,6330081504.77,6390430429.440001,9.69926929473877,185857610,094751,094751,0,1/1,1,汽车零部
28,603176,汇通集团,10.1010103225708,5.45,259810094,2516734828.15,2585050540.0,10.394469261169434,15104675,094759,105244,5,1/1,1,工程建设
29,002265,建设工业,10.014655113220215,22.52,722559728,9077745003.0,23264069808.0,8.199179649353027,257184210,095206,095206,0,1/1,1,汽车零部
30,002115,三维通信,10.012836456298828,8.57,1715364224,6446315709.24,6950195680.96,27.089635848999023,217609868,095239,140242,1,1/1,1,互联网服
31,001379,腾达科技,10.00485610961914,22.65,271606688,1524345000.0,4530000000.0,18.125110626220703,56448330,095303,100857,2,1/1,1,通用设备
32,603679,华体科技,10.007758140563965,14.18,152167790,2333767967.16,2333767967.16,6.723997116088867,91572936,095551,095551,0,1/1,1,光学光电
33,002104,恒宝股份,10.0,10.56,3044558768,6331163562.240001,7478403609.6,49.939910888671875,94782114,100015,132048,8,5/4,1,通信设备
34,002134,天津普林,10.018993377685547,23.17,256517396,5696339124.56,5696339124.56,4.677483558654785,137363901,100036,100036,0,1/1,1,电子元件
35,003035,南网能源,9.91735553741455,5.32,569704720,20151515146.84,20151515130.88,2.9090192317962646,163526197,100330,100330,0,4/2,1,专业服务
36,000665,湖北广电,10.0,5.5,533262480,6254106815.0,6254322184.0,8.873050689697266,208666700,100533,100533,0,1/1,1,文化传媒
37,605298,必得科技,10.03184700012207,13.82,122706898,2551890640.0,2596087000.0,4.912871837615967,29584930,102555,103752,1,1/1,1,交运设备
38,605018,长华集团,10.04291820526123,12.82,253439593,6026243466.26,6041114653.440001,4.345870018005371,100664588,102822,102822,0,1/1,1,汽车零部
39,605299,舒华体育,9.988901138305664,9.91,237151661,4072310839.59,4072310908.96,6.0058698654174805,62928331,102952,102952,0,1/1,1,家用轻工
40,605066,天正电气,10.0,7.81,500633488,3924002706.25,3956685580.3199997,13.122652053833008,82684470,103854,103854,0,1/1,1,电网设备
41,002370,亚太药业,10.027854919433594,3.95,356532080,2945386743.5,2945386767.2000003,12.486029624938965,95540842,104036,111500,1,1/1,1,化学制药
42,002250,联化科技,10.01838207244873,11.97,2223161952,10851213847.32,10908657446.400002,21.661724090576172,97606971,104354,132500,3,6/5,1,农药兽药
43,001389,广合科技,10.004125595092773,53.33,484178624,8012436791.4,22677782976.64,6.207505702972412,145217216,110830,112145,1,1/1,1,电子元件
44,002184,海得控制,10.033726692199707,13.05,315583088,3136848127.2000003,4592404202.400001,10.427257537841797,248252042,111112,111112,0,1/1,1,专用设备
45,603901,永创智能,9.972298622131348,11.91,391759920,5768538302.46,5808170852.16,7.188419818878174,108759094,111155,111155,0,1/1,1,专用设备
