序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.1010103225708,3.27,2983352,2844408440.52,3061671962.4,0.1048847883939743,274735132,092500,092500,0,2/2,2,通信服务
2,002298,中电鑫龙,10.045661926269531,7.23,135699147,4726000957.68,5351001778.08,2.8713314533233643,292387707,092500,092500,0,2/2,2,电网设备
3,002826,易明医药,10.0,14.74,5531922,2545800453.9,2810590035.0,0.21729597449302673,1045377014,092500,092500,0,2/2,2,中药
4,603093,南华期货,9.974586486816406,17.31,100944113,10560240607.83,10560240521.279999,0.9558883905410767,305337165,092500,092500,0,3/3,3,多元金融
5,002090,金智科技,9.989593505859375,10.57,80848374,4185905101.84,4234099651.04,1.9422355890274048,387869394,093000,093000,0,1/1,1,电网设备
6,000533,顺钠股份,9.971909523010254,7.83,654497072,5362785792.0,5409089280.0,12.26888370513916,205851483,093006,094000,1,2/2,2,电网设备
7,002951,金时科技,10.0,11.22,232566788,4544083170.0,4544100000.0,5.192777633666992,36468927,093018,094000,4,3/3,3,包装材料
8,603392,万泰生物,9.994385719299316,78.36,661838128,99135020570.64,99135020100.48,0.6678600311279297,943001792,093020,093020,0,1/1,1,生物制品
9,001258,立新能源,10.029069900512695,7.57,86148688,3548130226.13,7065333292.96,2.459435224533081,174763260,093024,093024,0,1/1,1,电力行业
10,603238,诺邦股份,10.022649765014648,19.43,156914514,3448999870.0,3448999870.0,4.574758052825928,58628082,093024,093230,2,2/2,2,美容护理
11,600939,重庆建工,10.031347274780273,3.51,133348103,6675316065.99,6675316090.559999,2.0201268196105957,72895329,093032,093032,0,2/2,2,工程建设
12,002969,嘉美包装,10.0,4.07,335605536,3865587603.6800003,3888686774.7200003,8.763489723205566,87713746,093051,093306,3,2/2,2,包装材料
13,605099,共创草坪,10.009750366210938,33.85,155818358,13543046500.0,13595581700.0,1.1599137783050537,186972878,093108,093108,0,4/4,4,家用轻工
14,300513,恒实科技,20.05108642578125,9.4,281223600,2645505957.6,2948696828.8,10.945940971374512,626974360,093136,093957,1,1/1,1,通信服务
15,000695,滨海能源,10.0,17.05,299428048,3780332206.2000003,3787615539.9500003,8.264688491821289,493108165,093148,093148,0,13/8,1,造纸印刷
16,603226,菲林格尔,9.955751419067383,9.94,111116904,3533588193.7999997,3533588253.44,3.21186900138855,47785575,093157,093157,0,3/3,2,装修建材
17,002856,美芝股份,10.009182929992676,11.98,71006127,1438817826.9,1621047439.8400002,5.097847938537598,313469878,093318,093318,0,1/1,1,装修装饰
18,002546,新联电子,10.060362815856934,5.47,224298542,4382739565.12,4562248598.88,5.178834438323975,395170851,093336,093633,1,1/1,1,电网设备
19,601007,金陵饭店,9.960680961608887,8.39,262078556,3272100000.0,3272100000.0,8.154654502868652,217494708,093517,093608,1,1/1,1,旅游酒店
20,002932,明德生物,9.994874000549316,21.46,100293765,3349587555.06,4989899737.22,3.061366081237793,369043285,093721,093721,0,1/1,1,医疗器械
21,002339,积成电子,9.943181991577148,7.74,209765551,3705862494.96,3901674185.28,5.84489631652832,745664247,093809,093809,0,1/1,1,电网设备
22,000530,冰山冷热,10.018214225769043,6.04,222993207,3624233717.8,5093003572.4800005,6.397364139556885,853929764,093921,093921,0,1/1,1,通用设备
23,300651,金陵体育,20.016340255737305,29.38,552904448,2202797112.88,3782755442.44,26.77307891845703,774163,093936,093957,1,3/3,3,家用轻工
24,002878,元隆雅图,10.017783164978027,18.56,511792032,4346909036.16,4862344735.36,12.262115478515625,772196224,093939,093939,0,5/3,1,文化传媒
