序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,832171,志晟信息,35.5,27.93,7.75,199960.0,644433386.51,33.05,36.07,26.9,27.75,27.75,3.33,30.33,-184.17,17.0,3558279843.0,2340408784.0,0.31,0.0,32.46,70.59
2,833171,国航远洋,11.85,24.74,2.35,1091116.0,1184256758.11,34.11,12.3,9.06,9.5,9.5,3.56,38.03,-106.64,4.89,6581578318.0,3400220621.0,3.04,3.22,90.21,95.87
3,300399,天利科技,25.44,20.0,4.24,392783.0,950527168.44,21.7,25.44,20.84,21.15,21.2,4.98,19.88,105.32,9.5,5026944000.0,5026453644.0,0.0,0.0,1.84,3.58
4,300946,恒而达,70.56,20.0,11.76,113816.0,790469251.07,9.39,70.56,65.04,65.04,58.8,2.45,20.14,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
5,300845,捷安高科,17.7,20.0,2.95,358421.0,607626641.0,18.92,17.7,14.91,14.92,14.75,6.6,35.04,-95.0,3.11,2582303764.0,1810686530.0,0.0,0.0,29.2,38.17
6,301559,中集环科,18.62,19.97,3.1,310413.0,548154931.29,20.88,18.62,15.38,15.47,15.52,15.74,34.49,124.81,2.5,11172000000.0,1675800000.0,0.0,0.0,23.39,21.3
7,301317,鑫磊股份,45.5,19.23,7.34,235351.0,937510572.43,24.61,45.58,36.19,36.36,38.16,1.66,52.53,4.54,4.96,7152145000.0,2038400000.0,1.36,1.81,126.48,128.76
8,300240,飞力达,9.64,17.85,1.46,1038243.0,906332582.75,23.11,9.81,7.92,8.03,8.18,2.86,28.57,1493.55,2.48,3581866838.0,3502972394.0,0.0,0.73,49.23,46.73
9,300603,立昂技术,12.72,16.38,1.79,878797.0,1109944030.71,11.71,13.12,11.84,12.06,10.93,7.63,23.72,-64.88,4.1,5912233498.0,4712378667.0,0.24,-0.16,-7.76,14.18
10,430564,天润科技,26.95,15.57,3.63,82058.0,214126739.92,20.54,27.98,23.19,23.47,23.32,3.81,24.29,-80.41,6.35,2004837935.0,910437216.0,2.08,2.32,24.19,87.15
11,300879,大叶股份,44.5,15.28,5.9,399754.0,1687891087.98,21.94,46.2,37.73,37.96,38.6,1.33,19.89,11.59,6.44,9006748069.0,8945765936.0,0.23,-0.13,162.23,183.8
12,300085,银之杰,36.88,14.04,4.54,716207.0,2478644316.7,21.4,38.75,31.83,32.4,32.34,2.56,11.28,-254.3,50.2,26060902931.0,23413871357.0,1.18,1.32,-12.77,-3.58
13,836077,吉林碳谷,14.0,13.91,1.71,314536.0,432823041.81,16.68,14.49,12.44,12.47,12.29,6.29,9.92,87.54,3.33,8227545438.0,4437395438.0,-0.14,0.14,24.56,25.45
14,301501,恒鑫生活,72.67,13.85,8.84,80481.0,556876723.0,18.28,75.67,64.0,64.0,63.83,1.67,33.28,22.64,3.66,7412340000.0,1757479040.0,-0.47,-0.42,82.04,82.04
15,872351,华光源海,34.0,13.83,4.13,175297.0,562544356.66,25.71,35.58,27.9,28.77,29.87,2.21,49.71,70.24,6.52,2993204926.0,1198854926.0,2.81,1.89,140.96,230.1
16,688383,新益昌,47.97,12.05,5.16,19266.0,87869328.0,15.04,49.25,42.81,42.89,42.81,5.95,1.89,104.72,3.53,4899348792.0,4899348792.0,-0.06,-0.04,3.41,6.91
17,301057,汇隆新材,17.7,11.32,1.8,160837.0,287480070.93,19.94,19.08,15.91,16.06,15.9,5.44,19.45,42.13,2.71,2077810753.0,1463780495.0,1.14,1.37,36.26,41.6
18,837592,华信永道,64.69,11.32,6.58,41622.0,257487904.24,18.24,67.8,57.2,58.3,58.11,2.29,10.9,-130.63,10.53,4020483500.0,2469942863.0,0.76,-0.75,-10.65,4.31
19,301518,长华化学,29.35,10.92,2.89,239608.0,678268568.33,18.29,30.75,25.91,26.34,26.46,1.9,44.82,55.01,2.86,4114230287.0,1568910942.0,-0.1,-2.17,74.7,82.64
20,838163,方大新材,18.13,10.68,1.75,94966.0,164309015.22,19.66,19.19,15.97,16.47,16.38,2.96,15.47,49.38,4.9,2333605851.0,1112772897.0,-0.28,-0.44,28.58,29.59
21,002421,达实智能,3.69,10.15,0.34,1647302.0,599638222.89,6.87,3.69,3.46,3.46,3.35,4.48,8.21,-47.16,2.33,7824946248.0,7404692576.0,0.0,0.0,-6.11,7.58
22,601866,中远海发,2.61,10.13,0.24,3303919.0,831943652.0,10.55,2.61,2.36,2.37,2.37,7.46,3.36,18.14,1.14,34860770662.0,25650344272.0,0.0,0.0,7.41,0.0
23,600798,宁波海运,3.7,10.12,0.34,239310.0,88544844.0,0.0,3.7,3.7,3.7,3.36,1.0,1.98,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
24,000637,茂化实华,4.03,10.11,0.37,413495.0,163181954.46,11.75,4.03,3.6,3.65,3.66,7.35,11.24,-14.94,3.42,2095097685.0,1483097448.0,0.0,0.0,9.21,8.33
25,002094,青岛金王,8.97,10.06,0.82,3266223.0,2779681666.25,10.55,8.97,8.11,8.29,8.15,2.55,47.31,177.35,4.16,6197351015.0,6193368335.0,0.0,0.0,50.5,63.09
26,002383,合众思壮,9.63,10.06,0.88,685658.0,654742419.98,9.71,9.63,8.78,8.78,8.75,1.13,9.26,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
27,000576,甘化科工,10.07,10.05,0.92,269003.0,270644013.07,0.55,10.07,10.02,10.02,9.15,0.63,6.2,150.71,2.71,4394731415.0,4368893557.0,0.0,0.0,31.46,38.71
