序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,300997,欢乐家,20.87,20.01,3.48,286359.0,537413140.61,23.12,20.87,16.85,17.32,17.39,4.07,7.42,66.64,8.77,9130071423.0,8055971433.0,0.0,0.0,37.3,37.66
2,300815,玉禾田,22.04,18.49,3.44,443046.0,959798835.78,17.8,22.32,19.01,19.01,18.6,7.27,11.45,13.62,2.12,8784967680.0,8525919041.0,0.14,0.18,34.72,41.37
3,873576,天力复合,42.89,18.38,6.66,83605.0,340286764.89,26.33,45.0,35.46,35.8,36.23,4.0,7.8,123.81,10.23,4672865500.0,4594802998.0,-0.37,-0.83,73.71,106.6
4,831370,新安洁,5.34,14.35,0.67,502974.0,282850390.6,16.7,5.98,5.2,5.2,4.67,9.26,18.8,-46.86,2.55,1635535200.0,1428765428.0,-0.93,-1.48,35.53,56.6
5,688211,中科微至,34.26,13.11,3.97,44674.0,152795038.0,14.86,35.5,31.0,31.0,30.29,8.32,3.39,-42.8,1.28,4508913993.0,4508913993.0,-0.38,-0.49,6.43,17.13
6,301225,恒勃股份,65.96,12.83,7.5,56563.0,345996740.09,16.87,66.66,56.8,59.04,58.46,2.82,18.74,51.56,4.55,6818944800.0,1990672800.0,-1.01,1.84,118.34,148.53
7,300130,新国都,23.83,12.56,2.66,521795.0,1195074328.79,12.38,24.25,21.63,21.63,21.17,10.87,12.02,21.61,3.1,13518738101.0,10348068668.0,-0.75,-1.69,6.91,10.02
8,300546,雄帝科技,19.43,12.31,2.13,181164.0,334670202.1,17.98,20.12,17.01,17.15,17.3,4.24,13.5,-86.54,3.31,3626273186.0,2606597356.0,-0.15,-0.87,-6.77,15.52
9,301082,久盛电气,22.44,12.03,2.41,530904.0,1186945258.77,21.17,24.04,19.8,20.1,20.03,3.41,25.37,-191.8,4.99,5078377865.0,4695155107.0,-0.58,-2.01,49.7,68.34
10,300422,博世科,5.37,11.88,0.57,583860.0,326772547.36,16.04,5.76,4.99,4.99,4.8,12.7,11.3,-68.67,2.2,2866937689.0,2773821690.0,-0.37,-0.37,25.17,23.45
11,300857,协创数据,79.6,11.67,8.32,154445.0,1186339931.56,10.86,80.74,73.0,74.7,71.28,7.52,4.51,40.38,8.21,27331233438.0,27253754778.0,0.2,0.49,-2.12,4.54
12,830879,基康仪器,18.55,11.14,1.86,58281.0,103882450.06,13.3,18.74,16.52,16.59,16.69,4.6,4.32,39.58,5.33,3097225440.0,2501319063.0,1.03,0.27,58.82,93.23
13,300740,水羊股份,15.64,11.0,1.55,437806.0,667369299.05,13.98,16.44,14.47,14.47,14.09,4.25,12.25,36.25,2.97,6073614547.0,5588958004.0,-0.13,-0.13,27.05,18.31
14,300067,安诺其,5.81,10.67,0.56,1625927.0,936841887.27,14.86,6.06,5.28,5.28,5.25,9.73,17.34,-177.63,2.65,6706916275.0,5446780187.0,-0.17,-0.34,-7.78,-5.83
15,920002,万达轴承,210.0,10.5,19.95,7480.0,147026747.66,10.96,210.02,189.2,191.36,190.05,2.28,13.01,92.08,9.79,6825445200.0,1207500000.0,3.19,5.11,-14.3,212.36
16,000826,启迪环境,2.07,10.11,0.19,570250.0,116423319.79,9.57,2.07,1.89,1.89,1.88,3.96,4.0,-5.56,4.28,2950481223.0,2950108025.0,0.0,0.0,4.02,3.5
17,600805,悦达投资,5.34,10.1,0.49,583404.0,304754737.0,10.31,5.34,4.84,4.84,4.85,3.78,6.86,71.77,1.04,4543776598.0,4540470465.0,0.0,0.0,16.85,20.54
18,301079,邵阳液压,31.3,10.09,2.87,242892.0,732312932.1,18.89,33.26,27.89,28.05,28.43,4.03,34.9,1054.56,7.11,3422284377.0,2178097326.0,-1.67,-1.88,78.86,105.38
19,002177,御银股份,5.24,10.08,0.48,821547.0,415818919.78,11.34,5.24,4.7,4.76,4.76,2.79,12.28,151.74,2.34,3988642381.0,3506660997.0,0.0,0.0,4.17,16.44
20,600495,晋西车轴,5.25,10.06,0.48,1515251.0,768773113.0,10.48,5.25,4.75,4.76,4.77,2.2,12.54,202.81,1.94,6343002152.0,6343002152.0,0.0,0.0,32.91,38.16
