序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,873576,天力复合,43.68,20.56,7.45,87891.0,358585591.31,26.33,45.0,35.46,35.8,36.23,3.19,8.2,126.09,10.41,4758936000.0,4679435648.0,1.44,1.82,76.91,110.4
2,300997,欢乐家,20.87,20.01,3.48,310638.0,588083684.92,23.12,20.87,16.85,17.32,17.39,3.36,8.05,66.64,8.77,9130071423.0,8055971433.0,0.0,0.0,37.3,37.66
3,300815,玉禾田,22.32,20.0,3.72,483508.0,1049722039.08,17.8,22.32,19.01,19.01,18.6,6.04,12.5,13.79,2.15,8896573440.0,8634233802.0,0.0,0.0,36.43,43.17
4,300804,广康生化,34.38,20.0,5.73,107157.0,351297569.67,12.5,34.38,30.8,31.5,28.65,9.42,38.97,37.17,1.9,2544120000.0,945450000.0,0.0,1.12,41.95,52.39
5,300740,水羊股份,16.31,15.76,2.22,497082.0,761483985.75,13.98,16.44,14.47,14.47,14.09,3.68,13.91,37.81,3.1,6333801359.0,5828382675.0,1.49,1.94,32.49,23.37
6,831370,新安洁,5.4,15.63,0.73,515418.0,289521246.57,16.7,5.98,5.2,5.2,4.67,7.21,19.26,-47.39,2.58,1653912000.0,1444818973.0,-0.74,0.56,37.06,58.36
7,301082,久盛电气,22.76,13.63,2.73,552782.0,1236513623.57,21.17,24.04,19.8,20.1,20.03,2.71,26.42,-194.54,5.06,5150796800.0,4762109190.0,-0.09,0.0,51.83,70.74
8,688211,中科微至,34.4,13.57,4.11,46488.0,159034307.0,14.86,35.5,31.0,31.0,30.29,6.58,3.53,-42.98,1.28,4527339211.0,4527339211.0,-0.12,-0.03,6.87,17.61
9,300575,中旗股份,8.08,13.48,0.96,1369862.0,1089683578.91,16.85,8.49,7.29,8.01,7.12,12.13,39.97,-27.53,1.82,3755231712.0,2769082385.0,2.28,4.94,32.24,34.22
10,300422,博世科,5.44,13.33,0.64,660197.0,367438747.78,16.04,5.76,4.99,4.99,4.8,10.94,12.78,-69.57,2.23,2904309316.0,2809979515.0,-0.37,1.3,26.81,25.06
11,300857,协创数据,80.19,12.5,8.91,182643.0,1413618375.16,12.09,81.62,73.0,74.7,71.28,6.78,5.33,40.68,8.27,27533814189.0,27455761252.0,-0.25,0.06,-1.39,5.32
12,301225,恒勃股份,65.23,11.58,6.77,63521.0,390834860.09,16.87,66.66,56.8,59.04,58.46,2.41,21.05,50.99,4.5,6743477400.0,1968641400.0,0.83,2.55,115.92,145.78
13,300130,新国都,23.49,10.96,2.32,572117.0,1314865607.79,12.38,24.25,21.63,21.63,21.17,9.08,13.17,21.3,3.05,13325856399.0,10200425221.0,-0.38,-0.89,5.38,8.45
14,301079,邵阳液压,31.37,10.34,2.94,255018.0,770599571.1,18.89,33.26,27.89,28.05,28.43,3.22,36.65,1056.91,7.12,3429938048.0,2182968470.0,0.06,-0.85,79.26,105.84
15,000826,启迪环境,2.07,10.11,0.19,587010.0,119892722.59,9.57,2.07,1.89,1.89,1.88,3.13,4.12,-5.56,4.28,2950481223.0,2950108025.0,0.0,0.0,4.02,3.5
16,000539,粤电力Ａ,4.79,10.11,0.44,1266189.0,593436847.85,7.36,4.79,4.47,4.47,4.35,14.41,4.96,-16.42,1.11,25148860293.0,12233164949.0,0.0,1.27,5.97,5.74
17,600805,悦达投资,5.34,10.1,0.49,590826.0,308718085.0,10.31,5.34,4.84,4.84,4.85,2.91,6.95,71.77,1.04,4543776598.0,4540470465.0,0.0,0.0,16.85,20.54
18,002177,御银股份,5.24,10.08,0.48,1326784.0,679323787.78,11.34,5.24,4.7,4.76,4.76,3.43,19.83,151.74,2.34,3988642381.0,3506660997.0,0.0,0.0,4.17,16.44
19,600495,晋西车轴,5.25,10.06,0.48,1534001.0,778617125.0,10.48,5.25,4.75,4.76,4.77,1.7,12.7,202.81,1.94,6343002152.0,6343002152.0,0.0,0.0,32.91,38.16
20,605167,利柏特,11.73,10.04,1.07,290630.0,329082821.0,10.88,11.73,10.57,10.58,10.66,1.74,6.47,36.72,2.81,5267591100.0,5267591100.0,0.0,0.0,25.32,21.68
21,002342,巨力索具,5.59,10.04,0.51,1357047.0,727900438.37,9.65,5.59,5.1,5.1,5.08,3.38,14.21,224.12,2.21,5366400000.0,5336717100.0,0.0,0.0,73.07,73.07
22,002347,泰尔股份,8.56,10.03,0.78,748417.0,617074753.8,11.57,8.56,7.66,7.78,7.78,2.0,15.17,-116.86,3.6,4320251483.0,4223357633.0,0.0,0.0,-4.57,27.0
23,002867,周大生,16.34,10.03,1.49,262043.0,415688745.25,10.98,16.34,14.71,14.77,14.85,5.61,2.41,17.76,2.71,17907435170.0,17803233536.0,0.0,0.0,26.37,12.46
24,002946,新乳业,19.97,10.03,1.82,180744.0,352605519.11,8.26,19.97,18.47,18.59,18.15,4.38,2.12,32.25,5.42,17187658103.0,16988592889.0,0.0,0.86,35.12,37.91
