序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,873576,天力复合,43.91,21.2,7.68,92698.0,379627461.55,26.33,45.0,35.46,35.8,36.23,2.81,8.65,126.75,10.47,4783994500.0,4704075534.0,-0.23,-0.18,77.85,111.51
2,300740,水羊股份,16.91,20.01,2.82,611314.0,952402588.37,17.32,16.91,14.47,14.47,14.09,3.78,17.11,39.2,3.21,6566804475.0,6042792829.0,0.0,0.0,37.37,27.91
3,300997,欢乐家,20.87,20.01,3.48,314383.0,595899499.92,23.12,20.87,16.85,17.32,17.39,2.83,8.14,66.64,8.77,9130071423.0,8055971433.0,0.0,0.0,37.3,37.66
4,300815,玉禾田,22.32,20.0,3.72,507282.0,1102785964.2,17.8,22.32,19.01,19.01,18.6,5.29,13.11,13.79,2.15,8896573440.0,8634233802.0,0.0,0.0,36.43,43.17
5,300804,广康生化,34.38,20.0,5.73,112079.0,368216689.65,12.5,34.38,30.8,31.5,28.65,8.27,40.76,37.17,1.9,2544120000.0,945450000.0,0.0,0.0,41.95,52.39
6,831370,新安洁,5.45,16.7,0.78,534781.0,300139016.84,16.7,5.98,5.2,5.2,4.67,6.24,19.99,-47.83,2.61,1669226000.0,1458196926.0,-0.37,-2.5,38.32,59.82
7,301082,久盛电气,23.3,16.33,3.27,567678.0,1270721701.7,21.17,24.04,19.8,20.1,20.03,2.32,27.13,-199.15,5.18,5273003754.0,4875094206.0,1.04,1.53,55.44,74.79
8,300130,新国都,24.08,13.75,2.91,631197.0,1455702957.29,12.38,24.25,21.63,21.63,21.17,8.36,14.54,21.83,3.13,13660562882.0,10456630027.0,0.04,0.42,8.03,11.17
9,300422,博世科,5.43,13.13,0.63,677561.0,376815399.19,16.04,5.76,4.99,4.99,4.8,9.37,13.12,-69.44,2.22,2898970512.0,2804814111.0,0.18,0.18,26.57,24.83
10,688211,中科微至,34.05,12.41,3.76,47845.0,163678536.0,14.86,35.5,31.0,31.0,30.29,5.65,3.64,-42.54,1.27,4481276167.0,4481276167.0,-0.32,-0.38,5.78,16.41
11,300857,协创数据,79.9,12.09,8.62,192243.0,1490350394.91,12.09,81.62,73.0,74.7,71.28,5.95,5.61,40.53,8.24,27434240600.0,27356469935.0,0.04,0.0,-1.75,4.94
