序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,873576,天力复合,43.99,21.42,7.76,75648.0,305293629.9,24.21,44.23,35.46,35.8,36.23,4.58,7.06,126.98,10.49,4792710500.0,4712645929.0,1.83,1.13,78.17,111.9
2,300997,欢乐家,20.87,20.01,3.48,283424.0,531287816.48,23.12,20.87,16.85,17.32,17.39,5.1,7.34,66.64,8.77,9130071423.0,8055971433.0,0.0,0.0,37.3,37.66
3,301082,久盛电气,23.3,16.33,3.27,505669.0,1129286385.49,21.17,24.04,19.8,20.1,20.03,4.16,24.17,-199.15,5.18,5273003754.0,4875094206.0,0.78,0.39,55.44,74.79
4,831370,新安洁,5.38,15.2,0.71,489486.0,275543550.35,16.7,5.98,5.2,5.2,4.67,11.42,18.29,-47.21,2.57,1647786400.0,1439467791.0,1.13,0.56,36.55,57.77
5,300815,玉禾田,21.38,14.95,2.78,412637.0,893127887.76,17.8,22.32,19.01,19.01,18.6,8.55,10.67,13.21,2.06,8521896960.0,8270605676.0,0.33,0.42,30.68,37.14
6,688211,中科微至,34.34,13.37,4.05,43753.0,149639623.0,14.86,35.5,31.0,31.0,30.29,10.33,3.32,-42.9,1.28,4519442689.0,4519442689.0,0.03,-0.12,6.68,17.4
7,300422,博世科,5.42,12.92,0.62,528520.0,296654078.78,16.04,5.76,4.99,4.99,4.8,14.53,10.23,-69.31,2.22,2893631708.0,2799648708.0,0.37,0.56,26.34,24.6
8,301079,邵阳液压,31.98,12.49,3.55,214309.0,639993600.94,14.42,31.99,27.89,28.05,28.43,4.49,30.8,1077.47,7.26,3496634325.0,2225417013.0,1.52,4.68,82.74,109.84
9,300740,水羊股份,15.8,12.14,1.71,411938.0,626646012.05,13.98,16.44,14.47,14.47,14.09,5.06,11.53,36.62,3.0,6135748711.0,5646134045.0,-0.25,0.0,28.35,19.52
10,300857,协创数据,79.9,12.09,8.62,134472.0,1026820669.62,10.86,80.74,73.0,74.7,71.28,8.27,3.93,40.53,8.24,27434240600.0,27356469935.0,0.96,1.64,-1.75,4.94
