序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,872392,佳合科技,35.58,30.0,8.21,67062.0,223622709.3,25.72,35.58,28.54,28.66,27.37,5.42,23.89,100.51,6.2,2088546000.0,998837340.0,0.0,0.0,72.89,98.77
2,832419,路斯股份,34.98,29.99,8.07,180763.0,560723655.83,32.96,34.98,26.11,26.3,26.91,3.53,19.31,54.71,6.35,3613657872.0,3274147204.0,0.0,0.0,132.73,139.59
3,835174,五新隧装,52.98,23.67,10.14,169237.0,857925156.14,14.03,54.0,47.99,49.6,42.84,6.23,19.51,36.63,5.98,4768661880.0,4596108457.0,-0.04,-0.97,79.96,83.39
4,300511,雪榕生物,6.88,20.07,1.15,1002257.0,657166859.25,18.32,6.88,5.83,5.98,5.73,2.98,20.61,134.69,3.01,3901780268.0,3345965199.0,0.0,0.0,94.35,98.27
5,301009,可靠股份,16.12,20.03,2.69,317814.0,468342033.96,22.26,16.12,13.13,13.22,13.43,3.34,24.34,58.94,3.24,4382383200.0,2104590237.0,0.0,0.0,48.03,50.8
6,301335,天元宠物,44.5,20.01,7.42,167814.0,682081127.74,22.65,44.5,36.1,38.29,37.08,2.3,33.65,84.35,2.98,5607000000.0,2219437678.0,0.0,0.0,73.83,97.78
7,300069,金利华电,23.4,20.0,3.9,59694.0,136582859.0,7.13,23.4,22.01,22.01,19.5,2.28,5.1,-873.14,9.98,2737800000.0,2737800000.0,0.0,0.0,35.26,77.68
8,300703,创源股份,19.02,20.0,3.17,434653.0,765825081.03,18.68,19.02,16.06,16.16,15.85,4.72,25.62,41.83,3.9,3431052797.0,3226963309.0,0.0,0.0,24.64,33.29
9,301316,慧博云通,34.8,20.0,5.8,14189.0,49377232.8,0.0,34.8,34.8,34.8,29.0,0.11,0.58,844.35,13.89,14059200000.0,8450362304.0,0.0,0.0,39.65,36.1
10,300945,曼卡龙,20.16,20.0,3.36,286931.0,535496679.17,21.07,20.16,16.62,16.67,16.8,3.09,12.04,30.71,3.19,5283364041.0,4804793220.0,0.0,0.0,74.39,75.46
11,688135,利扬芯片,25.87,19.99,4.31,369436.0,918581254.0,14.24,25.87,22.8,23.0,21.56,8.12,18.36,-171.58,4.94,5205259187.0,5205259187.0,0.0,0.0,17.11,28.9
