序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,835174,五新隧装,55.69,30.0,12.85,191456.0,980346530.19,17.97,55.69,47.99,49.6,42.84,4.42,22.07,38.51,6.29,5012585505.0,4831205737.0,0.0,0.0,89.16,92.77
2,872392,佳合科技,35.58,30.0,8.21,67422.0,224902842.12,25.72,35.58,28.54,28.66,27.37,3.39,24.02,100.51,6.2,2088546000.0,998837340.0,0.0,0.0,72.89,98.77
3,836149,旭杰科技,19.68,22.85,3.66,186725.0,337072816.64,28.21,20.67,16.15,16.25,16.02,3.16,41.78,41.51,8.75,1476307008.0,879617221.0,1.81,2.55,44.18,70.98
4,300511,雪榕生物,6.88,20.07,1.15,1020463.0,669693055.09,18.32,6.88,5.83,5.98,5.73,1.9,20.98,134.69,3.01,3901780268.0,3345965199.0,0.0,0.0,94.35,98.27
5,832419,路斯股份,32.31,20.07,5.4,222297.0,702570512.13,32.96,34.98,26.11,26.3,26.91,2.72,23.75,50.54,5.87,3337829784.0,3024233738.0,-2.27,-2.83,114.97,121.3
6,301009,可靠股份,16.12,20.03,2.69,335893.0,497485381.96,22.26,16.12,13.13,13.22,13.43,2.22,25.73,58.94,3.24,4382383200.0,2104590237.0,0.0,0.0,48.03,50.8
7,301335,天元宠物,44.5,20.01,7.42,188013.0,771966677.74,22.65,44.5,36.1,38.29,37.08,1.61,37.7,84.35,2.98,5607000000.0,2219437678.0,0.0,0.0,73.83,97.78
8,301316,慧博云通,34.8,20.0,5.8,14686.0,51106792.8,0.0,34.8,34.8,34.8,29.0,0.07,0.6,844.35,13.89,14059200000.0,8450362304.0,0.0,0.0,39.65,36.1
9,300069,金利华电,23.4,20.0,3.9,60511.0,138494639.0,7.13,23.4,22.01,22.01,19.5,1.45,5.17,-873.14,9.98,2737800000.0,2737800000.0,0.0,0.0,35.26,77.68
10,300703,创源股份,19.02,20.0,3.17,443198.0,782078146.53,18.68,19.02,16.06,16.16,15.85,3.02,26.12,41.83,3.9,3431052797.0,3226963309.0,0.0,0.0,24.64,33.29
11,300945,曼卡龙,20.16,20.0,3.36,293608.0,548958015.17,21.07,20.16,16.62,16.67,16.8,1.98,12.32,30.71,3.19,5283364041.0,4804793220.0,0.0,0.0,74.39,75.46
12,300723,一品红,47.53,19.99,7.92,159199.0,739260309.77,11.44,47.53,43.0,43.0,39.61,2.09,3.81,94.85,11.09,21468957168.0,19850899272.0,0.0,0.0,128.62,178.6
13,301112,信邦智能,37.82,19.99,6.3,11409.0,43148838.0,0.0,37.82,37.82,37.82,31.52,0.2,3.15,87.97,3.39,4170282812.0,1371236298.0,0.0,0.0,47.33,61.83
14,688336,三生国健,39.37,19.99,6.56,37913.0,149246327.0,1.13,39.37,39.0,39.36,32.81,1.21,0.61,58.96,4.28,24282856670.0,24282856670.0,0.0,0.0,71.32,83.8
15,838275,驱动力,13.98,18.07,2.14,129196.0,167281787.24,23.65,14.33,11.53,11.69,11.84,1.93,17.23,547.58,9.3,2228098848.0,1048163697.0,1.53,2.12,86.4,115.41
16,833075,柏星龙,37.17,16.05,5.14,104506.0,372672654.8,25.23,39.88,31.8,32.0,32.03,3.66,29.96,207.55,5.88,2409173550.0,1296447375.0,-0.05,-0.35,8.34,39.06
17,688331,荣昌生物,56.24,15.86,7.7,96344.0,511785799.0,16.21,57.57,49.7,49.7,48.54,2.05,5.94,-30.13,17.19,30628767586.0,9123470561.0,0.09,0.05,95.21,86.78
18,300927,江天化学,42.51,15.42,5.68,279313.0,1121947768.01,17.57,44.13,37.66,38.0,36.83,1.53,19.83,1873.77,6.36,6136743600.0,5989178850.0,0.47,-0.68,135.12,158.11
19,688136,科兴制药,41.53,14.79,5.35,64160.0,257635191.0,13.96,42.05,37.0,37.0,36.18,2.53,3.21,81.04,4.98,8291142643.0,8291142643.0,-0.53,-0.69,115.85,89.98
20,688135,利扬芯片,24.69,14.52,3.13,430017.0,1071842206.0,14.24,25.87,22.8,23.0,21.56,5.92,21.37,-163.75,4.72,4967833371.0,4967833371.0,0.37,0.82,11.77,23.02
21,301011,华立科技,30.12,14.39,3.79,263119.0,787063510.51,16.64,31.6,27.22,27.86,26.33,8.68,19.02,96.64,5.8,4418363040.0,4165821539.0,0.0,0.13,4.33,17.24
22,300466,赛摩智能,12.64,13.98,1.55,988661.0,1222702120.2,15.15,13.31,11.63,11.63,11.09,2.87,23.54,-152.72,9.41,6769098037.0,5308626288.0,3.44,3.61,55.47,69.66
23,688382,益方生物-U,23.02,13.45,2.73,193390.0,427223025.0,10.79,23.15,20.96,21.89,20.29,3.13,4.82,-57.88,7.52,13313106969.0,9237879131.0,-0.22,0.09,73.34,73.08
