序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,872392,佳合科技,35.58,30.0,8.21,64968.0,216172862.16,25.72,35.58,28.54,28.66,27.37,16.01,23.14,100.51,6.2,2088546000.0,998837340.0,0.0,0.0,72.89,98.77
2,300511,雪榕生物,6.88,20.07,1.15,890038.0,579960194.13,18.32,6.88,5.83,5.98,5.73,8.13,18.3,134.69,3.01,3901780268.0,3345965199.0,0.0,0.29,94.35,98.27
3,301335,天元宠物,44.5,20.01,7.42,164145.0,665754878.74,22.65,44.5,36.1,38.29,37.08,6.9,32.91,84.35,2.98,5607000000.0,2219437678.0,0.0,0.0,73.83,97.78
4,301316,慧博云通,34.8,20.0,5.8,13393.0,46607152.8,0.0,34.8,34.8,34.8,29.0,0.32,0.55,844.35,13.89,14059200000.0,8450362304.0,0.0,0.0,39.65,36.1
5,300069,金利华电,23.4,20.0,3.9,58298.0,133316219.0,7.13,23.4,22.01,22.01,19.5,6.84,4.98,-873.14,9.98,2737800000.0,2737800000.0,0.0,0.0,35.26,77.68
6,300723,一品红,47.53,19.99,7.92,147284.0,682631309.16,11.44,47.53,43.0,43.0,39.61,9.47,3.53,94.85,11.09,21468957168.0,19850899272.0,0.0,0.0,128.62,178.6
7,688336,三生国健,39.37,19.99,6.56,34063.0,134086239.0,1.13,39.37,39.0,39.36,32.81,5.32,0.55,58.96,4.28,24282856670.0,24282856670.0,0.0,0.0,71.32,83.8
8,301112,信邦智能,37.82,19.99,6.3,9174.0,34696068.0,0.0,37.82,37.82,37.82,31.52,0.8,2.53,87.97,3.39,4170282812.0,1371236298.0,0.0,0.0,47.33,61.83
9,835174,五新隧装,51.3,19.75,8.46,133500.0,674786692.35,14.03,54.0,47.99,49.6,42.84,15.11,15.39,35.47,5.79,4617447233.0,4450365493.0,0.2,-1.33,74.25,77.57
10,688135,利扬芯片,25.04,16.14,3.48,203762.0,492135313.0,12.11,25.41,22.8,23.0,21.56,13.76,10.13,-166.07,4.78,5038256283.0,5038256283.0,-0.24,0.16,13.35,24.76
11,832419,路斯股份,31.09,15.53,4.18,90416.0,258675281.33,22.97,32.29,26.11,26.3,26.91,5.42,9.66,48.63,5.65,3211795976.0,2910041068.0,0.0,-1.89,106.85,112.95
12,300703,创源股份,18.3,15.46,2.45,252721.0,427901816.73,15.08,18.45,16.06,16.16,15.85,8.44,14.9,40.25,3.75,3301170672.0,3104806969.0,5.05,7.39,19.92,28.24
13,301595,C太力,62.68,15.43,8.38,104622.0,599786550.09,20.11,62.73,51.81,52.0,54.3,3.14,45.29,87.28,7.7,6786990400.0,1447851964.0,5.24,6.82,267.62,267.62
14,688136,科兴制药,41.74,15.37,5.56,43077.0,170408516.0,13.96,42.05,37.0,37.0,36.18,8.32,2.16,81.45,5.01,8333067515.0,8333067515.0,-0.57,-0.43,116.94,90.94
15,837344,三元基因,25.41,14.98,3.31,53741.0,133562708.33,21.0,26.93,22.29,22.3,22.1,12.74,4.73,-63.16,5.09,3095192100.0,2885579826.0,-0.24,-0.39,21.0,42.83
16,300485,赛升药业,9.94,13.6,1.19,256484.0,246655361.39,19.89,10.4,8.66,8.69,8.75,12.7,9.37,29.95,1.41,4787764016.0,2721742789.0,0.1,-0.2,39.41,41.8
17,836149,旭杰科技,18.12,13.11,2.1,102545.0,177736650.16,17.17,18.9,16.15,16.25,16.02,8.49,22.94,38.22,8.06,1359282672.0,809891466.0,0.55,0.28,32.75,57.43
18,301011,华立科技,29.72,12.88,3.39,170180.0,503383896.84,16.64,31.6,27.22,27.86,26.33,27.52,12.3,95.36,5.72,4359686240.0,4110498543.0,-0.34,-0.44,2.94,15.69
19,920128,胜业电气,41.85,12.5,4.65,61504.0,242973679.33,23.87,43.98,35.1,36.77,37.2,12.32,29.71,90.27,6.36,3397801500.0,866295000.0,0.36,-1.9,39.5,45.41
20,301260,格力博,24.25,12.42,2.68,283388.0,622880303.08,22.07,24.9,20.14,20.6,21.57,6.06,13.35,16.71,2.51,11889585220.0,5147568598.0,1.25,2.36,69.7,83.02
21,300945,曼卡龙,18.81,11.96,2.01,194082.0,350812842.2,17.14,19.5,16.62,16.67,16.8,6.42,8.14,28.65,2.97,4929567341.0,4483043674.0,-0.69,-3.34,62.72,63.71
22,688236,春立医疗,17.3,11.76,1.82,66901.0,112695716.0,11.89,17.5,15.66,15.69,15.48,17.77,8.44,28.57,2.31,6635735050.0,1371797705.0,-0.46,-0.23,29.39,35.16
23,688655,迅捷兴,22.33,10.6,2.14,64889.0,141474315.0,13.42,22.88,20.17,20.37,20.19,5.05,4.86,-153.39,4.4,2978598700.0,2978598700.0,1.68,1.59,76.1,107.14
24,688382,益方生物-U,22.41,10.45,2.12,109276.0,237502430.0,8.77,22.74,20.96,21.89,20.29,8.66,2.72,-56.35,7.32,12960326984.0,8993087373.0,-0.84,-1.06,68.75,68.5
