序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,872392,佳合科技,35.58,30.0,8.21,67211.0,224150182.8,25.72,35.58,28.54,28.66,27.37,4.89,23.94,100.51,6.2,2088546000.0,998837340.0,0.0,0.0,72.89,98.77
2,835174,五新隧装,55.69,30.0,12.85,188850.0,965838672.6,17.97,55.69,47.99,49.6,42.84,6.22,21.77,38.51,6.29,5012585505.0,4831205737.0,0.2,4.09,89.16,92.77
3,832419,路斯股份,34.98,29.99,8.07,181283.0,562541916.23,32.96,34.98,26.11,26.3,26.91,3.16,19.37,54.71,6.35,3613657872.0,3274147204.0,0.0,0.0,132.73,139.59
4,300511,雪榕生物,6.88,20.07,1.15,1005333.0,659283284.85,18.32,6.88,5.83,5.98,5.73,2.67,20.67,134.69,3.01,3901780268.0,3345965199.0,0.0,0.0,94.35,98.27
5,301009,可靠股份,16.12,20.03,2.69,319408.0,470911561.96,22.26,16.12,13.13,13.22,13.43,3.0,24.46,58.94,3.24,4382383200.0,2104590237.0,0.0,0.0,48.03,50.8
6,301335,天元宠物,44.5,20.01,7.42,168137.0,683522037.74,22.65,44.5,36.1,38.29,37.08,2.06,33.71,84.35,2.98,5607000000.0,2219437678.0,0.0,0.0,73.83,97.78
7,300069,金利华电,23.4,20.0,3.9,59899.0,137062559.0,7.13,23.4,22.01,22.01,19.5,2.06,5.12,-873.14,9.98,2737800000.0,2737800000.0,0.0,0.0,35.26,77.68
8,300703,创源股份,19.02,20.0,3.17,438662.0,773450199.03,18.68,19.02,16.06,16.16,15.85,4.26,25.86,41.83,3.9,3431052797.0,3226963309.0,0.0,0.0,24.64,33.29
9,301316,慧博云通,34.8,20.0,5.8,14286.0,49714792.8,0.0,34.8,34.8,34.8,29.0,0.1,0.59,844.35,13.89,14059200000.0,8450362304.0,0.0,0.0,39.65,36.1
10,300945,曼卡龙,20.16,20.0,3.36,288713.0,539089191.17,21.07,20.16,16.62,16.67,16.8,2.78,12.11,30.71,3.19,5283364041.0,4804793220.0,0.0,0.0,74.39,75.46
11,300723,一品红,47.53,19.99,7.92,156793.0,727823641.17,11.44,47.53,43.0,43.0,39.61,2.93,3.75,94.85,11.09,21468957168.0,19850899272.0,0.0,0.0,128.62,178.6
12,301112,信邦智能,37.82,19.99,6.3,10755.0,40675410.0,0.0,37.82,37.82,37.82,31.52,0.27,2.97,87.97,3.39,4170282812.0,1371236298.0,0.0,0.0,47.33,61.83
13,688336,三生国健,39.37,19.99,6.56,37550.0,147814873.0,1.13,39.37,39.0,39.36,32.81,1.71,0.61,58.96,4.28,24282856670.0,24282856670.0,0.0,0.0,71.32,83.8
14,688135,利扬芯片,25.73,19.34,4.17,383493.0,954933998.0,14.24,25.87,22.8,23.0,21.56,7.53,19.06,-170.65,4.91,5177090022.0,5177090022.0,-0.54,-0.54,16.48,28.2
15,836149,旭杰科技,18.83,17.54,2.81,141327.0,248232554.24,17.17,18.9,16.15,16.25,16.02,3.4,31.62,39.72,8.37,1412543748.0,841625624.0,3.18,5.25,37.95,63.6
16,833075,柏星龙,37.5,17.08,5.47,95621.0,339662672.89,25.23,39.88,31.8,32.0,32.03,4.77,27.42,209.39,5.93,2430562500.0,1307957400.0,-0.27,-1.24,9.3,40.29
17,301011,华立科技,30.61,16.26,4.28,248015.0,741520820.99,16.64,31.6,27.22,27.86,26.33,11.66,17.93,98.21,5.89,4490242120.0,4233592208.0,-0.16,-0.26,6.03,19.15
18,300871,回盛生物,27.28,16.04,3.77,441549.0,1118365498.62,16.16,27.3,23.5,23.59,23.51,2.09,23.96,28.25,2.56,5028189639.0,5028189639.0,1.83,3.02,140.56,171.17
19,838275,驱动力,13.66,15.37,1.82,114619.0,146939788.54,23.65,14.33,11.53,11.69,11.84,2.44,15.29,535.04,9.09,2177098016.0,1024171395.0,-1.37,-1.59,82.13,110.48
20,688331,荣昌生物,55.87,15.1,7.33,85398.0,450370184.0,16.21,57.57,49.7,49.7,48.54,2.59,5.26,-29.93,17.08,30427262536.0,9063447729.0,0.52,0.05,93.93,85.55
21,837344,三元基因,25.23,14.16,3.13,65753.0,163935891.76,21.0,26.93,22.29,22.3,22.1,4.53,5.79,-62.72,5.05,3073266300.0,2865138883.0,-0.2,-0.04,20.14,41.82
22,688136,科兴制药,40.95,13.18,4.77,58188.0,232999561.0,13.96,42.05,37.0,37.0,36.18,3.27,2.91,79.91,4.91,8175350138.0,8175350138.0,0.02,0.2,112.84,87.33
23,300673,佩蒂股份,20.2,12.28,2.21,336680.0,646600138.53,19.96,21.09,17.5,17.8,17.99,3.05,20.78,56.53,2.73,5026327458.0,3272203272.0,-0.54,-0.59,17.85,13.93
24,430476,海能技术,19.6,12.26,2.14,61897.0,114842446.04,13.92,19.8,17.37,17.63,17.46,2.27,7.68,-803.54,3.53,1669524080.0,1580347667.0,-0.25,1.03,81.82,102.06
25,300756,金马游乐,26.59,12.01,2.85,139378.0,355295445.47,16.85,27.5,23.5,23.81,23.74,2.69,10.62,-1576.91,3.05,4190535500.0,3489415086.0,0.42,0.72,60.96,78.58
26,300485,赛升药业,9.8,12.0,1.05,346381.0,335257604.39,19.89,10.4,8.66,8.69,8.75,4.99,12.65,29.52,1.39,4720330720.0,2683408384.0,0.72,0.51,37.45,39.8
27,301371,敷尔佳,35.97,11.92,3.83,83045.0,289940704.97,13.32,36.78,32.5,32.5,32.14,5.33,13.97,39.37,2.69,14390877600.0,2138056800.0,0.06,0.17,5.92,-3.54
28,832225,利通科技,20.94,11.62,2.18,75705.0,149367222.19,11.89,20.99,18.76,18.88,18.76,3.91,9.15,18.64,3.89,2657681640.0,1733458305.0,-0.24,1.75,76.71,105.29
29,301156,美农生物,24.32,11.56,2.52,186078.0,431902789.73,11.15,24.44,22.01,22.01,21.8,2.52,28.91,96.36,4.65,3423883296.0,1565606542.0,0.25,-0.16,83.27,92.25
30,301260,格力博,24.05,11.5,2.48,383693.0,869235234.88,24.39,25.4,20.14,20.6,21.57,2.38,18.08,16.58,2.49,11791526785.0,5105114424.0,-0.46,-0.99,68.3,81.51
31,688382,益方生物-U,22.55,11.14,2.26,157624.0,345167115.0,8.77,22.74,20.96,21.89,20.29,3.63,3.93,-56.7,7.37,13041292882.0,9049269088.0,0.76,0.71,69.8,69.55
32,839273,一致魔芋,57.36,10.84,5.61,77058.0,426724142.54,14.16,59.33,52.0,53.0,51.75,1.59,11.37,65.18,9.75,5918887026.0,3886665819.0,-1.1,-1.63,240.21,292.88
33,300119,瑞普生物,27.3,10.44,2.58,284833.0,757971763.88,18.33,28.9,24.37,24.88,24.72,2.59,8.5,27.41,2.87,12717647834.0,9144463173.0,-0.76,-1.3,65.35,48.61
34,831396,许昌智能,13.24,10.43,1.25,200608.0,258778105.66,10.51,13.57,12.31,12.31,11.99,6.07,13.82,294.31,3.79,2192213000.0,1921368040.0,0.76,0.99,10.7,40.85
35,301300,远翔新材,43.52,10.18,4.02,62901.0,266064755.26,21.09,46.95,38.62,38.63,39.5,2.75,20.57,41.24,3.44,2808780800.0,1330734628.0,-0.66,-0.66,55.76,69.14
36,002501,利源股份,2.39,10.14,0.22,2297702.0,533273143.48,8.29,2.39,2.21,2.22,2.17,3.87,6.47,-100.87,25.95,8484500000.0,8484497624.0,0.0,0.0,29.19,49.38
37,002431,棕榈股份,2.4,10.09,0.22,222148.0,53315493.6,0.0,2.4,2.4,2.4,2.18,1.2,1.23,-6.72,2.91,4350759036.0,4350759036.0,0.0,0.0,15.38,14.83
38,000677,恒天海龙,6.12,10.07,0.56,1625253.0,985795225.38,7.37,6.12,5.71,5.71,5.56,2.55,18.81,101.42,10.21,5287545042.0,5287545042.0,0.82,0.99,57.73,49.27
39,600207,安彩高科,5.03,10.07,0.46,82168.0,41330504.0,0.0,5.03,5.03,5.03,4.57,1.17,0.75,-12.78,2.1,5479242147.0,5479242147.0,0.0,0.0,12.53,12.78
40,002570,贝因美,6.56,10.07,0.6,2463362.0,1589758167.38,10.4,6.56,5.94,5.94,5.96,2.68,22.81,41.39,4.39,7085084264.0,7084769384.0,0.0,0.0,53.27,55.82
41,600881,亚泰集团,1.97,10.06,0.18,2330153.0,447878244.0,8.38,1.97,1.82,1.86,1.79,4.57,7.21,-3.39,2.86,6367337446.0,6367337446.0,0.0,0.0,8.24,8.84
42,600550,保变电气,9.41,10.06,0.86,1663881.0,1525034468.0,6.78,9.41,8.83,8.93,8.55,5.36,9.04,153.02,27.49,17328782997.0,17328782997.0,0.0,0.0,18.51,19.87
43,600770,综艺股份,6.24,10.05,0.57,63779.0,39798096.0,0.0,6.24,6.24,6.24,5.67,0.26,0.49,-312.41,2.47,8112000000.0,8112000000.0,0.0,0.0,40.22,48.93
44,002345,潮宏基,11.28,10.05,1.03,526645.0,584244174.0,10.15,11.28,10.24,10.26,10.25,2.39,6.07,13.26,2.69,10022423335.0,9779809237.0,0.0,0.0,79.05,94.15
45,002277,友阿股份,6.24,10.05,0.57,728838.0,449937281.75,4.59,6.24,5.98,6.14,5.67,1.86,5.23,59.38,1.29,8699638272.0,8699638272.0,0.0,0.0,25.3,6.67
46,002573,清新环境,4.27,10.05,0.39,323031.0,134233120.24,11.6,4.27,3.82,3.87,3.88,2.2,2.29,173.63,1.03,6082139232.0,6033487279.0,0.0,0.0,11.49,7.29
47,000670,盈方微,7.56,10.04,0.69,834664.0,610574803.85,11.21,7.56,6.79,6.88,6.87,4.84,11.56,-121.64,145.0,6346539562.0,5459126743.0,0.0,0.0,4.42,-9.13
48,002654,万润科技,12.83,10.03,1.17,397024.0,496008388.2,9.52,12.83,11.72,11.76,11.66,3.78,4.7,-1476.42,7.06,10845231640.0,10844461840.0,0.0,0.0,1.26,5.77
49,600644,乐山电力,13.93,10.03,1.27,967105.0,1300602718.0,12.8,13.93,12.31,12.31,12.66,1.74,17.96,-1672.97,3.95,8056008995.0,7499921180.0,0.0,0.0,119.72,127.61
50,600463,空港股份,11.85,10.03,1.08,178747.0,206333471.0,8.64,11.85,10.92,10.99,10.77,5.69,5.96,236.73,3.6,3555000000.0,3555000000.0,0.0,0.0,11.79,19.34
51,603215,比依股份,18.1,10.03,1.65,132103.0,229804878.0,9.97,18.1,16.46,16.69,16.45,3.71,7.06,56.82,2.86,3412002022.0,3388833678.0,0.0,0.0,-0.93,6.35
52,600053,九鼎投资,17.66,10.03,1.61,335719.0,592239374.0,2.8,17.66,17.21,17.66,16.05,4.18,7.74,-57.53,2.95,7656330528.0,7656330528.0,0.0,0.0,29.76,27.33
53,002103,广博股份,10.31,10.03,0.94,436964.0,438842102.8,10.35,10.31,9.34,9.34,9.37,2.81,11.59,46.04,5.1,5508354145.0,3887645188.0,0.0,0.0,-4.45,9.1
54,603901,永创智能,11.52,10.03,1.05,225080.0,248451222.0,12.8,11.52,10.18,10.53,10.47,3.55,4.65,34.53,2.37,5617978917.0,5579644101.0,0.0,0.0,12.61,56.31
55,002811,郑中设计,13.6,10.03,1.24,400858.0,512499001.55,12.46,13.6,12.06,12.06,12.36,2.69,14.16,42.76,3.25,4188392068.0,3850387800.0,0.0,0.0,16.44,58.69
56,600807,济高发展,3.29,10.03,0.3,325014.0,105330727.0,11.37,3.29,2.95,2.98,2.99,2.74,4.13,-27.56,42.81,2910448265.0,2589290747.0,0.0,0.0,9.67,-6.0
57,605136,丽人丽妆,11.41,10.03,1.04,374607.0,420979484.0,6.94,11.41,10.69,10.81,10.37,2.31,9.35,-62.35,1.85,4569231485.0,4569231485.0,0.0,0.0,50.93,32.21
58,002292,奥飞娱乐,9.77,10.02,0.89,1325324.0,1244575765.5,10.47,9.77,8.84,8.87,8.88,5.21,13.02,73.56,4.74,14446896040.0,9944577902.0,0.0,0.0,-1.91,12.95
59,001206,依依股份,22.94,10.02,2.09,180254.0,398353996.89,11.75,22.94,20.49,20.49,20.85,2.45,16.95,19.6,2.25,4241463956.0,2438876675.0,0.0,0.0,15.45,38.78
60,603900,莱绅通灵,8.89,10.02,0.81,201882.0,171456142.0,11.76,8.89,7.94,7.94,8.08,1.11,5.91,26.9,1.57,3049481938.0,3036013588.0,0.0,0.0,49.92,60.76
