序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002161,远 望 谷,10.071942329406738,6.12,78768684,4366370940.4800005,4527315336.96,1.8039851188659668,381684816,092500,092500,0,1/1,1,电子元件
2,603192,汇得科技,10.021231651306152,25.91,30087469,3592853341.97,3657291511.97,0.8374254703521729,341964584,092501,092501,0,4/4,4,化学制品
3,603333,尚纬股份,10.0,7.48,17859996,4649026343.280001,4649026328.320001,0.3841663897037506,477346163,092501,092501,0,3/3,3,电网设备
4,603332,苏州龙杰,9.975520133972168,17.97,186944066,3887758896.4799995,3887758896.4799995,4.808530330657959,271173014,092502,092502,0,12/8,2,化纤行业
5,601858,中国科传,10.027100563049316,20.3,115338124,16047150000.0,16047150000.0,0.718745231628418,347128355,093000,093000,0,1/1,1,文化传媒
6,000903,云内动力,10.026385307312012,4.17,242291123,8007491072.16,8130537430.559999,3.081852912902832,689223271,093036,093036,0,4/2,1,汽车零部
7,605069,正和生态,10.019646644592285,11.2,184835269,942606313.5999999,2371015113.6,19.79546546936035,63497985,093052,093755,2,1/1,1,环保行业
8,002366,融发核电,9.946714401245117,6.19,991260144,7777514574.1,12881004041.12,12.847694396972656,953817100,093109,093109,0,2/2,2,电源设备
9,600793,宜宾纸业,10.00592041015625,37.16,671968384,6573752714.32,6573752714.32,10.332538604736328,132754100,093127,093706,3,6/5,1,造纸印刷
10,001332,锡装股份,9.991052627563477,36.88,70771919,995760000.0000001,4056800000.0000005,7.209670543670654,357819533,093230,093230,0,1/1,1,专用设备
11,601579,会稽山,10.005157470703125,21.33,247040359,10226954513.97,10226954492.64,2.468613862991333,203451939,093231,093231,0,4/2,1,酿酒行业
12,600192,长城电工,10.029940605163574,7.35,50058478,3246847800.0,3246847800.0,1.5650551319122314,188180580,093400,093400,0,1/1,1,电网设备
13,600202,哈空调,9.942638397216797,5.75,106216993,2204208864.0,2204208864.0,4.91865348815918,172934700,093406,093406,0,1/1,1,电源设备
14,600550,保变电气,10.035005569458008,9.43,643768112,17365613566.399998,17365613566.399998,3.819995164871216,614522867,093435,093435,0,6/3,1,电网设备
15,301137,哈焊华通,20.007274627685547,32.99,421183088,3355142382.0,5998024066.0,13.585334777832031,329843917,093545,093545,0,2/2,2,通用设备
16,000026,飞亚达,9.968101501464844,13.79,144965792,5030168964.17,5595485560.0,2.954469680786133,495990446,093554,093554,0,1/1,1,珠宝首饰
17,603681,永冠新材,10.0,16.94,212042407,3237759224.7000003,3237759224.7000003,6.847468376159668,225966048,093638,093638,0,2/2,2,化学制品
18,002639,雪人股份,9.989142417907715,10.13,1284033168,6590393694.780001,7826460042.880001,20.124814987182617,345422870,093757,093757,0,2/2,2,通用设备
19,600468,百利电气,9.981515884399414,5.95,487918784,6472025159.95,6472025201.6,7.785504341125488,342302905,093835,093835,0,7/4,1,电网设备
20,002194,武汉凡谷,10.007468223571777,14.73,462045488,7525482981.75,10064799951.84,6.33635139465332,1225771974,093836,093836,0,1/1,1,通信设备
