代码,名称
688682,霍莱沃
688081,兴图新科
002231,*ST奥维
000889,ST中嘉
600941,中国移动
002544,普天科技
601728,中国电信
600289,*ST信通
603559,*ST通脉
600050,中国联通
300597,吉大通信
300050,世纪鼎利
300560,中富通
300513,恒实科技
300183,东软载波
300292,吴通控股
300959,线上线下
002148,北纬科技
603421,鼎信通讯
603322,超讯通信
603206,嘉环科技
601698,中国卫通
300578,会畅通讯
300211,*ST亿通
300571,平治信息
300921,南凌科技
300736,百邦科技
300025,华星创业
300081,恒信东方
301139,元道通信
300310,宜通世纪
002467,二六三
300603,立昂技术
002929,润建股份
002093,国脉科技
603220,中贝通信
002123,梦网科技
603602,纵横通信
600804,*ST鹏博
