序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,688755,N汉邦,46.3,103.34,23.53,112984.0,552882498.0,41.46,55.55,46.11,49.0,22.77,,68.31,91.73,3.43,4074400000.0,765836586.0,0.33,0.15,103.34,103.34
2,301636,N泽润,66.12,100.0,33.06,106640.0,726752142.57,27.53,74.18,65.08,65.5,33.06,,70.43,32.08,3.89,4222940457.0,1001130392.0,-0.05,0.03,100.0,100.0
3,870436,大地电气,24.14,21.55,4.28,124646.0,286255721.54,27.69,25.5,20.0,20.12,19.86,3.78,14.03,-64.93,5.96,2280650640.0,2145277165.0,0.63,1.86,23.92,43.52
4,301260,格力博,20.5,20.02,3.42,350422.0,660852247.41,23.42,20.5,16.5,16.8,17.08,2.5,16.51,14.13,2.12,10050989567.0,4351552835.0,0.0,0.0,46.43,54.72
5,301089,拓新药业,37.78,20.01,6.3,263767.0,902529011.32,19.6,37.78,31.61,32.2,31.48,5.98,28.99,-335.29,3.09,4780851210.0,3437085105.0,3.22,5.24,30.95,34.02
6,301488,豪恩汽电,73.8,20.0,12.3,69426.0,483238134.51,14.18,73.8,65.08,66.3,61.5,5.76,29.65,92.16,5.1,6789600000.0,1727750250.0,0.0,0.0,-3.4,33.48
7,300963,中洲特材,24.61,19.76,4.06,798867.0,1902040067.48,17.91,24.66,20.98,21.3,20.55,1.72,39.84,155.98,7.59,8062236000.0,4935092348.0,0.33,1.03,171.33,182.22
8,301076,新瀚新材,43.15,18.38,6.7,309015.0,1279893874.94,18.66,43.74,36.94,37.12,36.45,2.04,36.58,89.64,4.98,5804710600.0,3644855689.0,-0.14,1.17,25.36,39.55
9,830946,森萱医药,12.28,18.19,1.89,227368.0,256643942.12,18.48,12.45,10.53,10.64,10.39,5.14,5.33,45.14,4.51,5242557215.0,5240945465.0,0.99,0.82,20.63,39.39
10,871396,常辅股份,41.55,15.48,5.57,125512.0,530259796.08,23.93,46.58,37.97,38.01,35.98,2.14,29.64,106.21,7.43,2492180634.0,1759373214.0,0.24,0.68,117.2,161.16
11,301283,聚胶股份,36.3,15.38,4.84,70607.0,238248253.53,19.1,36.63,30.62,31.15,31.46,4.18,15.53,20.44,1.87,2904000000.0,1650116470.0,0.67,1.65,39.35,43.99
12,301335,天元宠物,30.91,15.34,4.11,169804.0,498970484.44,21.94,32.08,26.2,26.68,26.8,2.58,34.05,58.59,2.07,3894660000.0,1541636374.0,-0.61,0.39,25.14,37.38
13,836247,华密新材,32.3,15.19,4.26,149841.0,474535423.07,27.14,34.86,27.25,27.84,28.04,1.83,17.05,103.69,8.45,3914366586.0,2838304425.0,-1.07,0.28,34.53,55.51
14,300328,宜安科技,12.87,15.12,1.69,1680106.0,2115457379.19,22.9,13.42,10.86,10.98,11.18,2.51,24.48,-364.11,8.18,8885751732.0,8833555838.0,0.08,0.16,54.69,74.86
15,300946,恒而达,82.83,15.07,10.85,111901.0,882296389.24,19.16,86.0,72.21,73.0,71.98,1.58,19.8,124.13,8.28,9940096980.0,4680806130.0,0.28,-1.07,200.87,204.97
16,300695,兆丰股份,102.06,14.87,13.21,56940.0,552501505.0,18.63,104.85,88.3,88.3,88.85,1.67,8.03,57.52,2.79,7239102736.0,7239102736.0,0.09,0.04,96.16,128.83
17,300819,聚杰微纤,29.63,14.45,3.74,179095.0,502059188.56,20.74,31.0,25.63,25.64,25.89,2.09,13.29,75.14,4.96,4420944150.0,3993005468.0,0.14,0.65,124.47,127.92
18,301211,亨迪药业,19.22,13.46,2.28,188793.0,348799326.02,11.63,19.43,17.46,17.46,16.94,5.28,26.22,134.01,2.38,5535360000.0,1383840000.0,2.13,2.02,2.67,-9.6
19,300258,精锻科技,16.88,12.68,1.9,1227026.0,2070814763.72,22.9,17.98,14.55,14.62,14.98,2.88,24.62,53.93,2.13,8668193293.0,8412392000.0,0.36,0.9,49.91,89.45
20,688068,热景生物,111.0,12.14,12.02,54564.0,577142213.0,14.3,112.0,97.85,98.79,98.98,1.93,5.9,-106.89,3.44,10264690812.0,10264690812.0,0.43,0.36,72.68,79.5
21,301300,远翔新材,38.49,11.66,4.02,57892.0,215499317.4,17.73,40.46,34.35,34.65,34.47,2.96,18.93,36.48,3.04,2484144600.0,1176929592.0,0.29,0.55,39.71,49.59
22,301310,鑫宏业,42.56,10.6,4.08,106389.0,447668130.21,14.99,44.0,38.23,38.24,38.48,1.82,21.44,42.01,2.5,5785522982.0,2112157466.0,0.33,0.24,39.82,66.25
23,688395,正弦电气,23.36,10.45,2.21,64972.0,148274065.0,14.52,24.13,21.06,21.06,21.15,4.28,7.5,55.23,2.63,2022922739.0,2022922739.0,-0.17,-0.21,26.13,37.49
24,837242,建邦科技,38.78,10.3,3.62,74774.0,287004735.71,23.04,42.5,34.4,35.63,35.16,4.89,20.42,34.16,4.08,2553207335.0,1420093546.0,0.31,0.67,31.5,62.06
25,300004,南风股份,8.94,10.23,0.83,695906.0,611909459.68,14.18,9.25,8.1,8.14,8.11,1.86,14.5,66.06,2.43,4291142766.0,4291142766.0,-0.22,-0.45,37.75,45.37
26,600798,宁波海运,4.48,10.07,0.41,1728460.0,774350053.0,0.0,4.48,4.48,4.48,4.07,7.21,14.33,-29.09,1.38,5405273220.0,5405273220.0,0.0,0.0,48.84,47.85
