序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301007,德迈仕,27.3,20.0,4.55,227099.0,615148998.08,5.71,27.3,26.0,27.3,22.75,3.01,14.84,96.25,6.36,4186182000.0,4176722550.0,0.0,0.0,25.0,48.53
2,301501,恒鑫生活,94.32,20.0,15.72,72666.0,636364453.12,19.87,94.32,78.7,79.29,78.6,1.48,30.05,29.38,4.74,9620640000.0,2281070910.0,0.0,0.0,136.27,136.27
3,301075,多瑞医药,28.92,20.0,4.82,45626.0,125808952.8,19.05,28.92,24.33,24.39,24.1,2.31,5.7,-37.08,3.5,2313600000.0,2313600000.0,0.0,0.0,46.21,60.93
4,301137,哈焊华通,27.49,19.99,4.58,134273.0,354328353.32,18.29,27.49,23.3,23.39,22.91,1.12,13.2,203.17,3.67,4998050366.0,2795782482.0,0.0,0.0,50.38,57.36
5,300121,阳谷华泰,15.08,19.97,2.51,710608.0,987288656.12,21.0,15.08,12.44,12.59,12.57,3.49,16.42,27.03,1.93,6766653054.0,6527916311.0,0.0,0.0,16.0,25.46
6,688621,阳光诺和,53.57,19.18,8.62,63899.0,311364774.0,19.24,53.57,44.92,44.92,44.95,2.28,5.71,50.71,5.82,5999840000.0,5999840000.0,3.28,4.53,14.17,42.1
7,430300,辰光医疗,22.6,18.64,3.55,177698.0,394224808.39,24.57,24.38,19.7,19.7,19.05,2.16,26.71,-56.51,8.84,1940145048.0,1503615426.0,-0.13,0.8,37.3,94.83
8,300584,海辰药业,33.99,16.01,4.69,300319.0,1030348991.39,16.25,35.16,30.4,30.4,29.3,2.55,36.57,67.81,3.93,4078800000.0,2791092963.0,-0.73,-0.44,68.1,68.6
9,300353,东土科技,25.47,14.52,3.23,1233573.0,2971109647.16,18.97,25.76,21.54,22.22,22.24,2.22,23.62,-78.49,7.41,15661321679.0,13300498872.0,-0.51,0.43,93.69,121.86
10,301168,通灵股份,36.76,14.41,4.63,90134.0,316408280.53,18.86,37.93,31.87,32.25,32.13,5.32,18.15,52.81,2.06,4411200000.0,1825244280.0,-0.3,-0.54,34.41,37.01
11,301277,新天地,14.57,14.36,1.83,450420.0,645280298.75,19.15,15.2,12.76,12.76,12.74,2.66,44.59,25.25,3.84,5712582288.0,1471838088.0,-0.48,-0.21,44.26,51.93
12,301209,联合化学,123.18,14.32,15.43,50981.0,608692694.82,15.73,124.99,108.04,108.04,107.75,2.02,20.81,148.93,13.2,9854400000.0,3017910000.0,0.11,-0.27,274.29,355.38
13,688600,皖仪科技,21.92,13.69,2.64,65044.0,134413988.0,16.55,22.28,19.09,19.51,19.28,3.54,4.83,-135.43,3.99,2952810101.0,2952810101.0,0.09,-0.5,37.09,62.97
14,830946,森萱医药,13.04,12.32,1.43,232349.0,300176115.88,16.88,13.6,11.64,11.64,11.61,1.39,5.44,47.94,4.79,5567015154.0,5565303654.0,-0.84,0.38,31.45,50.4
15,300558,贝达药业,55.33,12.19,6.01,176055.0,920174976.1,11.74,55.39,49.6,49.9,49.32,5.19,4.22,57.84,4.18,23154824017.0,23079611846.0,1.11,1.75,7.69,2.6
16,830896,旺成科技,22.89,11.39,2.34,62084.0,139348296.5,16.55,24.0,20.6,20.84,20.55,2.11,13.98,42.1,5.42,2317022854.0,1016357431.0,-0.35,-0.43,14.11,62.34
17,301281,科源制药,36.12,10.7,3.49,101446.0,361957806.35,14.16,37.9,33.28,33.73,32.63,2.97,14.73,42.36,2.87,3911434800.0,2486934240.0,-0.03,0.06,1.2,21.58
18,688557,兰剑智能,31.77,10.47,3.01,111824.0,350607925.0,19.05,33.8,28.32,28.68,28.76,2.28,10.94,493.5,2.77,3247147525.0,3247147525.0,0.32,0.16,39.77,65.73
19,688080,映翰通,46.15,10.41,4.35,28443.0,125851318.0,13.01,46.57,41.13,41.51,41.8,4.59,3.85,38.26,3.2,3408262508.0,3408262508.0,-0.65,0.65,-3.77,40.19
20,301230,泓博医药,32.78,10.15,3.02,115352.0,362658113.67,12.84,33.38,29.56,29.56,29.76,4.23,15.01,95.53,4.37,4575648912.0,2519480798.0,0.55,-0.64,-15.43,28.45
21,301479,弘景光电,149.34,10.12,13.72,33495.0,482879375.55,10.26,149.94,136.02,136.3,135.62,2.2,23.58,68.51,8.45,9490059250.0,2121141282.0,-0.05,0.05,256.42,256.42
22,600375,汉马科技,6.88,10.08,0.63,673158.0,457313773.0,9.6,6.88,6.28,6.28,6.25,3.18,6.19,234.48,3.33,11029131005.0,7483278029.0,0.0,0.0,11.69,24.86
23,600841,动力新科,6.12,10.07,0.56,521176.0,311530480.0,10.61,6.12,5.53,5.55,5.56,5.86,5.0,-10.1,2.57,8493469318.0,6383309842.0,0.0,0.0,10.87,20.71
24,002471,中超控股,4.71,10.05,0.43,2221542.0,1035769922.82,4.44,4.71,4.52,4.65,4.28,1.07,17.02,-79.65,3.73,6447990000.0,6146534754.0,0.0,0.0,76.4,72.53
25,603086,先达股份,9.64,10.05,0.88,647109.0,601753677.0,10.16,9.64,8.75,8.75,8.76,1.75,14.88,48.31,2.11,4191598699.0,4191598699.0,0.0,0.0,69.42,125.23
26,000510,新金路,5.37,10.04,0.49,651400.0,342117960.61,9.02,5.37,4.93,4.99,4.88,0.85,10.74,-23.74,2.73,3482679073.0,3257790067.0,0.0,0.0,45.92,49.17
27,002639,雪人股份,9.21,10.04,0.84,958366.0,873252410.0,10.04,9.21,8.37,8.37,8.37,1.48,14.73,178.6,2.87,7115666059.0,5991858433.0,0.0,0.0,18.99,34.45
28,603333,尚纬股份,6.8,10.03,0.62,87400.0,59432000.0,0.0,6.8,6.8,6.8,6.18,0.93,1.41,-72.9,2.04,4226387585.0,4226387585.0,0.0,0.0,36.0,22.08
29,603332,苏州龙杰,16.34,10.03,1.49,371527.0,580261288.0,16.23,16.34,13.93,14.1,14.85,1.06,17.17,67.37,2.76,3535112987.0,3535112987.0,0.0,0.0,74.76,89.78
30,000695,滨海能源,15.14,10.03,1.38,394572.0,597258568.86,1.89,15.14,14.88,15.14,13.76,36.75,17.8,-85.37,22.89,3363313740.0,3356846311.0,0.0,0.0,32.81,46.28
