序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301501,恒鑫生活,94.32,20.0,15.72,72759.0,637241629.12,19.87,94.32,78.7,79.29,78.6,1.4,30.09,29.38,4.74,9620640000.0,2281070910.0,0.0,0.0,136.27,136.27
2,300584,海辰药业,35.16,20.0,5.86,307647.0,1055806523.39,16.25,35.16,30.4,30.4,29.3,2.46,37.47,70.15,4.06,4219200000.0,2887167654.0,2.18,1.97,73.89,74.4
3,301007,德迈仕,27.3,20.0,4.55,227187.0,615389238.08,5.71,27.3,26.0,27.3,22.75,2.84,14.85,96.25,6.36,4186182000.0,4176722550.0,0.0,0.0,25.0,48.53
4,301075,多瑞医药,28.92,20.0,4.82,45673.0,125944876.8,19.05,28.92,24.33,24.39,24.1,2.17,5.71,-37.08,3.5,2313600000.0,2313600000.0,0.0,0.0,46.21,60.93
5,301137,哈焊华通,27.49,19.99,4.58,134558.0,355111818.32,18.29,27.49,23.3,23.39,22.91,1.06,13.23,203.17,3.67,4998050366.0,2795782482.0,0.0,0.0,50.38,57.36
6,300121,阳谷华泰,15.08,19.97,2.51,725177.0,1009258708.12,21.0,15.08,12.44,12.59,12.57,3.35,16.75,27.03,1.93,6766653054.0,6527916311.0,0.0,0.0,16.0,25.46
7,688621,阳光诺和,53.28,18.53,8.33,84159.0,419969017.0,20.07,53.94,44.92,44.92,44.95,2.82,7.51,50.44,5.79,5967360000.0,5967360000.0,0.13,-0.56,13.55,41.33
8,430300,辰光医疗,22.42,17.69,3.37,178870.0,396864906.29,24.57,24.38,19.7,19.7,19.05,2.05,26.88,-56.06,8.77,1924692565.0,1491639728.0,-0.36,-0.53,36.21,93.28
9,301277,新天地,14.89,16.88,2.15,461605.0,661724578.35,19.15,15.2,12.76,12.76,12.74,2.55,45.7,25.8,3.92,5838047376.0,1504163976.0,0.4,2.34,47.43,55.27
10,300204,舒泰神,17.0,15.02,2.22,556182.0,863974652.74,19.69,17.36,14.45,14.59,14.78,2.25,11.78,-869.59,8.52,8122133435.0,8023648117.0,-1.16,2.16,126.36,129.42
11,301209,联合化学,122.99,14.14,15.24,51705.0,617582582.82,15.73,124.99,108.04,108.04,107.75,1.91,21.1,148.7,13.18,9839200000.0,3013255000.0,0.22,0.41,273.72,354.68
12,688600,皖仪科技,21.99,14.06,2.71,66897.0,138461363.0,16.55,22.28,19.09,19.51,19.28,3.42,4.97,-135.86,4.01,2962239695.0,2962239695.0,0.37,0.41,37.52,63.49
13,300353,东土科技,25.33,13.89,3.09,1251488.0,3016698761.16,18.97,25.76,21.54,22.22,22.24,2.11,23.97,-78.06,7.37,15575236676.0,13227390516.0,0.08,-0.35,92.62,120.64
14,688080,映翰通,47.35,13.28,5.55,34248.0,153094250.0,15.96,47.8,41.13,41.51,41.8,5.19,4.64,39.25,3.28,3496884719.0,3496884719.0,-0.38,0.53,-1.27,43.83
15,830946,森萱医药,13.13,13.09,1.52,237672.0,307064491.85,16.88,13.6,11.64,11.64,11.61,1.33,5.57,48.27,4.82,5605437804.0,5603714492.0,1.39,1.55,32.36,51.44
16,301168,通灵股份,36.0,12.04,3.87,92875.0,326380523.53,18.86,37.93,31.87,32.25,32.13,5.12,18.7,51.72,2.02,4320000000.0,1787508000.0,-0.69,-1.1,31.63,34.18
17,300558,贝达药业,55.03,11.58,5.71,185672.0,973196576.1,12.04,55.54,49.6,49.9,49.32,5.15,4.45,57.52,4.15,23029278252.0,22954473881.0,-0.15,-0.25,7.1,2.04
18,300429,强力新材,12.14,10.56,1.16,424376.0,495121812.99,12.75,12.32,10.92,10.99,10.98,6.26,10.65,-289.51,3.74,6510689915.0,4839546852.0,-0.33,1.25,-7.75,1.25
19,301297,富乐德,47.59,10.42,4.49,224358.0,1001564483.85,12.2,47.59,42.33,42.33,43.1,2.28,16.21,139.33,10.35,16103980100.0,6585980100.0,0.91,0.85,11.01,11.98
20,688719,爱科赛博,35.7,10.39,3.36,63125.0,220874022.0,9.43,36.18,33.13,33.32,32.34,2.51,7.24,-48.92,2.43,4119259423.0,3111882535.0,1.28,1.59,3.69,26.15
