序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002596,海南瑞泽,4.034582138061523,3.61,3.82,266692202,4138738263.73,4142765648.3199997,6.223741054534912,-0.27624309062957764,093000,1,0/0,6.340057373046875,水泥建材
2,603017,中衡设计,6.914893627166748,12.06,12.41,811702608,3327423682.6800003,3327423658.56,24.006607055664062,-0.3305785059928894,093026,4,5/3,5.673758506774902,工程咨询
3,603042,华脉科技,7.130229473114014,18.18,18.67,1201604464,2919523291.2,2919523291.2,40.9632682800293,-0.7099945545196533,093101,3,3/2,6.599882125854492,通信设备
4,603093,南华期货,-1.2131716012954712,17.1,19.04,856301200,10432126770.300001,10432126684.800001,7.777836799621582,0.29325512051582336,093135,1,4/3,13.807047843933105,多元金融
5,000815,美利云,6.072874546051025,13.1,13.59,831262608,9107945758.5,9107945824.0,8.986665725708008,0.0,093430,1,0/0,5.5870442390441895,造纸印刷
6,002775,文科股份,2.902374505996704,3.9,4.17,110489923,1711513393.2,2353086777.6,6.279062747955322,-0.2557544708251953,094036,1,0/0,10.554089546203613,工程建设
7,600151,航天机电,8.993903160095215,7.15,7.22,389399136,10254903852.050001,10254903859.2,3.8275527954101562,0.14005602896213531,094049,2,0/0,9.756096839904785,光伏设备
8,603353,XD和顺石,3.816793918609619,16.32,17.29,127312226,2781221760.0,2829790080.0,4.5068182945251465,0.061312079429626465,095037,1,0/0,10.496183395385742,石油行业
9,603928,兴业股份,2.2514071464538574,10.9,11.73,180478406,2856672000.0,2856672000.0,6.209092617034912,0.0,095334,1,0/0,10.97560977935791,塑料制品
10,603310,巍华新材,5.451713562011719,20.31,21.19,137304691,1402852320.0,7013855400.0,9.76758861541748,-0.19656018912792206,095446,1,0/0,10.6957426071167,化学原料
11,605099,XD共创草,4.125263690948486,34.58,36.53,479946528,13835112200.0,13888780360.0,3.44303560256958,0.6695778369903564,100433,2,5/4,11.171334266662598,家用轻工
12,002227,奥 特 迅,7.224026203155518,13.21,13.55,253007016,3248824678.86,3273519505.7000003,7.909106254577637,0.07575757056474686,100445,1,0/0,10.957792282104492,电源设备
13,002882,金龙羽,6.954046249389648,26.3,27.05,1412729792,6491028045.0,11385270000.0,21.88637924194336,0.1523229330778122,102133,2,0/0,12.32208251953125,电网设备
