序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002596,海南瑞泽,3.7463977336883545,3.6,3.82,269164832,4127273614.8,4131289843.2000003,6.283446311950684,-0.5524861812591553,093000,1,0/0,6.340057373046875,水泥建材
2,603017,中衡设计,7.446808338165283,12.12,12.41,818378352,3343978029.3599997,3343978005.12,24.20685577392578,0.1652892529964447,093026,4,5/3,5.673758506774902,工程咨询
3,603042,华脉科技,6.835592746734619,18.13,18.67,1206302240,2911493799.2,2911493799.2,41.124176025390625,-0.27502748370170593,093101,3,3/2,6.599882125854492,通信设备
4,603093,南华期货,-2.0797226428985596,16.95,19.04,865474944,10340616886.35,10340616801.6,7.86625337600708,0.3552398085594177,093135,1,4/3,13.807047843933105,多元金融
5,000815,美利云,6.072874546051025,13.1,13.59,839502528,9107945758.5,9107945824.0,9.077150344848633,0.0,093430,1,0/0,5.5870442390441895,造纸印刷
6,002775,文科股份,2.902374505996704,3.9,4.17,111112394,1711513393.2,2353086777.6,6.315384864807129,0.0,094036,1,0/0,10.554089546203613,工程建设
7,600151,航天机电,7.77439022064209,7.07,7.22,422562912,10140163669.09,10140163676.16,4.15285062789917,-0.28208744525909424,094049,2,0/0,9.756096839904785,光伏设备
8,603353,XD和顺石,3.816793918609619,16.32,17.29,128944109,2781221760.0,2829790080.0,4.565497875213623,0.0,095037,1,0/0,10.496183395385742,石油行业
9,603928,兴业股份,2.2514071464538574,10.9,11.73,182172271,2856672000.0,2856672000.0,6.268387317657471,0.0,095334,1,0/0,10.97560977935791,塑料制品
10,603310,巍华新材,5.34787130355835,20.29,21.19,139256473,1401470880.0,7006948600.0,9.906864166259766,0.049309663474559784,095446,1,0/0,10.6957426071167,化学原料
11,605099,XD共创草,3.8542606830596924,34.49,36.53,484011552,13799104100.0,13852632580.0,3.472503900527954,-0.46176043152809143,100433,2,5/4,11.171334266662598,家用轻工
12,002227,奥 特 迅,6.980519771575928,13.18,13.55,257406367,3241446575.88,3266085320.6,8.044629096984863,-0.07581501454114914,100445,1,0/0,10.957792282104492,电源设备
13,002882,金龙羽,7.157381057739258,26.35,27.05,1437254544,6503368402.5,11406915000.0,22.263031005859375,-0.037936266511678696,102133,2,0/0,12.32208251953125,电网设备
