序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002596,海南瑞泽,3.4582133293151855,3.59,3.82,276467952,4115808965.87,4119814038.08,6.4606170654296875,0.0,093000,1,0/0,6.916426658630371,水泥建材
2,603042,华脉科技,9.95875072479248,18.66,18.67,1268065296,2996606414.4,2996606414.4,43.20562744140625,2.246575355529785,093101,3,3/2,6.599882125854492,通信设备
3,603093,南华期货,-2.1374928951263428,16.94,19.04,887035008,10334516227.42,10334516142.720001,8.074509620666504,0.6535947918891907,093135,1,4/3,13.807047843933105,多元金融
4,000815,美利云,5.991902828216553,13.09,13.59,855822592,9100993128.15,9100993193.6,9.256477355957031,-0.07633587718009949,093430,1,0/0,5.5870442390441895,造纸印刷
5,002775,文科股份,3.430079221725464,3.92,4.17,115027905,1720290384.96,2365153889.2799997,6.543275833129883,0.0,094036,1,0/0,10.554089546203613,工程建设
6,600151,航天机电,8.079268455505371,7.09,7.22,464374736,10168848714.83,10168848721.92,4.564075946807861,0.0,094049,2,0/0,9.756096839904785,光伏设备
7,603353,XD和顺石,3.9440202713012695,16.34,17.29,133739910,2784630120.0,2833257960.0,4.737774848937988,-0.12224939465522766,095037,1,0/0,10.496183395385742,石油行业
8,603928,兴业股份,2.3452157974243164,10.91,11.73,190585660,2859292800.0,2859292800.0,6.562076568603516,0.18365472555160522,095334,1,0/0,10.97560977935791,塑料制品
9,603310,巍华新材,6.593976974487305,20.53,21.19,149049285,1418048160.0,7089830200.0,10.598776817321777,-0.04868549108505249,095446,1,0/0,10.6957426071167,化学原料
10,605099,XD共创草,4.155375003814697,34.59,36.53,495427088,13839113100.000002,13892796780.000002,3.5548105239868164,0.0,100433,2,5/4,11.171334266662598,家用轻工
11,002227,奥 特 迅,7.061688423156738,13.19,13.55,269969936,3243905943.54,3268563382.2999997,8.432899475097656,0.1518602818250656,100445,1,0/0,10.957792282104492,电源设备
12,002882,金龙羽,6.303375244140625,26.14,27.05,1485244208,6451538901.0,11316006000.0,23.002635955810547,-0.2670736312866211,102133,2,0/0,12.32208251953125,电网设备
