序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-1.2401819229125977,23.89,26.61,722575696,9579890000.0,9579890000.0,7.69572639465332,-0.04184100404381752,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,0.9174311757087708,13.2,14.39,1200155136,3114599149.2,6622846982.4,36.82267761230469,-0.22675737738609314,093024,1,2/1,9.403669357299805,农牧饲渔
3,603238,诺邦股份,2.6047565937042236,18.12,19.43,410232976,3216463080.0,3216463080.0,12.169363021850586,-0.33003300428390503,093024,3,2/1,7.417893409729004,美容护理
4,002731,萃华珠宝,3.309859275817871,14.67,15.62,1053949696,3369059388.0,3757808520.0,30.158559799194336,-0.8783783912658691,093036,2,3/2,8.169013977050781,珠宝首饰
5,002969,嘉美包装,4.594594478607178,3.87,4.07,732470912,3675632438.88,3697596515.52,19.311176300048828,1.044386386871338,093051,5,2/1,7.837838172912598,包装材料
6,603823,百合花,5.769230842590332,12.1,12.58,707826976,4973481198.4,5038049315.2,13.991833686828613,0.08271298557519913,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,4.754828929901123,7.05,7.4,305748544,2005561440.0,2005561440.0,15.042989730834961,0.0,093352,1,0/0,10.104011535644531,铁路公路
8,603518,锦泓集团,6.142506122589111,12.96,13.43,1024164432,4458926024.64,4489557580.8,22.896596908569336,-0.07710099965333939,094450,2,7/4,12.121212005615234,纺织服装
9,000506,中润资源,7.462686538696289,7.92,8.11,689244944,7355074011.12,7357820659.2,9.338895797729492,0.0,094909,1,0/0,7.869741916656494,贵金属
10,603595,东尼电子,5.936819076538086,19.45,20.2,259004601,4521003240.7,4521003240.7,5.699779510498047,0.05144032835960388,095123,2,0/0,11.165576934814453,消费电子
11,603211,晋拓股份,6.8322978019714355,18.92,19.48,360342560,1285651840.0,5142607360.0,28.109561920166016,-0.15831135213375092,095248,1,0/0,11.180124282836914,汽车零部
12,301005,超捷股份,14.270806312561035,43.8,46.0,1185216176,5797884226.799999,5906953366.2,21.16250228881836,0.0,100842,1,0/0,19.9582576751709,汽车零部
13,605388,均瑶健康,6.014271259307861,10.4,10.79,1141504848,6245033600.0,6245033600.0,18.749248504638672,-0.191938579082489,100901,3,8/5,17.125381469726562,食品饮料
14,002940,昂利康,4.275534152984619,17.56,18.52,451726912,3253437200.52,3542346946.16,14.046225547790527,-0.5099150538444519,101430,1,0/0,14.073634147644043,化学制药
15,600818,中路股份,6.016408443450928,11.63,12.07,278308992,2767450493.3,3738439123.5200005,9.969831466674805,0.17226529121398926,101554,1,0/0,11.485871315002441,交运设备
16,603086,先达股份,4.852320671081543,9.94,10.43,779909456,4322042641.42,4322042571.84,17.851652145385742,0.20161288976669312,101841,2,0/0,9.493670463562012,农药兽药
17,002658,雪迪龙,4.920405387878418,7.25,7.6,325287728,2600268680.25,4609266728.0,12.28320026397705,0.0,104545,1,0/0,10.70911693572998,仪器仪表
18,603063,禾望电气,8.953167915344238,31.64,31.94,862794432,14348613123.6,14348612933.76,6.212292671203613,-0.06317119300365448,140650,1,0/0,11.053719520568848,风电设备
