序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-4.588673114776611,23.08,26.61,601162912,9255080000.0,9255080000.0,6.379289627075195,0.13015183806419373,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,4.434250831604004,13.66,14.39,984459728,3223138210.46,6853643165.12,30.01624298095703,0.07326007634401321,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,6.058889865875244,18.73,19.43,314674384,3324743570.0,3324743570.0,9.248298645019531,-0.2662406861782074,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,5.985915660858154,15.05,15.62,783087808,3456328820.0,3855147800.0,22.245508193969727,-0.13271400332450867,093036,2,3/2,5.211267471313477,珠宝首饰
5,603823,百合花,6.555943965911865,12.19,12.58,639727600,5010474033.76,5075522409.28,12.634921073913574,0.0,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,4.309063911437988,7.02,7.4,274395664,1997027135.9999998,1997027135.9999998,13.484163284301758,-0.1422475129365921,093352,1,0/0,10.104011535644531,铁路公路
7,000506,中润资源,7.598371982574463,7.93,8.11,569795184,7364360720.73,7367110836.8,7.71382999420166,0.6345177292823792,094909,1,0/0,7.869741916656494,贵金属
8,603595,东尼电子,4.193899631500244,19.13,20.2,196147002,4446621696.38,4446621696.38,4.308681488037109,-0.15657620131969452,095123,2,0/0,11.165576934814453,消费电子
9,603211,晋拓股份,5.590062141418457,18.7,19.48,254481727,1270702400.0,5082809600.0,19.93482208251953,0.0,095248,1,0/0,11.180124282836914,汽车零部
10,002104,恒宝股份,9.166666984558105,10.48,10.56,2416197504,6283200201.92,7421749036.8,39.99763870239258,-0.3802281320095062,100015,2,5/3,14.479166030883789,通信设备
11,301005,超捷股份,11.661883354187012,42.8,46.0,1035388768,5665512440.799999,5772091417.2,18.549266815185547,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,002940,昂利康,5.997624397277832,17.85,18.52,378929456,3307167085.9500003,3600848120.1000004,11.807295799255371,-0.16778524219989777,101430,1,0/0,14.073634147644043,化学制药
13,600818,中路股份,7.20145845413208,11.76,12.07,211479651,2798385021.6,3780227351.04,7.569575309753418,-0.2544529139995575,101554,1,0/0,11.485871315002441,交运设备
14,603086,先达股份,6.751054763793945,10.12,10.43,637549744,4400309007.16,4400308936.32,14.586591720581055,-0.4916420578956604,101841,2,0/0,9.493670463562012,农药兽药
