序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-4.671351909637451,23.06,26.61,692663648,9247060000.0,9247060000.0,7.383831024169922,0.9190372228622437,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,2.1406726837158203,13.36,14.39,1144020480,3152351866.16,6703123915.5199995,35.0258903503418,0.0749063640832901,093024,1,2/1,8.639142990112305,农牧饲渔
3,603238,诺邦股份,3.624008893966675,18.3,19.43,393934736,3248414700.0,3248414700.0,11.666459083557129,-0.21810249984264374,093024,3,2/1,6.738391399383545,美容护理
4,002731,萃华珠宝,5.633802890777588,15.0,15.62,909942416,3444846000.0,3842340000.0,25.888071060180664,-0.13315579295158386,093036,2,3/2,5.211267471313477,珠宝首饰
5,002969,嘉美包装,3.2432432174682617,3.82,4.07,683407264,3628143647.68,3649823950.72,17.95655059814453,0.2624672055244446,093051,5,2/1,7.027027130126953,包装材料
6,603823,百合花,6.555943965911865,12.19,12.58,684790256,5010474033.76,5075522409.28,13.528565406799316,-0.08196721225976944,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,5.349182605743408,7.09,7.4,296956800,2016940512.0,2016940512.0,14.604079246520996,0.28288543224334717,093352,1,0/0,10.104011535644531,铁路公路
8,603518,锦泓集团,7.043406963348389,13.07,13.43,961380096,4496771847.38,4527663393.6,21.49464988708496,-0.3051106035709381,094450,2,7/4,12.121212005615234,纺织服装
9,000506,中润资源,8.548168182373047,8.0,8.11,646497472,7429367688.0,7432142080.0,8.758463859558105,0.0,094909,1,0/0,7.869741916656494,贵金属
10,603595,东尼电子,6.154684066772461,19.49,20.2,247235371,4530300933.74,4530300933.74,5.4397149085998535,0.2056555300951004,095123,2,0/0,11.165576934814453,消费电子
11,002115,三维通信,8.85750961303711,8.48,8.57,1372461728,6378618111.360001,6877206461.440001,21.74904441833496,0.3550295829772949,095239,1,0/0,11.039793968200684,互联网服
12,603211,晋拓股份,7.227554798126221,18.99,19.48,340505552,1290408480.0,5161633920.0,26.574508666992188,0.21108178794384003,095248,1,0/0,11.180124282836914,汽车零部
13,301005,超捷股份,12.209757804870605,43.01,46.0,1136881920,5693310515.86,5800412426.49,20.326824188232422,0.0,100842,1,0/0,19.9582576751709,汽车零部
14,605388,均瑶健康,6.7278289794921875,10.47,10.79,1085930032,6287067480.0,6287067480.0,17.86113166809082,-0.2857142686843872,100901,3,8/5,17.125381469726562,食品饮料
15,002940,昂利康,3.9192399978637695,17.5,18.52,420124048,3242320672.5,3530243255.0,13.064719200134277,-0.2849002778530121,101430,1,0/0,14.073634147644043,化学制药
16,600818,中路股份,5.83409309387207,11.61,12.07,265420393,2762691335.1,3732010165.4399996,9.503194808959961,0.0,101554,1,0/0,11.485871315002441,交运设备
17,603086,先达股份,4.430379867553711,9.9,10.43,751108128,4304650115.7,4304650046.400001,17.184612274169922,-0.3021148145198822,101841,2,0/0,9.493670463562012,农药兽药
18,002658,雪迪龙,5.209840774536133,7.27,7.6,312000240,2607441835.23,4621981946.559999,11.773097038269043,0.0,104545,1,0/0,10.70911693572998,仪器仪表
