序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-1.1988425254821777,23.9,26.61,718573184,9583900000.0,9583900000.0,7.653980731964111,-1.1579817533493042,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,1.3761467933654785,13.26,14.39,1186627360,3128756418.06,6652950832.32,36.38861083984375,0.0,093024,1,2/1,9.403669357299805,农牧饲渔
3,603238,诺邦股份,2.944507360458374,18.18,19.43,405042160,3227113620.0,3227113620.0,12.008583068847656,0.0,093024,3,2/1,7.134767532348633,美容护理
4,002731,萃华珠宝,3.873239517211914,14.75,15.62,1028631584,3387431900.0,3778301000.0,29.40669822692871,1.0273972749710083,093036,2,3/2,8.169013977050781,珠宝首饰
5,002969,嘉美包装,2.4324324131011963,3.79,4.07,718055072,3599650372.96,3621160411.84,18.913240432739258,0.0,093051,5,2/1,7.567567348480225,包装材料
6,603823,百合花,5.594405651092529,12.08,12.58,700458288,4965260568.32,5029721960.96,13.84316349029541,-0.08271298557519913,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,4.754828929901123,7.05,7.4,303986976,2005561440.0,2005561440.0,14.95500373840332,0.14204545319080353,093352,1,0/0,10.104011535644531,铁路公路
8,603518,锦泓集团,7.125307083129883,13.08,13.43,1009973424,4500212376.72,4531127558.4,22.578969955444336,0.6928406953811646,094450,2,7/4,12.121212005615234,纺织服装
9,000506,中润资源,7.327001571655273,7.91,8.11,677786064,7345787301.51,7348530481.6,9.182984352111816,0.25348541140556335,094909,1,0/0,7.869741916656494,贵金属
10,603595,东尼电子,5.773420810699463,19.42,20.2,257533812,4514029970.92,4514029970.92,5.66721248626709,0.2063983529806137,095123,2,0/0,11.165576934814453,消费电子
11,002115,三维通信,8.472399711608887,8.45,8.57,1486148864,6356052245.4,6852876721.599999,23.52924919128418,-0.23612749576568604,095239,1,0/0,11.039793968200684,互联网服
12,603211,晋拓股份,7.28402042388916,19.0,19.48,354448256,1291088000.0,5164352000.0,27.652475357055664,-0.10515246540307999,095248,1,0/0,11.180124282836914,汽车零部
13,301005,超捷股份,13.696843147277832,43.58,46.0,1178062304,5768762433.88,5877283737.42,21.038909912109375,0.0,100842,1,0/0,19.9582576751709,汽车零部
14,605388,均瑶健康,6.014271259307861,10.4,10.79,1127598384,6245033600.0,6245033600.0,18.52800750732422,0.0,100901,3,8/5,17.125381469726562,食品饮料
15,002940,昂利康,3.325415849685669,17.4,18.52,444982656,3223793125.7999997,3510070436.3999996,13.838654518127441,-0.45766589045524597,101430,1,0/0,14.073634147644043,化学制药
16,600818,中路股份,6.016408443450928,11.63,12.07,276678464,2767450493.3,3738439123.5200005,9.910829544067383,-0.17167381942272186,101554,1,0/0,11.485871315002441,交运设备
17,603086,先达股份,4.95780611038208,9.95,10.43,772315472,4326390772.849999,4326390703.2,17.675880432128906,0.0,101841,2,0/0,9.493670463562012,农药兽药
18,002658,雪迪龙,5.35455846786499,7.28,7.6,322481440,2611028412.7200003,4628339555.84,12.175521850585938,0.13755157589912415,104545,1,0/0,10.70911693572998,仪器仪表
