序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,2.3976850509643555,24.77,26.61,508298496,9932770000.0,9932770000.0,5.390238285064697,1.019575834274292,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,4.357798099517822,13.65,14.39,901166656,3220778665.65,6848625856.8,27.428752899169922,0.22026431560516357,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,6.908267021179199,18.88,19.43,278475248,3351369920.0,3351369920.0,8.16877555847168,0.42553189396858215,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,7.3943657875061035,15.25,15.62,713076448,3502260100.0,3906379000.0,20.22869110107422,0.5273566246032715,093036,2,3/2,5.211267471313477,珠宝首饰
5,600698,湖南天雁,9.941520690917969,7.52,7.52,737469360,6244196437.92,8055574640.639999,11.971678733825684,0.5347593426704407,093054,4,0/0,4.678362846374512,汽车零部
6,603823,百合花,7.604894638061523,12.31,12.58,584119024,5059797814.24,5125486534.72,11.529458045959473,-0.4850444793701172,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,5.794948101043701,7.12,7.4,261864552,2025474816.0,2025474816.0,12.86007022857666,0.0,093352,1,0/0,10.104011535644531,铁路公路
8,300082,奥克股份,17.128463745117188,9.3,9.53,932891952,6307331963.400001,6324913334.400001,15.205682754516602,0.0,094451,1,0/0,18.513853073120117,化学原料
9,000506,中润资源,9.633649826049805,8.08,8.11,462985152,7503661364.88,7506463500.8,6.27057409286499,0.12391573935747147,094909,1,0/0,7.869741916656494,贵金属
10,603595,东尼电子,5.283224582672119,19.33,20.2,169952627,4493110161.58,4493110161.58,3.7233753204345703,-0.051706306636333466,095123,2,0/0,11.165576934814453,消费电子
11,603211,晋拓股份,5.759458065032959,18.73,19.48,224086703,1272740960.0,5090963840.0,17.545045852661133,-0.053361792117357254,095248,1,0/0,11.180124282836914,汽车零部
12,002104,恒宝股份,7.708333492279053,10.34,10.56,2145230832,6199264321.36,7322603534.4,35.62480163574219,0.0,100015,2,5/3,14.479166030883789,通信设备
13,301005,超捷股份,14.296895027160645,43.81,46.0,936317040,5799207944.66,5908301985.690001,16.814605712890625,0.0,100842,1,0/0,19.9582576751709,汽车零部
