序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-7.399752140045166,22.4,26.61,392958016,8982400000.0,8982400000.0,4.16553258895874,-0.35587188601493835,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,3.9755351543426514,13.6,14.39,858978608,3208980941.6,6823539315.2,26.116592407226562,0.0,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,6.172140121459961,18.75,19.43,241534061,3328293750.0,3328293750.0,7.067533016204834,-0.15974441170692444,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,8.873239517211914,15.46,15.62,663776192,3550487944.0,3960171760.0,18.826662063598633,0.3896103799343109,093036,2,3/2,5.211267471313477,珠宝首饰
5,600561,江西长运,7.1322431564331055,7.21,7.4,230672973,2051077728.0,2051077728.0,11.350105285644531,1.2640448808670044,093352,1,0/0,10.104011535644531,铁路公路
6,300651,金陵体育,19.44444465637207,29.24,29.38,708108096,2192300462.24,3764730059.12,33.84485626220703,0.0,093936,4,3/2,15.522876739501953,家用轻工
7,603518,锦泓集团,7.371007442474365,13.11,13.43,634353728,4510533964.74,4541520052.8,14.322564125061035,-1.5026295185089111,094450,1,7/4,12.121212005615234,纺织服装
8,300082,奥克股份,15.23929500579834,9.15,9.53,867600032,6205600802.7,6222898603.2,14.171581268310547,0.0,094451,1,0/0,18.513853073120117,化学原料
9,603595,东尼电子,5.718954086303711,19.41,20.2,138999043,4511705547.66,4511705547.66,3.0336556434631348,-0.7668711543083191,095123,2,0/0,11.165576934814453,消费电子
10,603211,晋拓股份,6.49350643157959,18.86,19.48,191832495,1281574720.0,5126298880.0,15.020029067993164,-0.3697834312915802,095248,1,0/0,11.180124282836914,汽车零部
11,001379,腾达科技,7.479359149932861,22.13,22.65,156490423,1489349000.0,4426000000.0,10.515602111816406,-1.0728654861450195,095303,2,0/0,10.053423881530762,通用设备
