序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-5.33278226852417,22.9,26.61,658811472,9182900000.0,9182900000.0,7.010112762451172,-0.43478259444236755,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,3.134556531906128,13.49,14.39,1086994752,3183025948.69,6768348923.68,33.216556549072266,0.44676098227500916,093024,1,2/1,7.492354393005371,农牧饲渔
3,603238,诺邦股份,4.699886798858643,18.49,19.43,363994480,3282141409.9999995,3282141409.9999995,10.748871803283691,0.5984765887260437,093024,3,2/1,6.511891841888428,美容护理
4,002731,萃华珠宝,7.605633735656738,15.28,15.62,865054848,3509149792.0,3914063680.0,24.589088439941406,0.06548788398504257,093036,2,3/2,5.211267471313477,珠宝首饰
5,002969,嘉美包装,6.216216087341309,3.93,4.07,637539264,3732618988.32,3754923593.28,16.708255767822266,0.0,093051,5,2/1,4.594594478607178,包装材料
6,603823,百合花,8.04195785522461,12.36,12.58,668643120,5080349389.44,5146304920.32,13.207807540893555,-0.08084074407815933,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,5.052005767822266,7.07,7.4,289264400,2011250976.0,2011250976.0,14.222993850708008,0.0,093352,1,0/0,10.104011535644531,铁路公路
8,000506,中润资源,7.734057426452637,7.94,8.11,623145936,7373647430.34,7376401014.400001,8.443314552307129,0.0,094909,1,0/0,7.869741916656494,贵金属
9,603595,东尼电子,4.629629611968994,19.21,20.2,216409509,4465217082.46,4465217082.46,4.762600898742676,-0.15592515468597412,095123,2,0/0,11.165576934814453,消费电子
10,002115,三维通信,7.958921909332275,8.41,8.57,1273771568,6325964424.12,6820437068.4800005,20.187894821166992,-0.11876484751701355,095239,1,0/0,11.039793968200684,互联网服
11,603211,晋拓股份,5.985318660736084,18.77,19.48,281023664,1275459040.0,5101836160.0,22.01202392578125,-0.1595744639635086,095248,1,0/0,11.180124282836914,汽车零部
12,002104,恒宝股份,9.479166984558105,10.51,10.56,2950704928,6301186462.04,7442994501.599999,48.45622634887695,-0.09505703300237656,100015,7,5/3,14.479166030883789,通信设备
13,301005,超捷股份,11.531436920166016,42.75,46.0,1095503952,5658893851.5,5765348319.75,19.60491943359375,0.0,100842,1,0/0,19.9582576751709,汽车零部
14,002940,昂利康,5.70071268081665,17.8,18.52,402754240,3297903312.6,3590761710.8,12.53244400024414,0.05621135234832764,101430,1,0/0,14.073634147644043,化学制药
15,600818,中路股份,6.5633544921875,11.69,12.07,250596473,2781727967.9,3757725997.7599998,8.96755313873291,-0.17079418897628784,101554,1,0/0,11.485871315002441,交运设备
16,603086,先达股份,5.801687717437744,10.03,10.43,710327456,4361175824.29,4361175754.08,16.242923736572266,0.09980040043592453,101841,2,0/0,9.493670463562012,农药兽药
17,002658,雪迪龙,5.643994331359863,7.3,7.6,283355200,2618201567.7,4641054774.4,10.678265571594238,-0.1367989182472229,104545,1,0/0,10.70911693572998,仪器仪表
