序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-2.232327461242676,23.65,26.61,735053920,9483650000.0,9483650000.0,7.827945709228516,-0.12668918073177338,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,2.0642201900482178,13.35,14.39,1266849360,3149992321.35,6698106607.2,38.91869354248047,-0.07485030591487885,093024,1,2/1,9.403669357299805,农牧饲渔
3,603238,诺邦股份,2.0385050773620605,18.02,19.43,428523952,3198712180.0,3198712180.0,12.739325523376465,0.1111111119389534,093024,3,2/1,8.267271041870117,美容护理
4,002731,萃华珠宝,3.450704336166382,14.69,15.62,1099065344,3373652516.0,3762931640.0,31.48614501953125,-0.20380434393882751,093036,2,3/2,8.169013977050781,珠宝首饰
5,603823,百合花,5.157342433929443,12.03,12.58,732639856,4944708993.12,5008903575.36,14.493557929992676,0.08319467306137085,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,8.469538688659668,7.3,7.4,318760288,2076680640.0,2076680640.0,15.684383392333984,1.671309232711792,093352,1,0/0,10.104011535644531,铁路公路
7,603518,锦泓集团,8.353808403015137,13.23,13.43,1075809968,4551820316.82,4583090030.400001,24.04706382751465,1.3793103694915771,094450,2,7/4,12.121212005615234,纺织服装
8,000506,中润资源,9.769335746765137,8.09,8.11,750509136,7512948074.49,7515753678.4,10.166857719421387,0.0,094909,1,0/0,7.869741916656494,贵金属
9,603595,东尼电子,6.154684066772461,19.49,20.2,271563536,4530300933.74,4530300933.74,5.9773969650268555,0.3088008165359497,095123,2,0/0,11.165576934814453,消费电子
10,603211,晋拓股份,7.1146240234375,18.97,19.48,377819840,1289049440.0,5156197760.0,29.466991424560547,0.21130479872226715,095248,1,0/0,11.180124282836914,汽车零部
11,301005,超捷股份,13.670754432678223,43.57,46.0,1232839504,5767438716.02,5875935117.93,21.983144760131836,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,605388,均瑶健康,6.7278289794921875,10.47,10.79,1190987520,6287067480.0,6287067480.0,19.53730583190918,0.0,100901,3,8/5,17.125381469726562,食品饮料
13,002940,昂利康,5.5819478034973145,17.78,18.52,483059760,3294197803.26,3586727147.0800004,14.989547729492188,-0.6703910231590271,101430,1,0/0,14.073634147644043,化学制药
14,600818,中路股份,6.016408443450928,11.63,12.07,284601104,2767450493.3,3738439123.5200005,10.19735050201416,0.0,101554,1,0/0,11.485871315002441,交运设备
15,603086,先达股份,4.113924026489258,9.87,10.43,826237072,4291605721.41,4291605652.3199997,18.928905487060547,-0.10121458023786545,101841,2,0/0,9.493670463562012,农药兽药
16,002658,雪迪龙,5.499276638031006,7.29,7.6,340213984,2614614990.21,4634697165.12,12.855528831481934,0.0,104545,1,0/0,10.70911693572998,仪器仪表
17,603063,禾望电气,8.60881519317627,31.54,31.94,959254928,14303263524.6,14303263335.359999,6.8870062828063965,0.22243405878543854,140650,1,0/0,11.053719520568848,风电设备
