序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-2.025630474090576,23.7,26.61,559245360,9503700000.0,9503700000.0,5.923305511474609,1.716738224029541,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,3.9755351543426514,13.6,14.39,947571248,3208980941.6,6823539315.2,28.86792755126953,-0.07347538322210312,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,6.625141143798828,18.83,19.43,297853536,3342494469.9999995,3342494469.9999995,8.743986129760742,-0.2648305296897888,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,7.253520965576172,15.23,15.62,745235856,3497666972.0,3901255880.0,21.1513614654541,0.7275132536888123,093036,2,3/2,5.211267471313477,珠宝首饰
5,603823,百合花,7.255245208740234,12.27,12.58,608839712,5043356554.08,5108831826.24,12.017742156982422,0.0,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,4.903417587280273,7.06,7.4,268131946,2008406208.0,2008406208.0,13.171308517456055,-0.14144271612167358,093352,1,0/0,10.104011535644531,铁路公路
7,000506,中润资源,8.95522403717041,8.03,8.11,492293536,7457227816.829999,7460012612.799999,6.663985729217529,0.1246882826089859,094909,1,0/0,7.869741916656494,贵金属
8,603595,东尼电子,5.01089334487915,19.28,20.2,181220760,4481488045.280001,4481488045.280001,3.9747493267059326,-0.1553599089384079,095123,2,0/0,11.165576934814453,消费电子
9,603211,晋拓股份,5.420666217803955,18.67,19.48,241719487,1268663840.0,5074655360.0,18.931907653808594,-0.32034170627593994,095248,1,0/0,11.180124282836914,汽车零部
10,002104,恒宝股份,6.979166507720947,10.27,10.56,2259288368,6157296381.08,7273030783.2,37.477115631103516,-0.19436345994472504,100015,2,5/3,14.479166030883789,通信设备
11,301005,超捷股份,13.018523216247559,43.32,46.0,988892640,5734345769.52,5842219630.68,17.729822158813477,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,605388,均瑶健康,8.256880760192871,10.62,10.79,810267472,6377140080.0,6377140080.0,13.559303283691406,-1.5755329132080078,100901,1,8/5,17.125381469726562,食品饮料
13,002940,昂利康,5.819477558135986,17.82,18.52,355746832,3301608821.94,3594796274.52,11.105729103088379,-0.0560852512717247,101430,1,0/0,14.073634147644043,化学制药
14,603086,先达股份,7.805906772613525,10.22,10.43,583898448,4443790321.46,4443790249.92,13.372852325439453,-0.680272102355957,101841,2,0/0,9.493670463562012,农药兽药
