序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-5.498139381408691,22.86,26.61,756296912,9166860000.0,9166860000.0,8.057921409606934,0.35118526220321655,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,1.6055045127868652,13.29,14.39,1303149792,3135835052.49,6668002757.28,40.075321197509766,0.0,093024,1,2/1,9.403669357299805,农牧饲渔
3,603238,诺邦股份,5.0962629318237305,18.56,19.43,453951680,3294567040.0,3294567040.0,13.525240898132324,0.8695651888847351,093024,3,2/1,8.267271041870117,美容护理
4,002731,萃华珠宝,4.647887706756592,14.86,15.62,1130317136,3412694104.0,3806478160.0,32.40740203857422,-0.4688546657562256,093036,2,3/2,8.169013977050781,珠宝首饰
5,603823,百合花,8.653846740722656,12.43,12.58,786726992,5109121594.72,5175450660.16,15.551265716552734,1.3050570487976074,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,5.646359443664551,7.11,7.4,335252000,2022630048.0,2022630048.0,16.490459442138672,-0.28050491213798523,093352,1,0/0,10.104011535644531,铁路公路
7,603518,锦泓集团,7.780508041381836,13.16,13.43,1129659664,4527736611.44,4558840876.8,25.232667922973633,0.5347593426704407,094450,2,7/4,12.121212005615234,纺织服装
8,603595,东尼电子,5.773420810699463,19.42,20.2,283750256,4514029970.92,4514029970.92,6.2470550537109375,-0.10288065671920776,095123,2,0/0,11.165576934814453,消费电子
9,603211,晋拓股份,6.8322978019714355,18.92,19.48,396485312,1285651840.0,5142607360.0,30.915807723999023,-0.15831135213375092,095248,1,0/0,11.180124282836914,汽车零部
10,301005,超捷股份,12.966344833374023,43.3,46.0,1291510064,5731698333.799999,5839522391.7,23.005760192871094,0.0,100842,1,0/0,19.9582576751709,汽车零部
11,605388,均瑶健康,4.485219478607178,10.25,10.79,1237667040,6154961000.0,6154961000.0,20.28799057006836,-0.8704061508178711,100901,3,8/5,17.125381469726562,食品饮料
12,002940,昂利康,5.819477558135986,17.82,18.52,496706944,3301608821.94,3594796274.52,15.402195930480957,0.22497189044952393,101430,1,0/0,14.073634147644043,化学制药
13,600818,中路股份,5.925251007080078,11.62,12.07,295518912,2765070914.2,3735224644.4799995,10.592474937438965,0.0,101554,1,0/0,11.485871315002441,交运设备
14,603086,先达股份,3.7974681854248047,9.84,10.43,867555232,4278561327.12,4278561258.24,19.893522262573242,0.30581042170524597,101841,2,0/0,9.493670463562012,农药兽药
15,002658,雪迪龙,5.643994331359863,7.3,7.6,356622480,2618201567.7,4641054774.4,13.483481407165527,0.0,104545,1,0/0,10.70911693572998,仪器仪表
16,603063,禾望电气,8.333333969116211,31.46,31.94,1015455968,14266983845.4,14266983656.640001,7.2808356285095215,0.09545020759105682,140650,1,0/0,11.053719520568848,风电设备
17,300546,雄帝科技,19.131834030151367,29.64,29.86,1940705088,3976301885.4,5531792961.24,54.84519577026367,0.0,142221,3,0/0,24.47749137878418,计算机设
18,002657,中科金财,7.918898105621338,28.21,28.75,3766949296,9488610207.44,9592866920.0,40.41506576538086,-0.8087201118469238,143718,1,2/1,7.765875816345215,互联网服
19,600621,华鑫股份,6.703910827636719,15.28,15.75,1312980736,16210541181.76,16210541242.88,8.230827331542969,-0.06540222465991974,144209,1,0/0,9.776535987854004,证券
