序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-6.986358165740967,22.5,26.61,666940048,9022500000.0,9022500000.0,7.0997633934021,-1.6178399324417114,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,2.752293586730957,13.44,14.39,1091390912,3171228224.64,6743262382.08,33.355018615722656,0.07446016371250153,093024,1,2/1,7.492354393005371,农牧饲渔
3,603238,诺邦股份,3.8505096435546875,18.34,19.43,370203696,3255515060.0,3255515060.0,10.938721656799316,0.32786884903907776,093024,3,2/1,6.511891841888428,美容护理
4,002731,萃华珠宝,6.760563850402832,15.16,15.62,870843536,3481591024.0,3883324960.0,24.75472640991211,-0.32873108983039856,093036,2,3/2,5.211267471313477,珠宝首饰
5,002969,嘉美包装,5.405405521392822,3.9,4.07,644354192,3704125713.6,3726260054.4,16.89176368713379,-0.2557544708251953,093051,5,2/1,4.594594478607178,包装材料
6,603823,百合花,7.255245208740234,12.27,12.58,672598592,5043356554.08,5108831826.24,13.285916328430176,0.0,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,5.200594425201416,7.08,7.4,290137072,2014095744.0,2014095744.0,14.266371726989746,0.0,093352,1,0/0,10.104011535644531,铁路公路
8,603518,锦泓集团,8.353808403015137,13.23,13.43,885433296,4551820316.82,4583090030.400001,19.81342887878418,-0.9730539321899414,094450,2,7/4,12.121212005615234,纺织服装
9,000506,中润资源,7.869741916656494,7.95,8.11,625960608,7382934139.95,7385691192.0,8.481466293334961,0.125944584608078,094909,1,0/0,7.869741916656494,贵金属
10,603595,东尼电子,5.283224582672119,19.33,20.2,218323754,4493110161.58,4493110161.58,4.8054070472717285,0.6246746778488159,095123,2,0/0,11.165576934814453,消费电子
11,002115,三维通信,7.573812484741211,8.38,8.57,1292496720,6303398558.160001,6796107328.64,20.48455810546875,0.11947430670261383,095239,1,0/0,11.039793968200684,互联网服
12,603211,晋拓股份,5.928853988647461,18.76,19.48,283360000,1274779520.0,5099118080.0,22.195388793945312,0.0533333346247673,095248,1,0/0,11.180124282836914,汽车零部
13,301005,超捷股份,12.26193618774414,43.03,46.0,1099369280,5695957951.58,5803109665.47,19.672531127929688,0.0,100842,1,0/0,19.9582576751709,汽车零部
14,002940,昂利康,4.988123416900635,17.68,18.52,405203024,3275670256.56,3566554328.48,12.60681438446045,-0.1693958193063736,101430,1,0/0,14.073634147644043,化学制药
15,600818,中路股份,6.198723793029785,11.65,12.07,253653806,2772209651.5,3744868081.6,9.077530860900879,-0.2568493187427521,101554,1,0/0,11.485871315002441,交运设备
16,603086,先达股份,5.274261474609375,9.98,10.43,716746384,4339435167.14,4339435097.28,16.390390396118164,-0.10010010004043579,101841,2,0/0,9.493670463562012,农药兽药
17,002658,雪迪龙,5.643994331359863,7.3,7.6,288313456,2618201567.7,4641054774.4,10.867972373962402,0.2747252881526947,104545,1,0/0,10.70911693572998,仪器仪表
