序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-3.183133602142334,23.42,26.61,738029760,9391420000.0,9391420000.0,7.859467029571533,-0.38281580805778503,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,1.9877675771713257,13.34,14.39,1273302576,3147632776.54,6693089298.88,39.12369155883789,-0.0749063640832901,093024,1,2/1,9.403669357299805,农牧饲渔
3,603238,诺邦股份,2.3216307163238525,18.07,19.43,433243200,3207587630.0,3207587630.0,12.886642456054688,0.16629712283611298,093024,3,2/1,8.267271041870117,美容护理
4,002731,萃华珠宝,3.239436388015747,14.66,15.62,1105906864,3366762824.0,3755246960.0,31.689273834228516,0.13661201298236847,093036,2,3/2,8.169013977050781,珠宝首饰
5,603823,百合花,9.527972221374512,12.53,12.58,742641360,5150224745.12,5217087431.36,14.69190788269043,2.035830497741699,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,6.983654975891113,7.2,7.4,325914864,2048232960.0,2048232960.0,16.030738830566406,0.4184100329875946,093352,1,0/0,10.104011535644531,铁路公路
7,603518,锦泓集团,8.927108764648438,13.3,13.43,1098290496,4575904022.2,4607339184.0,24.541261672973633,0.15060240030288696,094450,2,7/4,12.121212005615234,纺织服装
8,000506,中润资源,10.040705680847168,8.11,8.11,778826816,7531521493.709999,7534334033.599999,10.54309368133545,0.0,094909,1,0/0,7.869741916656494,贵金属
9,603595,东尼电子,5.936819076538086,19.45,20.2,274047632,4521003240.7,4521003240.7,6.032291889190674,-0.10272213071584702,095123,2,0/0,11.165576934814453,消费电子
10,603211,晋拓股份,6.945228576660156,18.94,19.48,380956112,1287010880.0,5148043520.0,29.710250854492188,-0.15814444422721863,095248,1,0/0,11.180124282836914,汽车零部
11,301005,超捷股份,13.227237701416016,43.4,46.0,1255380064,5744935512.4,5853008586.599999,22.374582290649414,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,605388,均瑶健康,6.116208076477051,10.41,10.79,1204464736,6251038440.0,6251038440.0,19.75273895263672,0.1924927830696106,100901,3,8/5,17.125381469726562,食品饮料
13,002940,昂利康,6.769596099853516,17.98,18.52,487697952,3331252896.66,3627072784.28,15.129663467407227,0.3348214328289032,101430,1,0/0,14.073634147644043,化学制药
14,600818,中路股份,5.925251007080078,11.62,12.07,287399312,2765070914.2,3735224644.4799995,10.298544883728027,0.0,101554,1,0/0,11.485871315002441,交运设备
15,603086,先达股份,4.008438587188721,9.86,10.43,833118304,4287257589.9799995,4287257520.9599996,19.08945655822754,0.10152284801006317,101841,2,0/0,9.493670463562012,农药兽药
16,002658,雪迪龙,5.35455846786499,7.28,7.6,343995216,2611028412.7200003,4628339555.84,13.000402450561523,0.0,104545,1,0/0,10.70911693572998,仪器仪表
17,603063,禾望电气,8.505509376525879,31.51,31.94,969558384,14289658644.900002,14289658455.84,6.959113121032715,0.0,140650,1,0/0,11.053719520568848,风电设备
