序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-3.9685819149017334,23.23,26.61,629214016,9315230000.0,9315230000.0,6.685100078582764,0.30224525928497314,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,3.822629928588867,13.58,14.39,1028935008,3204261851.98,6813504698.56,31.39540672302246,0.0,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,4.813137054443359,18.51,19.43,340671088,3285691590.0000005,3285691590.0000005,10.035767555236816,-0.4838709831237793,093024,3,2/1,5.322763442993164,美容护理
4,002731,萃华珠宝,8.309859275817871,15.38,15.62,827313936,3532115432.0,3939679280.0,23.520843505859375,0.06506180763244629,093036,2,3/2,5.211267471313477,珠宝首饰
5,002969,嘉美包装,5.945945739746094,3.92,4.07,563106896,3723121230.08,3745369080.3199997,14.717689514160156,-0.5076141953468323,093051,5,2/1,4.324324607849121,包装材料
6,603823,百合花,6.905594348907471,12.23,12.58,652829584,5026915293.92,5092177117.76,12.895071029663086,-0.08169934898614883,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,5.200594425201416,7.08,7.4,282263984,2014095744.0,2014095744.0,13.875232696533203,0.28328612446784973,093352,1,0/0,10.104011535644531,铁路公路
8,000506,中润资源,6.784260272979736,7.87,8.11,597027312,7308640463.07,7311369771.2,8.086782455444336,-0.12690354883670807,094909,1,0/0,7.869741916656494,贵金属
9,603595,东尼电子,4.520697116851807,19.19,20.2,204485030,4460568235.940001,4460568235.940001,4.495911121368408,-0.0520833358168602,095123,2,0/0,11.165576934814453,消费电子
10,002115,三维通信,7.317072868347168,8.36,8.57,1042459568,6288354647.5199995,6779887502.08,16.509077072143555,-0.4761905074119568,095239,1,0/0,11.039793968200684,互联网服
11,603211,晋拓股份,5.985318660736084,18.77,19.48,264315725,1275459040.0,5101836160.0,20.707279205322266,-0.05324813723564148,095248,1,0/0,11.180124282836914,汽车零部
12,002104,恒宝股份,8.854166030883789,10.45,10.56,2779940832,6265213941.799999,7400503571.999999,45.75444030761719,0.191754549741745,100015,4,5/3,14.479166030883789,通信设备
13,301005,超捷股份,11.792329788208008,42.85,46.0,1066033104,5672131030.1,5778834514.650001,19.08675765991211,0.0,100842,1,0/0,19.9582576751709,汽车零部
14,002940,昂利康,5.4038004875183105,17.75,18.52,390966176,3288639539.25,3580675301.5,12.173322677612305,0.11280316114425659,101430,1,0/0,14.073634147644043,化学制药
15,600818,中路股份,6.927985668182373,11.73,12.07,231140431,2791246284.3,3770583913.92,8.270247459411621,-0.08517887443304062,101554,1,0/0,11.485871315002441,交运设备
16,603086,先达股份,6.645569801330566,10.11,10.43,670771712,4395960875.73,4395960804.96,15.338639259338379,-0.2958579957485199,101841,2,0/0,9.493670463562012,农药兽药
17,002658,雪迪龙,6.222865581512451,7.34,7.6,243293826,2632547877.66,4666485211.5199995,9.151238441467285,0.13642564415931702,104545,1,0/0,10.70911693572998,仪器仪表
18,001389,广合科技,9.075907707214355,52.88,53.33,352219152,7944827630.400001,22486427223.04,4.553842067718506,-0.8438027501106262,110830,1,0/0,10.18976879119873,电子元件
