序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-3.5138487815856934,23.34,26.61,567359200,9359340000.0,9359340000.0,6.01003885269165,-0.04282655194401741,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,3.822629928588867,13.58,14.39,959593632,3204261851.98,6813504698.56,29.242958068847656,0.0,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,6.172140121459961,18.75,19.43,304126576,3328293750.0,3328293750.0,8.932145118713379,0.0,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,6.056338310241699,15.06,15.62,756513296,3458625384.0,3857709360.0,21.476760864257812,-0.3968254327774048,093036,2,3/2,5.211267471313477,珠宝首饰
5,603823,百合花,6.031468391418457,12.13,12.58,622346560,4985812143.52,5050540346.56,12.288888931274414,0.5804312229156494,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,4.754828929901123,7.05,7.4,269722768,2005561440.0,2005561440.0,13.250506401062012,-0.14164306223392487,093352,1,0/0,10.104011535644531,铁路公路
7,000506,中润资源,8.548168182373047,8.0,8.11,500061248,7429367688.0,7432142080.0,6.768306732177734,-0.2493765652179718,094909,1,0/0,7.869741916656494,贵金属
8,603595,东尼电子,5.065359592437744,19.29,20.2,187515063,4483812468.54,4483812468.54,4.115386486053467,0.41644978523254395,095123,2,0/0,11.165576934814453,消费电子
9,603211,晋拓股份,6.154715061187744,18.8,19.48,246035694,1277497600.0,5109990400.0,19.270971298217773,0.3201707601547241,095248,1,0/0,11.180124282836914,汽车零部
10,002104,恒宝股份,7.3958330154418945,10.31,10.56,2298444304,6181278061.240001,7301358069.6,38.10841751098633,-1.3397129774093628,100015,2,5/3,14.479166030883789,通信设备
11,301005,超捷股份,11.661883354187012,42.8,46.0,1001754464,5665512440.799999,5772091417.2,17.955408096313477,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,002940,昂利康,6.472684383392334,17.93,18.52,362255680,3321989123.31,3616986374.98,11.30167293548584,-0.055741362273693085,101430,1,0/0,14.073634147644043,化学制药
13,600818,中路股份,8.204193115234375,11.87,12.07,169140056,2824560391.7,3815586620.4799995,6.059965133666992,-0.2521008551120758,101554,1,0/0,11.485871315002441,交运设备
14,603086,先达股份,7.805906772613525,10.22,10.43,601182464,4443790321.46,4443790249.92,13.76170825958252,-0.1953125,101841,2,0/0,9.493670463562012,农药兽药
