序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-4.092600345611572,23.2,26.61,574447440,9303200000.0,9303200000.0,6.08660364151001,-0.3864319622516632,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,4.281345367431641,13.64,14.39,970368976,3218419120.84,6843608548.4800005,29.57819175720215,-0.292397677898407,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,6.342016220092773,18.78,19.43,307830976,3333619020.0,3333619020.0,9.043351173400879,-0.10638297349214554,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,5.985915660858154,15.05,15.62,768213824,3456328820.0,3855147800.0,21.815309524536133,0.5344021320343018,093036,2,3/2,5.211267471313477,珠宝首饰
5,603823,百合花,6.6433563232421875,12.2,12.58,630417952,5014584348.799999,5079686086.4,12.449728012084961,0.0,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,4.4576520919799805,7.03,7.4,271882320,1999871904.0,1999871904.0,13.358388900756836,-0.14204545319080353,093352,1,0/0,10.104011535644531,铁路公路
7,000506,中润资源,8.412483215332031,7.99,8.11,514205552,7420080978.39,7422851902.400001,6.958794116973877,-0.125,094909,1,0/0,7.869741916656494,贵金属
8,603595,东尼电子,4.738562107086182,19.23,20.2,189971648,4469865928.9800005,4469865928.9800005,4.170281887054443,0.0,095123,2,0/0,11.165576934814453,消费电子
9,603211,晋拓股份,5.81592321395874,18.74,19.48,248338624,1273420480.0,5093681920.0,19.451539993286133,0.0,095248,1,0/0,11.180124282836914,汽车零部
10,002104,恒宝股份,7.083333492279053,10.28,10.56,2321657440,6163291801.12,7280112604.799999,38.484901428222656,0.1949317753314972,100015,2,5/3,14.479166030883789,通信设备
11,301005,超捷股份,11.714061737060547,42.82,46.0,1011191824,5668159876.52,5774788656.18,18.121532440185547,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,002940,昂利康,5.819477558135986,17.82,18.52,366305664,3301608821.94,3594796274.52,11.423572540283203,-0.33557048439979553,101430,1,0/0,14.073634147644043,化学制药
13,600818,中路股份,7.292616367340088,11.77,12.07,188884970,2800764600.7,3783441830.08,6.761896133422852,-0.08488964289426804,101554,1,0/0,11.485871315002441,交运设备
14,603086,先达股份,6.856539726257324,10.13,10.43,613238976,4404657138.59,4404657067.68,14.034446716308594,0.0988142341375351,101841,2,0/0,9.493670463562012,农药兽药
