序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-5.622158050537109,22.83,26.61,673496976,9154830000.0,9154830000.0,7.17213249206543,-0.08752735704183578,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,2.0642201900482178,13.35,14.39,1108175120,3149992321.35,6698106607.2,33.88676071166992,-0.07485030591487885,093024,1,2/1,8.027523040771484,农牧饲渔
3,603238,诺邦股份,4.190260410308838,18.4,19.43,374544304,3266165599.9999995,3266165599.9999995,11.071503639221191,-0.10857763886451721,093024,3,2/1,6.511891841888428,美容护理
4,002731,萃华珠宝,5.915493011474609,15.04,15.62,877716032,3454032256.0,3852586240.0,24.953153610229492,-0.33134526014328003,093036,2,3/2,5.211267471313477,珠宝首饰
5,002969,嘉美包装,4.594594478607178,3.87,4.07,657243552,3675632438.88,3697596515.52,17.240602493286133,-0.25773194432258606,093051,5,2/1,5.675675868988037,包装材料
6,603823,百合花,7.255245208740234,12.27,12.58,674764448,5043356554.08,5108831826.24,13.328874588012695,0.08156606554985046,093107,6,2/1,6.818181991577148,化学制品
7,600561,江西长运,5.497771263122559,7.1,7.4,292095744,2019785280.0,2019785280.0,14.36314582824707,-0.2808988690376282,093352,1,0/0,10.104011535644531,铁路公路
8,603518,锦泓集团,6.8796067237854,13.05,13.43,909423056,4489890788.7,4520735064.0,20.34288215637207,-1.0614101886749268,094450,2,7/4,12.121212005615234,纺织服装
9,000506,中润资源,8.005427360534668,7.96,8.11,628667856,7392220849.56,7394981369.6,8.518098831176758,0.0,094909,1,0/0,7.869741916656494,贵金属
10,603595,东尼电子,8.496732711791992,19.92,20.2,234575299,4630251133.92,4630251133.92,5.1613664627075195,1.4256619215011597,095123,2,0/0,11.165576934814453,消费电子
11,002115,三维通信,7.702182292938232,8.39,8.57,1307461584,6310920513.4800005,6804217241.92,20.722370147705078,0.35885167121887207,095239,1,0/0,11.039793968200684,互联网服
12,603211,晋拓股份,5.81592321395874,18.74,19.48,285364176,1273420480.0,5093681920.0,22.352705001831055,-0.10660981386899948,095248,1,0/0,11.180124282836914,汽车零部
13,002104,恒宝股份,9.270833015441895,10.49,10.56,2997662656,6289195621.96,7428830858.400001,49.19865417480469,-0.19029495120048523,100015,8,5/3,14.479166030883789,通信设备
14,301005,超捷股份,11.974954605102539,42.92,46.0,1105885104,5681397055.12,5788274851.08,19.787282943725586,0.0,100842,1,0/0,19.9582576751709,汽车零部
15,002940,昂利康,4.988123416900635,17.68,18.52,407386464,3275670256.56,3566554328.48,12.67359447479248,0.16997165977954865,101430,1,0/0,14.073634147644043,化学制药
16,600818,中路股份,6.1075663566589355,11.64,12.07,256510545,2769830072.4,3741653602.5600004,9.18061637878418,0.0,101554,1,0/0,11.485871315002441,交运设备
17,603086,先达股份,5.168776035308838,9.97,10.43,724227120,4335087035.71,4335086965.92,16.56301498413086,0.2010050266981125,101841,2,0/0,9.493670463562012,农药兽药
18,002658,雪迪龙,6.0781474113464355,7.33,7.6,292317376,2628961300.17,4660127602.24,11.02068042755127,0.2735978364944458,104545,1,0/0,10.70911693572998,仪器仪表
