序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,7.894736289978027,2.46,2.51,1111496672,3505925479.14,3506368990.08,31.506122589111328,-0.4048583209514618,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,1.0791367292404175,5.62,6.12,4894629632,10791870461.76,10957702724.16,42.88459014892578,0.5366726517677307,092500,2,8/5,12.769783973693848,汽车零部
3,605005,合兴股份,-4.153846263885498,18.69,21.45,570031440,7494690000.000001,7494690000.000001,6.943085670471191,-0.053475938737392426,092501,1,3/2,14.615385055541992,汽车零部
4,001230,劲旅环境,-2.6614482402801514,24.87,28.11,804852720,1344912747.18,3320047932.3900003,54.33527755737305,0.08048289269208908,093018,3,4/3,13.463796615600586,环保行业
5,300546,雄帝科技,15.03623104095459,25.4,26.5,1988851568,3407492169.0,4740470351.4,57.5776481628418,0.0,093036,5,2/1,9.057971000671387,计算机设
6,603390,通达电气,4.498860836029053,18.35,19.32,1745344928,6418009112.750001,6453180906.400001,26.2614688873291,0.9350935220718384,093038,10,8/6,7.744874954223633,汽车零部
7,600476,湘邮科技,-0.5389514565467834,20.3,22.45,1047849888,3269721000.0,3269721000.0,30.30092430114746,0.0,093050,1,2/1,12.493875503540039,软件开发
8,600650,锦江在线,4.9275360107421875,18.1,18.98,1241880080,7069137357.500001,9984143027.2,17.209877014160156,-0.11037527769804001,093209,3,2/1,8.0,铁路公路
9,600834,申通地铁,3.919373035430908,9.28,9.82,568715376,4430104078.4,4430104069.12,12.472710609436035,-0.3222341537475586,093325,3,2/1,8.174692153930664,铁路公路
10,002550,千红制药,6.824512958526611,7.67,7.9,1389641216,7345862578.6,9816066000.0,18.70130729675293,-0.1302083432674408,093345,5,0/0,10.027854919433594,化学制药
11,600192,长城电工,8.775981903076172,9.42,9.53,989537616,4161266160.0,4161266160.0,24.165904998779297,0.0,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,4.0723981857299805,4.6,4.86,421511168,5145491207.0,5145491184.0,7.926764488220215,-0.43290042877197266,094803,4,0/0,11.312217712402344,房地产服
13,002173,创新医疗,8.04924201965332,11.41,11.62,1312666096,4750033694.63,5035054456.32,27.70220184326172,0.3518029749393463,095203,2,0/0,10.416666030883789,医疗服务
14,000953,河化股份,4.234122276306152,8.37,8.83,882494000,3064442772.1499996,3064442747.0399995,28.47713279724121,-0.11933174729347229,095618,1,0/0,13.5740966796875,化学制药
15,300149,睿智医药,19.976634979248047,10.27,10.27,1595559280,5105056900.969999,5114090280.0,32.5351676940918,0.0,100312,6,2/1,14.836448669433594,医疗服务
16,001212,中旗新材,8.776290893554688,56.89,57.53,891431008,8674773685.42,10198653005.44,10.542322158813477,-0.21048937737941742,100848,3,0/0,11.510516166687012,装修装饰
17,603686,福龙马,9.826947212219238,17.77,17.8,2852228592,7382198279.08,7382198208.0,40.14640426635742,0.565930962562561,102237,5,2/1,10.50679874420166,环保行业
18,688799,华纳药厂,14.007308006286621,46.8,49.26,788521040,6145776000.0,6145776000.0,12.908184051513672,-0.9942882061004639,105149,5,0/0,22.314250946044922,化学制药
19,301633,港迪技术,15.42979907989502,80.57,83.76,338355600,1121534400.0,4486137600.0,30.72793197631836,0.0,105815,1,0/0,21.14613151550293,通用设备
20,002345,潮宏基,4.206642150878906,14.12,14.91,993257296,12242101633.8,12545799380.48,7.943178653717041,-0.14144271612167358,110130,4,0/0,11.881918907165527,珠宝首饰
21,002773,康弘药业,8.31643009185791,32.04,32.54,690812752,22001216915.16,29512784252.16,3.184497833251953,-0.18691588938236237,110257,1,0/0,10.07437515258789,化学制药
22,603229,奥翔药业,6.8155107498168945,9.09,9.36,420945312,7547401048.05,7547401111.68,5.589317321777344,-0.10989011824131012,111445,2,0/0,10.340775489807129,化学制药
23,600212,绿能慧充,7.496823310852051,8.46,8.66,753792720,4355353621.9800005,5958100647.360001,17.504884719848633,0.0,131134,6,2/1,8.894536018371582,电力行业
24,002734,利民股份,8.925318717956543,17.94,18.12,1532488624,6799401295.440001,7557037849.92,23.393457412719727,0.0,132945,1,0/0,12.932604789733887,农药兽药
25,002465,海格通信,7.838479995727539,13.62,13.89,3990025760,33748822424.579998,33802578426.239998,12.098865509033203,0.22075055539608002,134518,2,0/0,10.847188949584961,通信设备
26,600495,晋西车轴,6.849315166473389,5.46,5.62,1064975088,6596722237.56,6596722204.8,16.810049057006836,0.0,135449,1,0/0,13.698630332946777,交运设备
