序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,7.456140041351318,2.45,2.51,1066369904,3491673749.55,3492115457.6000004,30.219619750976562,0.0,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,0.8992806077003479,5.61,6.12,4530544128,10772667845.28,10938205032.480001,39.48875045776367,0.1785714328289032,092500,2,8/5,9.532374382019043,汽车零部
3,600551,时代出版,3.37837815284729,9.18,9.77,691417152,6224547094.0199995,6224547029.76,10.595447540283203,0.10905124992132187,092501,4,2/1,8.558558464050293,文化传媒
4,605005,合兴股份,-3.076923131942749,18.9,21.45,558231168,7578899999.999999,7578899999.999999,6.7868266105651855,-0.36900368332862854,092501,1,3/2,14.615385055541992,汽车零部
5,001230,劲旅环境,0.6653620600700378,25.72,28.11,763339056,1390878804.08,3433519614.8399997,51.38485336303711,1.8210610151290894,093018,3,4/3,13.463796615600586,环保行业
6,300546,雄帝科技,15.172101974487305,25.43,26.5,1882967808,3411516766.05,4746069332.13,54.4698486328125,0.0,093036,5,2/1,9.057971000671387,计算机设
7,603390,通达电气,4.726651191711426,18.39,19.32,1627162464,6431999323.35,6467247785.76,24.413225173950195,-0.054347824305295944,093038,10,8/6,7.460136890411377,汽车零部
8,600476,湘邮科技,-1.4208720922470093,20.12,22.45,975826112,3240728400.0,3240728400.0,28.101259231567383,0.0,093050,1,2/1,12.00391960144043,软件开发
9,600650,锦江在线,3.82608699798584,17.91,18.98,1167350032,6994930943.25,9879337105.92,16.156747817993164,0.22383883595466614,093209,3,2/1,8.0,铁路公路
10,600834,申通地铁,2.2396416664123535,9.13,9.82,519390272,4358496792.650001,4358496783.52,11.369667053222656,-0.4362049996852875,093325,3,2/1,7.838746070861816,铁路公路
11,002550,千红制药,8.63509750366211,7.8,7.9,1289223072,7470368724.0,9982440000.0,17.35248374938965,0.2570694088935852,093345,5,0/0,10.027854919433594,化学制药
12,600192,长城电工,9.006928443908691,9.44,9.53,919236848,4170101120.0,4170101120.0,22.486026763916016,0.0,094733,4,5/3,13.625865936279297,电网设备
13,600658,电子城,6.334842205047607,4.7,4.86,396018928,5257349711.5,5257349688.0,7.435616970062256,0.0,094803,4,0/0,11.312217712402344,房地产服
14,002173,创新医疗,7.481060981750488,11.35,11.62,1227116176,4725055428.05,5008577395.2,25.899675369262695,0.08818341791629791,095203,2,0/0,10.416666030883789,医疗服务
15,000953,河化股份,4.234122276306152,8.37,8.83,837481008,3064442772.1499996,3064442747.0399995,27.009370803833008,0.7220216393470764,095618,1,0/0,13.5740966796875,化学制药
16,300149,睿智医药,17.640186309814453,10.07,10.27,1488735920,5005640018.77,5014497480.0,30.418643951416016,0.0,100312,5,2/1,14.836448669433594,医疗服务
17,603686,福龙马,7.416563510894775,17.38,17.8,2460151440,7220180421.5199995,7220180352.0,34.82377624511719,-0.22962111234664917,102237,1,2/1,10.50679874420166,环保行业
18,000029,深深房Ａ,10.005496978759766,20.01,20.01,313617616,17842116600.0,20243316600.0,1.7821199893951416,0.05000000074505806,102918,1,0/0,10.995052337646484,房地产开
19,002982,湘佳股份,9.402283668518066,16.29,16.38,400265200,2115677172.9599998,2364306295.3199997,19.340593338012695,0.0,104354,7,0/0,9.670920372009277,农牧饲渔
20,688799,华纳药厂,13.008525848388672,46.39,49.26,748847424,6091934800.0,6091934800.0,12.259977340698242,0.06471095979213715,105149,5,0/0,22.314250946044922,化学制药
21,301633,港迪技术,14.025788307189941,79.59,83.76,319909584,1107892800.0,4431571200.0,29.086767196655273,0.0,105815,1,0/0,21.14613151550293,通用设备
22,002345,潮宏基,5.387453556060791,14.28,14.91,883970048,12380822332.199999,12687961413.119999,7.055582046508789,0.0,110130,4,0/0,11.881918907165527,珠宝首饰
23,002773,康弘药业,7.876943588256836,31.91,32.54,640923056,21911948556.89,29393038248.64,2.957873821258545,0.15693660080432892,110257,1,0/0,10.07437515258789,化学制药
24,603229,奥翔药业,6.1104583740234375,9.03,9.36,375336080,7497583219.349999,7497583282.559999,4.983067035675049,0.11086474359035492,111445,2,0/0,10.340775489807129,化学制药
25,688070,纵横股份,19.205297470092773,46.8,47.11,312472640,4098743999.9999995,4098743999.9999995,8.098625183105469,-0.6580343842506409,131044,2,0/0,18.135507583618164,航天航空
26,600212,绿能慧充,8.005083084106445,8.5,8.66,709445104,4375946310.5,5986271336.0,16.49159049987793,0.4728132486343384,131134,6,2/1,8.894536018371582,电力行业
27,002734,利民股份,10.018214225769043,18.12,18.12,1372234400,6867622713.120001,7632860972.160001,21.036266326904297,1.1725293397903442,132945,1,0/0,12.932604789733887,农药兽药
