序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,7.894736289978027,2.46,2.51,1016411600,3505925479.14,3506368990.08,28.791353225708008,-0.4048583209514618,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,4.6762590408325195,5.82,6.12,4137937344,11175922791.36,11347656557.76,35.894344329833984,0.0,092500,2,8/5,6.834532260894775,汽车零部
3,600551,时代出版,4.2792792320251465,9.26,9.77,616510128,6278791513.139999,6278791448.32,9.390995979309082,0.0,092501,4,2/1,5.96846866607666,文化传媒
4,605005,合兴股份,-0.4615384638309479,19.41,21.45,530979744,7783410000.0,7783410000.0,6.428401947021484,0.20650489628314972,092501,1,3/2,11.435897827148438,汽车零部
5,001230,劲旅环境,1.7612524032592773,26.0,28.11,712106096,1406020564.0,3470898522.0,47.63743591308594,-0.3067484498023987,093018,3,4/3,8.610567092895508,环保行业
6,300546,雄帝科技,17.300724029541016,25.9,26.5,1803883904,3474568786.5,4833786696.9,52.17266845703125,0.0,093036,5,2/1,9.057971000671387,计算机设
7,603390,通达电气,6.378131866455078,18.68,19.32,1442513168,6533428350.2,6569232661.12,21.570119857788086,-0.5854177474975586,093038,10,8/6,4.669703960418701,汽车零部
8,600476,湘邮科技,4.11562967300415,21.25,22.45,879182832,3422737500.0,3422737500.0,25.20351219177246,0.0,093050,1,2/1,9.505144119262695,软件开发
9,600650,锦江在线,5.449275493621826,18.19,18.98,1020417872,7104287764.250001,10033787937.28,14.063395500183105,0.8314856290817261,093209,3,2/1,6.956521511077881,铁路公路
10,600834,申通地铁,4.815229415893555,9.36,9.82,485155792,4468294630.8,4468294621.44,10.598125457763672,-0.10672358423471451,093325,3,2/1,6.159014701843262,铁路公路
11,600192,长城电工,7.852193832397461,9.34,9.53,865843648,4125926320.0,4125926320.0,21.19567108154297,-0.3201707601547241,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,6.108597278594971,4.69,4.86,372395232,5246163861.05,5246163837.6,6.986335277557373,0.0,094803,4,0/0,11.312217712402344,房地产服
13,000953,河化股份,6.226649761199951,8.53,8.83,764266944,3123022323.35,3123022297.7599998,24.627273559570312,-0.11709601432085037,095618,1,0/0,13.5740966796875,化学制药
14,001212,中旗新材,7.380497455596924,56.16,57.53,580422816,8563460892.48,10067786127.359999,6.97774600982666,0.07127583771944046,100848,1,0/0,11.510516166687012,装修装饰
15,603686,福龙马,8.034610748291016,17.48,17.8,2117310688,7261723461.92,7261723392.0,30.070276260375977,0.4597701132297516,102237,1,2/1,10.50679874420166,环保行业
16,002982,湘佳股份,8.932169914245605,16.22,16.38,338499728,2106585865.28,2354146599.7599998,16.413196563720703,-0.1846153885126114,104354,7,0/0,9.670920372009277,农牧饲渔
17,301633,港迪技术,18.008596420288086,82.37,83.76,295149408,1146590400.0,4586361600.0,26.906940460205078,0.0,105815,1,0/0,21.14613151550293,通用设备
