序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000903,云内动力,5.575539588928223,5.87,6.12,3870417024,11271935873.76,11445145016.16,33.51687240600586,-0.33955857157707214,092500,2,8/5,6.834532260894775,汽车零部
2,605005,合兴股份,3.0256412029266357,20.09,21.45,501120080,8056090000.0,8056090000.0,6.05103874206543,-0.347222238779068,092501,1,3/2,10.051281929016113,汽车零部
3,001230,劲旅环境,7.045009613037109,27.35,28.11,659709888,1479025477.9,3651118252.9500003,44.020713806152344,0.2198607623577118,093018,3,4/3,5.205479621887207,环保行业
4,300546,雄帝科技,17.572463989257812,25.96,26.5,1672944848,3482617980.6,4844984658.360001,48.44471740722656,0.0,093036,4,2/1,9.057971000671387,计算机设
5,600476,湘邮科技,3.9686427116394043,21.22,22.45,783096688,3417905400.0,3417905400.0,22.436328887939453,0.14157621562480927,093050,1,2/1,9.505144119262695,软件开发
6,600650,锦江在线,8.69565200805664,18.75,18.98,917602128,7323001406.25,10342689600.0,12.629549980163574,0.053361792117357254,093209,3,2/1,6.956521511077881,铁路公路
7,600834,申通地铁,4.927211761474609,9.37,9.82,462262080,4473068449.849999,4473068440.48,10.087674140930176,0.0,093325,3,2/1,6.159014701843262,铁路公路
8,002550,千红制药,7.242340087890625,7.7,7.9,913654528,7374594766.0,9854460000.0,12.356168746948242,0.2604166865348816,093345,2,0/0,10.027854919433594,化学制药
9,603477,巨星农牧,9.818731307983398,21.81,21.85,771155552,11124633112.14,11124632981.279999,6.9863600730896,-0.09161704033613205,093405,2,0/0,8.45921516418457,农牧饲渔
10,002250,联化科技,7.6555023193359375,9.0,9.2,1481449920,8158807404.0,8201998080.0,18.16058349609375,0.5586591958999634,093651,6,3/2,9.449760437011719,农药兽药
11,600192,长城电工,7.967667102813721,9.35,9.53,793679904,4130343800.0,4130343800.0,19.459449768066406,-0.31982943415641785,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,6.561086177825928,4.71,4.86,337988880,5268535561.95,5268535538.4,6.333054542541504,0.0,094803,4,0/0,11.312217712402344,房地产服
13,000953,河化股份,5.479452133178711,8.47,8.83,690318400,3101054991.65,3101054966.2400002,22.242847442626953,-0.47003525495529175,095618,1,0/0,13.5740966796875,化学制药
14,300149,睿智医药,15.654206275939941,9.9,10.27,1229141648,4921135668.900001,4929843600.0,25.276119232177734,0.0,100312,4,2/1,14.836448669433594,医疗服务
15,001212,中旗新材,7.743785381317139,56.35,57.53,506786080,8592432715.300001,10101847369.6,6.118428707122803,0.8230452537536621,100848,1,0/0,11.510516166687012,装修装饰
