序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,9.64912223815918,2.5,2.51,986718192,3562932397.5,3563383120.0,27.954700469970703,0.40160641074180603,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,5.755395889282227,5.88,6.12,4066562496,11291138490.24,11464642707.84,35.257022857666016,0.0,092500,2,8/5,6.834532260894775,汽车零部
3,600551,时代出版,5.292792797088623,9.35,9.77,592146448,6339816484.65,6339816419.2,9.0070219039917,0.0,092501,4,2/1,5.96846866607666,文化传媒
4,605005,合兴股份,1.3333333730697632,19.76,21.45,516887968,7923760000.000001,7923760000.000001,6.2482709884643555,-0.20202021300792694,092501,1,3/2,10.051281929016113,汽车零部
5,001230,劲旅环境,4.187867164611816,26.62,28.11,690046224,1439548746.68,3553666102.1400003,46.08504104614258,-0.33695244789123535,093018,3,4/3,5.83170223236084,环保行业
6,300546,雄帝科技,18.478260040283203,26.16,26.5,1788114592,3509448627.6,4882311196.56,51.72029495239258,0.0,093036,5,2/1,9.057971000671387,计算机设
7,603390,通达电气,9.054669380187988,19.15,19.32,1273413728,6697813324.749999,6734518493.599999,19.016563415527344,-0.2604166865348816,093038,9,8/6,4.669703960418701,汽车零部
8,600476,湘邮科技,4.507594108581543,21.33,22.45,859734784,3435623099.9999995,3435623099.9999995,24.634815216064453,-0.7445323467254639,093050,1,2/1,9.505144119262695,软件开发
9,600650,锦江在线,6.26086950302124,18.33,18.98,989148144,7158966174.749999,10111013352.96,13.624147415161133,0.0,093209,3,2/1,6.956521511077881,铁路公路
10,600834,申通地铁,5.263157844543457,9.4,9.82,480693696,4487389907.0,4487389897.6,10.49856185913086,0.3201707601547241,093325,3,2/1,6.159014701843262,铁路公路
11,002550,千红制药,10.027854919433594,7.9,7.9,1103420512,7566142682.0,10110420000.0,14.882648468017578,0.6369426846504211,093345,4,0/0,10.027854919433594,化学制药
12,002250,联化科技,9.090909004211426,9.12,9.2,1601103216,8267591502.719999,8311358054.4,19.610151290893555,0.0,093651,6,3/2,9.449760437011719,农药兽药
13,600192,长城电工,8.891454696655273,9.43,9.53,855811328,4165683640.0,4165683640.0,20.953767776489258,-0.42238649725914,094733,4,5/3,13.625865936279297,电网设备
14,600658,电子城,6.334842205047607,4.7,4.86,366081920,5257349711.5,5257349688.0,6.866165637969971,0.21321962773799896,094803,4,0/0,11.312217712402344,房地产服
15,000953,河化股份,5.479452133178711,8.47,8.83,744696080,3101054991.65,3101054966.2400002,24.000980377197266,0.23668639361858368,095618,1,0/0,13.5740966796875,化学制药
16,001212,中旗新材,7.304015159606934,56.12,57.53,569091008,8557361561.36,10060615339.52,6.845272541046143,-0.1423487514257431,100848,1,0/0,11.510516166687012,装修装饰
