序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000826,启迪环境,8.333333969116211,2.47,2.51,1096931904,3520177208.7300005,3520622522.5600004,31.092025756835938,-0.40322577953338623,092500,7,3/2,6.5789475440979,环保行业
2,000903,云内动力,2.3381295204162598,5.69,6.12,4834462464,10926288777.12,11094186565.92,42.3289680480957,0.35273367166519165,092500,2,8/5,12.769783973693848,汽车零部
3,600551,时代出版,5.5180182456970215,9.37,9.77,742034544,6353377589.429999,6353377523.839999,11.39907169342041,-0.42507970333099365,092501,4,2/1,8.558558464050293,文化传媒
4,605005,合兴股份,-3.4871795177459717,18.82,21.45,566307744,7546820000.0,7546820000.0,6.8934102058410645,0.0,092501,1,3/2,14.615385055541992,汽车零部
5,001230,劲旅环境,-0.43052834272384644,25.44,28.11,798006096,1375737044.16,3396140707.6800003,53.82904052734375,-0.15698587894439697,093018,3,4/3,13.463796615600586,环保行业
6,300546,雄帝科技,14.130434036254883,25.2,26.5,1947333776,3380661522.0,4703143813.2,56.35794448852539,0.0,093036,5,2/1,9.057971000671387,计算机设
7,603390,通达电气,4.840546607971191,18.41,19.32,1720435312,6438994428.65,6474281225.44,25.87342643737793,0.8767123222351074,093038,10,8/6,7.744874954223633,汽车零部
8,600476,湘邮科技,0.6859382390975952,20.55,22.45,1037004288,3309988500.0,3309988500.0,29.969018936157227,0.29282575845718384,093050,1,2/1,12.493875503540039,软件开发
9,600650,锦江在线,5.449275493621826,18.19,18.98,1224535776,7104287764.250001,10033787937.28,16.964202880859375,-0.383351594209671,093209,3,2/1,8.0,铁路公路
10,600834,申通地铁,3.359462261199951,9.23,9.82,562809552,4406234983.150001,4406234973.92,12.339715003967285,-0.323974072933197,093325,3,2/1,8.174692153930664,铁路公路
11,002550,千红制药,8.495821952819824,7.79,7.9,1356953728,7460791328.2,9969642000.0,18.259746551513672,-0.2560819387435913,093345,5,0/0,10.027854919433594,化学制药
12,600192,长城电工,9.468822479248047,9.48,9.53,977118912,4187771040.0,4187771040.0,23.86764907836914,0.3174603283405304,094733,4,5/3,13.625865936279297,电网设备
13,600658,电子城,4.298642635345459,4.61,4.86,413158528,5156677057.450001,5156677034.400001,7.764729022979736,-0.21645021438598633,094803,4,0/0,11.312217712402344,房地产服
14,002173,创新医疗,7.670454502105713,11.37,11.62,1290046624,4733381516.91,5017403082.24,27.223634719848633,0.08802817016839981,095203,2,0/0,10.416666030883789,医疗服务
15,000953,河化股份,3.985055923461914,8.35,8.83,867940928,3057120328.25,3057120303.2,28.00251007080078,-0.23894861340522766,095618,1,0/0,13.5740966796875,化学制药
16,300149,睿智医药,19.158878326416016,10.2,10.27,1560107232,5070260992.2,5079232800.0,31.83820152282715,0.0,100312,5,2/1,14.836448669433594,医疗服务
17,001212,中旗新材,9.541109085083008,57.29,57.53,840647712,8735766996.619999,10270360883.84,9.959431648254395,-0.01745200715959072,100848,3,0/0,11.510516166687012,装修装饰
18,603686,福龙马,9.4561185836792,17.71,17.8,2793246528,7357272454.84,7357272384.0,39.339717864990234,0.16968326270580292,102237,5,2/1,10.50679874420166,环保行业
19,688799,华纳药厂,13.544458389282227,46.61,49.26,775231520,6120825200.0,6120825200.0,12.690555572509766,-0.29946523904800415,105149,5,0/0,22.314250946044922,化学制药
20,301633,港迪技术,17.435529708862305,81.97,83.76,332550000,1141022400.0,4564089600.0,30.21183967590332,0.0,105815,1,0/0,21.14613151550293,通用设备
21,002345,潮宏基,4.723247051239014,14.19,14.91,959519104,12302791939.35,12607995269.76,7.668578147888184,0.0,110130,4,0/0,11.881918907165527,珠宝首饰
22,002773,康弘药业,9.161596298217773,32.29,32.54,675951424,22172886834.91,29743065028.16,3.1170718669891357,0.24837006628513336,110257,1,0/0,10.07437515258789,化学制药
23,603229,奥翔药业,7.0505290031433105,9.11,9.36,408703712,7564006990.95,7564007054.719999,5.427333831787109,0.10989011824131012,111445,2,0/0,10.340775489807129,化学制药
24,600212,绿能慧充,8.132146835327148,8.51,8.66,744852336,4381094482.63,5993314008.16,17.299705505371094,0.2355712652206421,131134,6,2/1,8.894536018371582,电力行业
25,002734,利民股份,7.832422733306885,17.76,18.12,1507166144,6731179877.76,7481214727.68,23.018871307373047,-0.2247191071510315,132945,1,0/0,12.932604789733887,农药兽药
26,002465,海格通信,8.234362602233887,13.67,13.89,3790203024,33872716780.03,33926670123.84,11.50759506225586,-0.14609204232692719,134518,2,0/0,10.847188949584961,通信设备
27,600495,晋西车轴,7.436398983001709,5.49,5.62,1035161632,6632967964.14,6632967931.2,16.358722686767578,0.5494505763053894,135449,1,0/0,13.698630332946777,交运设备
