序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000903,云内动力,4.856115341186523,5.83,6.12,3648251616,11195125407.84,11367154249.44,31.556501388549805,-0.5119454264640808,092500,2,8/5,6.834532260894775,汽车零部
2,605005,合兴股份,2.0512821674346924,19.9,21.45,483302960,7979899999.999999,7979899999.999999,5.828320503234863,-1.044256567955017,092501,1,3/2,10.051281929016113,汽车零部
3,001230,劲旅环境,9.784735679626465,28.05,28.11,637706064,1516879877.7,3744565520.85,42.55382537841797,1.4833574295043945,093018,3,4/3,5.205479621887207,环保行业
4,300546,雄帝科技,15.57970905303955,25.52,26.5,1619113376,3423590557.2,4762866274.32,46.89760971069336,0.0,093036,4,2/1,9.057971000671387,计算机设
5,600476,湘邮科技,4.066634178161621,21.24,22.45,748379280,3421126799.9999995,3421126799.9999995,21.422298431396484,0.09425070881843567,093050,1,2/1,9.505144119262695,软件开发
6,600650,锦江在线,7.710144519805908,18.58,18.98,856363312,7256606193.499999,10248915880.96,11.792085647583008,0.8138904571533203,093209,3,2/1,6.956521511077881,铁路公路
7,600834,申通地铁,6.047032356262207,9.47,9.82,446747920,4520806640.35,4520806630.88,9.7428560256958,0.5307855606079102,093325,3,2/1,6.159014701843262,铁路公路
8,002550,千红制药,6.963788032531738,7.68,7.9,850808624,7355439974.4,9828864000.0,11.50236701965332,0.2610965967178345,093345,2,0/0,10.027854919433594,化学制药
9,002250,联化科技,9.330143928527832,9.14,9.2,1357993840,8285722185.84,8329584716.8,16.6498966217041,-0.43572983145713806,093651,6,3/2,9.449760437011719,农药兽药
10,600192,长城电工,9.353348731994629,9.47,9.53,734372560,4183353560.0000005,4183353560.0000005,18.030790328979492,0.0,094733,4,5/3,13.625865936279297,电网设备
11,000953,河化股份,6.60024881362915,8.56,8.83,579602000,3134005989.2000003,3134005963.52,18.68545913696289,-1.8348623514175415,095618,1,0/0,13.5740966796875,化学制药
12,300149,睿智医药,18.10747718811035,10.11,10.27,1073560832,5025523395.21,5034416040.0,22.20039939880371,0.0,100312,2,2/1,14.836448669433594,医疗服务
