序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000903,云内动力,6.29496431350708,5.91,6.12,3831906176,11348746339.68,11523135782.880001,33.176204681396484,0.16949152946472168,092500,2,8/5,6.834532260894775,汽车零部
2,605005,合兴股份,3.4871795177459717,20.18,21.45,498420240,8092180000.0,8092180000.0,6.0176472663879395,0.2982107400894165,092501,1,3/2,10.051281929016113,汽车零部
3,001230,劲旅环境,7.045009613037109,27.35,28.11,656954640,1479025477.9,3651118252.9500003,43.83431625366211,-0.18248175084590912,093018,3,4/3,5.205479621887207,环保行业
4,300546,雄帝科技,17.753623962402344,26.0,26.5,1657676672,3487984110.0,4852449966.0,48.008888244628906,0.0,093036,4,2/1,9.057971000671387,计算机设
5,600476,湘邮科技,4.360607624053955,21.3,22.45,777181664,3430791000.0,3430791000.0,22.263050079345703,0.9000473618507385,093050,1,2/1,9.505144119262695,软件开发
6,600650,锦江在线,9.217391014099121,18.84,18.98,905922752,7358151813.0,10392334510.08,12.470061302185059,0.4264392554759979,093209,3,2/1,6.956521511077881,铁路公路
7,600834,申通地铁,5.151175498962402,9.39,9.82,458737440,4482616087.95,4482616078.56,10.008953094482422,-0.31847134232521057,093325,3,2/1,6.159014701843262,铁路公路
8,002550,千红制药,7.103064060211182,7.69,7.9,898005504,7365017370.200001,9841662000.0,12.143648147583008,0.3916448950767517,093345,2,0/0,10.027854919433594,化学制药
9,603477,巨星农牧,9.164149284362793,21.68,21.85,728057200,11058323973.92,11058323843.84,6.597512722015381,-0.5504587292671204,093405,2,0/0,8.45921516418457,农牧饲渔
10,002250,联化科技,7.4162678718566895,8.98,9.2,1449181216,8140676720.88,8183771417.6,17.76449203491211,-0.33296337723731995,093651,6,3/2,9.449760437011719,农药兽药
11,600192,长城电工,8.314087867736816,9.38,9.53,771395104,4143596240.0000005,4143596240.0000005,18.919260025024414,-0.31880977749824524,094733,4,5/3,13.625865936279297,电网设备
12,600658,电子城,6.561086177825928,4.71,4.86,326051184,5268535561.95,5268535538.4,6.106849193572998,-0.8421052098274231,094803,4,0/0,11.312217712402344,房地产服
13,000953,河化股份,4.856786727905273,8.42,8.83,671573136,3082748881.9,3082748856.64,21.637531280517578,-0.4728132486343384,095618,1,0/0,13.5740966796875,化学制药
14,603017,中衡设计,7.959641456604004,9.63,9.81,240879069,2656972642.1400003,2656972622.88,9.099411010742188,-1.8348623514175415,100127,1,0/0,9.304932594299316,工程咨询
15,300149,睿智医药,18.10747718811035,10.11,10.27,1207635328,5025523395.21,5034416040.0,24.844703674316406,0.0,100312,4,2/1,14.836448669433594,医疗服务
16,001212,中旗新材,7.571701526641846,56.26,57.53,484383168,8578709220.28,10085713096.96,5.855724811553955,-0.05329543352127075,100848,1,0/0,11.510516166687012,装修装饰
